cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr
002437,AXIA ENERGIA,2010,2011,0.1493,10078,11348,font_heading,regex_only
002437,AXIA ENERGIA,2011,2012,0.1629,11348,9749,regex_only,font_heading
002437,AXIA ENERGIA,2012,2013,0.1756,9749,14546,font_heading,regex_only
002437,AXIA ENERGIA,2013,2014,0.2324,14546,10926,regex_only,font_heading
002437,AXIA ENERGIA,2014,2015,0.2146,10926,9586,font_heading,regex_only
002437,AXIA ENERGIA,2015,2016,0.6309,9586,14143,regex_only,regex_only
002437,AXIA ENERGIA,2016,2017,0.8519,14143,10090,regex_only,regex_only
002437,AXIA ENERGIA,2017,2018,0.1058,10090,7550,regex_only,font_heading
002437,AXIA ENERGIA,2018,2019,0.4125,7550,5516,font_heading,font_heading
002437,AXIA ENERGIA,2019,2020,0.4136,5516,17774,font_heading,font_heading
002437,AXIA ENERGIA,2020,2021,0.9376,17774,19339,font_heading,font_heading
002437,AXIA ENERGIA,2021,2022,0.174,19339,4828,font_heading,font_heading
002437,AXIA ENERGIA,2022,2023,0.1993,4828,16334,font_heading,font_heading
002437,AXIA ENERGIA,2023,2024,0.68,16334,7881,font_heading,font_heading
002453,CEMIG,2010,2011,0.734,14034,18058,font_heading,font_heading
002453,CEMIG,2011,2012,0.8483,18058,22412,font_heading,font_heading
002453,CEMIG,2012,2013,0.641,22412,11131,font_heading,font_heading
002453,CEMIG,2013,2014,0.8284,11131,17321,font_heading,font_heading
002453,CEMIG,2014,2015,0.8649,17321,15917,font_heading,font_heading
002453,CEMIG,2015,2016,0.9466,15917,15122,font_heading,font_heading
002453,CEMIG,2016,2017,0.8671,15122,1941,font_heading,font_heading
002453,CEMIG,2017,2018,0.617,1941,16893,font_heading,font_heading
002453,CEMIG,2018,2019,0.9247,16893,15903,font_heading,font_heading
002453,CEMIG,2019,2020,0.9438,15903,15944,font_heading,font_heading
002453,CEMIG,2020,2021,0.8918,15944,15904,font_heading,font_heading
002453,CEMIG,2021,2022,0.8015,15904,16412,font_heading,font_heading
002453,CEMIG,2022,2023,0.4993,16412,2587,font_heading,font_heading
002453,CEMIG,2023,2024,0.4148,2587,2392,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2011,2012,0.5529,4455,861,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2012,2013,0.0623,861,438,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2013,2014,1.0,438,438,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2014,2015,1.0,438,438,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2015,2016,0.084,438,707,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2016,2017,0.5421,707,1499,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2017,2018,0.0474,1499,1301,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2018,2019,1.0,1301,1301,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2019,2020,0.0852,1301,16564,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2020,2021,0.9025,16564,17899,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2021,2022,0.5925,17899,6314,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2022,2023,0.6304,6314,20237,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2023,2024,0.8247,20237,15420,font_heading,font_heading
002461,Centrais Eletricas de Santa Catarina SA,2024,2025,0.9122,15420,18800,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2010,2011,0.9288,86509,90356,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2011,2012,0.9799,90356,95178,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2012,2013,0.9437,95178,111842,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2013,2014,0.0729,111842,687,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2014,2015,0.9264,687,686,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2015,2016,0.0151,686,1699,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2016,2017,0.2033,1699,154,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2017,2018,1.0,154,154,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2018,2019,0.0495,154,3326,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2019,2020,0.4816,3326,3042,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2020,2022,0.4133,3042,451,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2022,2023,0.2171,451,5068,font_heading,font_heading
002577,CESP - Companhia Energética de São Paulo,2023,2024,0.0719,5068,2585,font_heading,regex_only
003980,GERDAU,2010,2011,0.497,5663,13622,font_heading,font_heading
003980,GERDAU,2011,2012,0.9743,13622,13586,font_heading,font_heading
003980,GERDAU,2012,2013,0.8412,13586,11407,font_heading,font_heading
003980,GERDAU,2013,2014,0.9241,11407,10165,font_heading,font_heading
003980,GERDAU,2014,2015,0.6984,10165,6325,font_heading,font_heading
003980,GERDAU,2015,2016,0.9168,6325,5022,font_heading,font_heading
003980,GERDAU,2016,2017,0.8256,5022,5266,font_heading,font_heading
003980,GERDAU,2017,2018,0.8947,5266,5334,font_heading,font_heading
003980,GERDAU,2018,2019,0.7726,5334,5500,font_heading,font_heading
003980,GERDAU,2019,2020,0.0815,5500,3256,font_heading,regex_only
003980,GERDAU,2020,2021,0.0679,3256,3332,regex_only,font_heading
003980,GERDAU,2021,2022,0.7831,3332,3399,font_heading,font_heading
003980,GERDAU,2022,2023,0.7915,3399,1936,font_heading,font_heading
003980,GERDAU,2023,2024,0.7164,1936,3287,font_heading,font_heading
004030,SID NACIONAL,2010,2011,0.7098,8966,10278,font_heading,font_heading
004030,SID NACIONAL,2011,2012,0.7717,10278,7866,font_heading,font_heading
004030,SID NACIONAL,2012,2013,0.6891,7866,5217,font_heading,font_heading
004030,SID NACIONAL,2013,2014,0.873,5217,4084,font_heading,font_heading
004030,SID NACIONAL,2014,2015,0.5305,4084,5211,font_heading,font_heading
004030,SID NACIONAL,2015,2016,0.7678,5211,5743,font_heading,font_heading
004030,SID NACIONAL,2016,2017,0.6086,5743,6926,font_heading,font_heading
004030,SID NACIONAL,2017,2018,0.7164,6926,7544,font_heading,font_heading
004030,SID NACIONAL,2018,2019,0.7202,7544,5921,font_heading,font_heading
004030,SID NACIONAL,2019,2020,0.7724,5921,5693,font_heading,font_heading
004030,SID NACIONAL,2020,2021,0.8045,5693,6982,font_heading,font_heading
004030,SID NACIONAL,2021,2022,0.6531,6982,4393,font_heading,font_heading
004030,SID NACIONAL,2022,2023,0.9859,4393,4389,font_heading,font_heading
004030,SID NACIONAL,2023,2024,0.893,4389,4138,font_heading,font_heading
004057,Souza Cruz Ltda,2010,2011,0.2479,601,67173,font_heading,font_heading
004057,Souza Cruz Ltda,2011,2012,0.177,67173,474,font_heading,font_heading
004057,Souza Cruz Ltda,2012,2014,0.2244,474,1500,font_heading,font_heading
004170,VALE,2010,2011,0.4381,143535,6874,font_heading,font_heading
004170,VALE,2011,2012,0.7681,6874,8473,font_heading,font_heading
004170,VALE,2012,2013,0.7163,8473,8163,font_heading,font_heading
004170,VALE,2013,2014,0.7767,8163,7466,font_heading,font_heading
004170,VALE,2014,2015,0.6386,7466,5438,font_heading,font_heading
004170,VALE,2015,2016,0.8273,5438,8641,font_heading,font_heading
004170,VALE,2016,2017,0.9281,8641,9102,font_heading,font_heading
004170,VALE,2017,2018,0.7452,9102,4664,font_heading,font_heading
004170,VALE,2018,2019,0.7056,4664,7049,font_heading,font_heading
004170,VALE,2019,2020,0.723,7049,11224,font_heading,font_heading
004170,VALE,2020,2021,0.9191,11224,12192,font_heading,font_heading
004170,VALE,2021,2022,0.4462,12192,2673,font_heading,font_heading
004170,VALE,2022,2023,0.0423,2673,554,font_heading,font_heading
004170,VALE,2023,2024,1.0,554,554,font_heading,font_heading
004650,Confab Industrial SA,2010,2011,0.148,11719,560,regex_only,font_heading
004820,BRASKEM,2010,2011,0.3082,79135,635,font_heading,regex_only
004820,BRASKEM,2011,2012,0.0597,635,19415,regex_only,font_heading
004820,BRASKEM,2012,2013,0.5906,19415,10846,font_heading,regex_only
004820,BRASKEM,2013,2015,0.1352,10846,7136,regex_only,regex_only
004820,BRASKEM,2015,2017,0.2193,7136,946,regex_only,font_heading
004820,BRASKEM,2017,2018,0.7343,946,1054,font_heading,font_heading
004820,BRASKEM,2018,2019,0.0255,1054,5403,font_heading,regex_only
004820,BRASKEM,2019,2020,0.803,5403,9571,regex_only,regex_only
004820,BRASKEM,2020,2021,0.9113,9571,11088,regex_only,regex_only
004820,BRASKEM,2021,2022,0.9494,11088,11707,regex_only,regex_only
004820,BRASKEM,2022,2023,0.5043,11707,7014,regex_only,font_heading
004820,BRASKEM,2023,2024,0.6782,7014,1199,font_heading,font_heading
005258,RAIADROGASIL,2010,2011,0.1602,8775,3161,regex_only,font_heading
005258,RAIADROGASIL,2011,2012,0.6886,3161,2769,font_heading,font_heading
005258,RAIADROGASIL,2012,2013,0.9556,2769,2483,font_heading,font_heading
005258,RAIADROGASIL,2013,2014,0.0393,2483,3715,font_heading,regex_only
005258,RAIADROGASIL,2014,2015,0.0353,3715,2390,regex_only,font_heading
005258,RAIADROGASIL,2015,2016,0.9129,2390,2251,font_heading,font_heading
005258,RAIADROGASIL,2016,2017,0.005,2251,520,font_heading,regex_only
005258,RAIADROGASIL,2017,2018,0.978,520,553,regex_only,regex_only
005258,RAIADROGASIL,2018,2019,0.1579,553,8158,regex_only,font_heading
005258,RAIADROGASIL,2019,2020,0.5935,8158,25292,font_heading,font_heading
005258,RAIADROGASIL,2020,2021,0.2253,25292,306,font_heading,font_heading
005258,RAIADROGASIL,2021,2022,1.0,306,306,font_heading,font_heading
005258,RAIADROGASIL,2022,2023,0.1051,306,5541,font_heading,font_heading
005258,RAIADROGASIL,2023,2024,0.1183,5541,319,font_heading,font_heading
005410,WEG,2010,2011,0.1072,7964,2815,regex_only,font_heading
005410,WEG,2011,2012,0.9492,2815,2999,font_heading,font_heading
005410,WEG,2012,2013,0.9542,2999,2950,font_heading,font_heading
005410,WEG,2013,2014,0.7921,2950,2566,font_heading,font_heading
005410,WEG,2014,2015,0.8981,2566,2516,font_heading,font_heading
005410,WEG,2015,2016,0.9896,2516,2501,font_heading,font_heading
005410,WEG,2016,2017,0.9838,2501,2524,font_heading,font_heading
005410,WEG,2017,2018,0.9817,2524,2615,font_heading,font_heading
005410,WEG,2018,2019,0.975,2615,2633,font_heading,font_heading
005410,WEG,2019,2020,0.9671,2633,2695,font_heading,font_heading
005410,WEG,2020,2021,0.8801,2695,2214,font_heading,font_heading
005410,WEG,2021,2022,0.88,2214,2482,font_heading,font_heading
005410,WEG,2022,2023,0.9713,2482,2322,font_heading,font_heading
005410,WEG,2023,2024,0.8964,2322,2484,font_heading,font_heading
006173,Taurus Armas SA,2010,2011,0.854,9272,9287,font_heading,font_heading
006173,Taurus Armas SA,2011,2012,0.8487,9287,10132,font_heading,font_heading
006173,Taurus Armas SA,2012,2013,0.8253,10132,6882,font_heading,font_heading
006173,Taurus Armas SA,2013,2014,0.7492,6882,6882,font_heading,font_heading
006173,Taurus Armas SA,2014,2015,0.9709,6882,6499,font_heading,font_heading
006173,Taurus Armas SA,2015,2016,0.7523,6499,7079,font_heading,font_heading
006173,Taurus Armas SA,2016,2017,0.8088,7079,8199,font_heading,font_heading
006173,Taurus Armas SA,2017,2018,0.5372,8199,1527,font_heading,font_heading
006173,Taurus Armas SA,2018,2019,0.7051,1527,4965,font_heading,font_heading
006173,Taurus Armas SA,2019,2020,0.9136,4965,5527,font_heading,font_heading
006173,Taurus Armas SA,2020,2021,0.8406,5527,3704,font_heading,font_heading
006173,Taurus Armas SA,2021,2022,0.9135,3704,4191,font_heading,font_heading
006173,Taurus Armas SA,2022,2023,0.7666,4191,6620,font_heading,font_heading
006173,Taurus Armas SA,2023,2024,0.8733,6620,6453,font_heading,font_heading
006173,Taurus Armas SA,2024,2025,0.751,6453,7103,font_heading,font_heading
006343,Tupy SA,2011,2012,0.9024,4360,5370,font_heading,font_heading
006343,Tupy SA,2012,2013,0.7407,5370,7077,font_heading,font_heading
006343,Tupy SA,2013,2014,0.8022,7077,8221,font_heading,font_heading
006343,Tupy SA,2014,2015,0.8949,8221,6869,font_heading,font_heading
006343,Tupy SA,2015,2016,0.9167,6869,5770,font_heading,font_heading
006343,Tupy SA,2016,2017,0.9576,5770,5188,font_heading,font_heading
006343,Tupy SA,2017,2018,0.9299,5188,4027,font_heading,font_heading
006343,Tupy SA,2018,2019,0.7791,4027,3445,font_heading,font_heading
006343,Tupy SA,2019,2020,0.8835,3445,3921,font_heading,font_heading
006343,Tupy SA,2020,2021,0.8719,3921,6291,font_heading,font_heading
006343,Tupy SA,2021,2022,0.8323,6291,6757,font_heading,font_heading
006343,Tupy SA,2022,2023,0.2249,6757,1530,font_heading,regex_only
006343,Tupy SA,2023,2024,0.029,1530,283,regex_only,font_heading
006343,Tupy SA,2024,2025,1.0,283,283,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2010,2011,0.4892,4952,1980,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2011,2012,0.146,1980,55167,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2012,2013,0.3626,55167,2154,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2013,2014,0.123,2154,109,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2014,2015,0.1587,109,3122,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2015,2016,0.7643,3122,3231,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2016,2017,0.9037,3231,3485,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2017,2018,0.8134,3485,3880,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2018,2019,0.7808,3880,6079,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2019,2020,0.8362,6079,5962,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2020,2021,0.2564,5962,533,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2021,2022,1.0,533,533,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2022,2023,0.3111,533,10433,font_heading,font_heading
006505,Grupo Casas Bahia S.A. (Via Varejo),2023,2024,0.5442,10433,9969,font_heading,font_heading
007870,Kepler Weber SA,2010,2011,0.6111,1069,2462,regex_only,regex_only
007870,Kepler Weber SA,2011,2012,0.9016,2462,2772,regex_only,regex_only
007870,Kepler Weber SA,2012,2013,0.08,2772,6326,regex_only,font_heading
007870,Kepler Weber SA,2013,2014,0.5791,6326,7122,font_heading,font_heading
007870,Kepler Weber SA,2014,2015,0.3573,7122,1119,font_heading,font_heading
007870,Kepler Weber SA,2015,2016,0.9943,1119,1119,font_heading,font_heading
007870,Kepler Weber SA,2016,2017,0.3437,1119,4606,font_heading,font_heading
007870,Kepler Weber SA,2017,2018,0.9997,4606,4631,font_heading,font_heading
007870,Kepler Weber SA,2018,2019,0.1229,4631,1546,font_heading,font_heading
007870,Kepler Weber SA,2019,2020,0.945,1546,1629,font_heading,font_heading
007870,Kepler Weber SA,2020,2021,0.6794,1629,1753,font_heading,font_heading
007870,Kepler Weber SA,2021,2022,0.3261,1753,986,font_heading,font_heading
007870,Kepler Weber SA,2022,2023,0.0148,986,1886,font_heading,regex_only
007870,Kepler Weber SA,2023,2024,0.7234,1886,1785,regex_only,regex_only
007870,Kepler Weber SA,2024,2025,0.7052,1785,3661,regex_only,regex_only
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2010,2011,0.1252,7877,27085,regex_only,font_heading
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2011,2012,0.5287,27085,12023,font_heading,font_heading
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2012,2013,0.949,12023,12797,font_heading,font_heading
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2013,2014,0.9852,12797,13668,font_heading,font_heading
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2014,2015,0.9441,13668,13238,font_heading,font_heading
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2015,2016,0.9814,13238,13513,font_heading,font_heading
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2016,2017,0.0789,13513,7885,font_heading,regex_only
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2017,2018,0.0506,7885,14308,regex_only,font_heading
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2018,2019,0.9786,14308,10978,font_heading,font_heading
008087,Lojas Americanas S.A. (pre-2021 restructuring entity),2019,2020,0.9174,10978,14513,font_heading,font_heading
008133,LOJAS RENNER,2010,2011,0.0532,5050,747,font_heading,font_heading
008133,LOJAS RENNER,2011,2012,0.5463,747,1859,font_heading,font_heading
008133,LOJAS RENNER,2012,2013,0.5914,1859,933,font_heading,font_heading
008133,LOJAS RENNER,2013,2014,0.985,933,963,font_heading,font_heading
008133,LOJAS RENNER,2014,2015,0.0982,963,9858,font_heading,font_heading
008133,LOJAS RENNER,2015,2016,0.1103,9858,1385,font_heading,font_heading
008133,LOJAS RENNER,2016,2017,0.1137,1385,6401,font_heading,font_heading
008133,LOJAS RENNER,2017,2018,0.6662,6401,4064,font_heading,font_heading
008133,LOJAS RENNER,2018,2019,0.045,4064,647,font_heading,regex_only
008133,LOJAS RENNER,2019,2020,0.0468,647,8055,regex_only,font_heading
008133,LOJAS RENNER,2020,2021,0.1447,8055,20734,font_heading,font_heading
008133,LOJAS RENNER,2021,2022,0.1224,20734,2231,font_heading,font_heading
008133,LOJAS RENNER,2022,2023,0.0603,2231,3472,font_heading,font_heading
008133,LOJAS RENNER,2023,2024,0.0283,3472,4613,font_heading,font_heading
008451,MARCOPOLO,2010,2011,0.9593,2548,2121,font_heading,font_heading
008451,MARCOPOLO,2011,2012,0.9397,2121,2565,font_heading,font_heading
008451,MARCOPOLO,2012,2013,0.8258,2565,2816,font_heading,font_heading
008451,MARCOPOLO,2013,2014,0.9307,2816,3158,font_heading,font_heading
008451,MARCOPOLO,2014,2015,0.9321,3158,3386,font_heading,font_heading
008451,MARCOPOLO,2015,2016,0.9311,3386,3414,font_heading,font_heading
008451,MARCOPOLO,2016,2017,0.921,3414,3917,font_heading,font_heading
008451,MARCOPOLO,2017,2018,0.9538,3917,3504,font_heading,font_heading
008451,MARCOPOLO,2018,2019,0.8853,3504,4438,font_heading,font_heading
008451,MARCOPOLO,2019,2020,0.8871,4438,3435,font_heading,font_heading
008451,MARCOPOLO,2020,2021,0.9745,3435,3292,font_heading,font_heading
008451,MARCOPOLO,2021,2022,0.9983,3292,3267,font_heading,font_heading
008451,MARCOPOLO,2022,2023,0.9902,3267,3248,font_heading,font_heading
008451,MARCOPOLO,2023,2024,0.9732,3248,3022,font_heading,font_heading
008575,Mahle Metal Leve SA,2010,2011,0.8339,4674,4073,font_heading,font_heading
008575,Mahle Metal Leve SA,2011,2012,0.9479,4073,4020,font_heading,font_heading
008575,Mahle Metal Leve SA,2012,2013,0.9498,4020,4510,font_heading,font_heading
008575,Mahle Metal Leve SA,2013,2014,0.862,4510,5874,font_heading,font_heading
008575,Mahle Metal Leve SA,2014,2015,0.9023,5874,4020,font_heading,font_heading
008575,Mahle Metal Leve SA,2015,2016,0.8895,4020,4807,font_heading,font_heading
008575,Mahle Metal Leve SA,2016,2017,0.024,4807,436,font_heading,font_heading
008575,Mahle Metal Leve SA,2017,2018,0.0658,436,9328,font_heading,regex_only
008575,Mahle Metal Leve SA,2018,2019,0.1753,9328,7246,regex_only,font_heading
008575,Mahle Metal Leve SA,2019,2020,0.9267,7246,6315,font_heading,font_heading
008575,Mahle Metal Leve SA,2020,2021,0.9238,6315,4427,font_heading,font_heading
008575,Mahle Metal Leve SA,2021,2022,0.9267,4427,5146,font_heading,font_heading
008575,Mahle Metal Leve SA,2022,2023,0.7125,5146,10591,font_heading,font_heading
008575,Mahle Metal Leve SA,2023,2024,0.8387,10591,7633,font_heading,font_heading
008575,Mahle Metal Leve SA,2024,2025,0.8174,7633,11890,font_heading,font_heading
008656,GERDAU MET,2010,2011,0.4666,4588,14402,font_heading,font_heading
008656,GERDAU MET,2011,2012,0.9813,14402,12649,font_heading,font_heading
008656,GERDAU MET,2012,2013,0.8345,12649,10614,font_heading,font_heading
008656,GERDAU MET,2013,2014,0.9117,10614,11408,font_heading,font_heading
008656,GERDAU MET,2014,2015,0.7683,11408,8286,font_heading,font_heading
008656,GERDAU MET,2015,2016,0.879,8286,6643,font_heading,font_heading
008656,GERDAU MET,2016,2017,0.904,6643,6558,font_heading,font_heading
008656,GERDAU MET,2017,2018,0.9218,6558,7916,font_heading,font_heading
008656,GERDAU MET,2018,2019,0.841,7916,6858,font_heading,font_heading
008656,GERDAU MET,2019,2021,0.1411,6858,15491,font_heading,regex_only
008656,GERDAU MET,2021,2022,0.1122,15491,2538,regex_only,font_heading
008656,GERDAU MET,2022,2023,0.8189,2538,1968,font_heading,font_heading
008656,GERDAU MET,2023,2024,0.708,1968,3969,font_heading,font_heading
008672,IGUATEMI S.A,2010,2011,0.8929,15523,22667,font_heading,font_heading
008672,IGUATEMI S.A,2011,2012,0.2872,22667,51609,font_heading,font_heading
008672,IGUATEMI S.A,2012,2013,0.0557,51609,455,font_heading,font_heading
008672,IGUATEMI S.A,2013,2014,1.0,455,455,font_heading,font_heading
008672,IGUATEMI S.A,2014,2015,1.0,455,455,font_heading,font_heading
008672,IGUATEMI S.A,2015,2016,1.0,455,455,font_heading,font_heading
008672,IGUATEMI S.A,2016,2017,0.0212,455,1727,font_heading,font_heading
008672,IGUATEMI S.A,2017,2018,0.5595,1727,1879,font_heading,font_heading
008672,IGUATEMI S.A,2018,2019,0.9678,1879,1845,font_heading,font_heading
008672,IGUATEMI S.A,2019,2020,0.9633,1845,1923,font_heading,font_heading
008672,IGUATEMI S.A,2020,2021,0.0645,1923,10631,font_heading,font_heading
008672,IGUATEMI S.A,2021,2022,0.9967,10631,10800,font_heading,font_heading
008672,IGUATEMI S.A,2022,2023,0.7454,10800,23133,font_heading,font_heading
008672,IGUATEMI S.A,2023,2024,0.9101,23133,19519,font_heading,font_heading
009393,Paranapanema SA,2010,2011,0.2707,2162,14570,font_heading,font_heading
009393,Paranapanema SA,2011,2012,0.0494,14570,5996,font_heading,font_heading
009393,Paranapanema SA,2012,2013,0.6927,5996,5188,font_heading,font_heading
009393,Paranapanema SA,2013,2014,0.0496,5188,5979,font_heading,regex_only
009393,Paranapanema SA,2014,2015,0.0396,5979,5397,regex_only,font_heading
009393,Paranapanema SA,2015,2016,0.7715,5397,3907,font_heading,font_heading
009393,Paranapanema SA,2016,2017,0.3913,3907,9465,font_heading,font_heading
009393,Paranapanema SA,2017,2018,0.9369,9465,9858,font_heading,font_heading
009393,Paranapanema SA,2018,2019,0.9179,9858,8355,font_heading,font_heading
009393,Paranapanema SA,2019,2020,0.9173,8355,9186,font_heading,font_heading
009393,Paranapanema SA,2020,2021,0.8168,9186,13056,font_heading,font_heading
009393,Paranapanema SA,2021,2022,0.9281,13056,13811,font_heading,font_heading
009393,Paranapanema SA,2022,2023,0.947,13811,13812,font_heading,font_heading
009393,Paranapanema SA,2023,2024,0.906,13812,13539,font_heading,font_heading
009393,Paranapanema SA,2024,2025,0.8613,13539,18839,font_heading,font_heading
009512,PETROBRAS,2010,2011,0.3548,1767,243,font_heading,font_heading
009512,PETROBRAS,2011,2012,0.955,243,230,font_heading,font_heading
009512,PETROBRAS,2012,2013,0.0193,230,7148,font_heading,regex_only
009512,PETROBRAS,2013,2014,0.3904,7148,11344,regex_only,regex_only
009512,PETROBRAS,2014,2016,0.6467,11344,23145,regex_only,regex_only
009512,PETROBRAS,2016,2017,0.3833,23145,11894,regex_only,regex_only
009512,PETROBRAS,2017,2018,0.4468,11894,12765,regex_only,regex_only
009512,PETROBRAS,2018,2019,0.0338,12765,377,regex_only,font_heading
009512,PETROBRAS,2019,2020,0.0513,377,12298,font_heading,regex_only
009512,PETROBRAS,2020,2021,0.8921,12298,11583,regex_only,regex_only
009512,PETROBRAS,2021,2022,0.9119,11583,12686,regex_only,regex_only
009512,PETROBRAS,2022,2023,0.9434,12686,12535,regex_only,regex_only
009512,PETROBRAS,2023,2024,0.8673,12535,14601,regex_only,regex_only
009989,Refinaria de Petroleos de Manguinhos S/A,2010,2011,0.4936,5092,5219,regex_only,regex_only
009989,Refinaria de Petroleos de Manguinhos S/A,2011,2012,0.5599,5219,7096,regex_only,regex_only
009989,Refinaria de Petroleos de Manguinhos S/A,2012,2013,0.479,7096,26397,regex_only,font_heading
009989,Refinaria de Petroleos de Manguinhos S/A,2013,2014,1.0,26397,26397,font_heading,font_heading
009989,Refinaria de Petroleos de Manguinhos S/A,2014,2015,0.1374,26397,1404,font_heading,font_heading
009989,Refinaria de Petroleos de Manguinhos S/A,2015,2016,0.6164,1404,5261,font_heading,font_heading
009989,Refinaria de Petroleos de Manguinhos S/A,2016,2017,0.5588,5261,1042,font_heading,font_heading
009989,Refinaria de Petroleos de Manguinhos S/A,2017,2019,0.0049,1042,439,font_heading,font_heading
010456,Alpargatas S.A.,2011,2012,0.8403,4936,4099,font_heading,font_heading
010456,Alpargatas S.A.,2012,2013,0.8614,4099,4880,font_heading,font_heading
010456,Alpargatas S.A.,2013,2014,0.9371,4880,4455,font_heading,font_heading
010456,Alpargatas S.A.,2014,2015,0.8165,4455,3926,font_heading,font_heading
010456,Alpargatas S.A.,2015,2016,0.7679,3926,5798,font_heading,font_heading
010456,Alpargatas S.A.,2016,2017,0.9173,5798,6834,font_heading,font_heading
010456,Alpargatas S.A.,2017,2019,0.8257,6834,5840,font_heading,font_heading
010456,Alpargatas S.A.,2019,2020,0.1012,5840,879,font_heading,regex_only
010456,Alpargatas S.A.,2020,2021,0.201,879,1640,regex_only,regex_only
010456,Alpargatas S.A.,2021,2022,0.2262,1640,847,regex_only,regex_only
010456,Alpargatas S.A.,2022,2023,0.1132,847,404,regex_only,font_heading
010456,Alpargatas S.A.,2023,2024,0.0952,404,6831,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2010,2011,1.0,454,454,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2011,2012,1.0,454,454,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2012,2013,1.0,454,454,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2013,2014,1.0,454,454,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2014,2015,1.0,454,454,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2015,2016,0.8461,454,581,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2016,2017,0.1852,581,6191,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2017,2018,0.4432,6191,4472,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2018,2019,0.1133,4472,987,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2019,2020,0.6797,987,1600,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2020,2021,1.0,1600,1600,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2021,2022,0.6797,1600,984,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2022,2023,0.9292,984,978,font_heading,font_heading
011312,Oi S.A. - Em Recuperação Judicial,2023,2024,0.9608,978,1028,font_heading,font_heading
