cd_cvm,year_curr,ticker,window_start,window_end,TextChange,BHAR_raw,BHAR_ajustado
10456,2017,ALPA4,2018-02-09,2019-02-20,0.08279999999999998,0.29574394982060714,0.29574394982060714
10456,2019,ALPA4,2020-02-07,2021-02-17,0.17969999999999997,-0.40452092605849055,-0.40452092605849055
10456,2024,ALPA4,2025-03-11,2026-03-13,0.9046,0.432781121077253,0.432781121077253
11312,2011,OIBR3,2012-04-03,2013-04-15,0.0,-0.1632056666263464,-0.1632056666263464
11312,2012,OIBR3,2013-04-30,2014-05-07,0.0,-0.30687392922714174,-0.30687392922714174
11312,2013,OIBR3,2014-02-19,2015-02-27,0.0,-0.5826624783563641,-0.5826624783563641
11312,2014,OIBR3,2015-03-27,2016-04-07,0.0,-0.4293754766182769,-0.4293754766182769
11312,2015,OIBR3,2016-03-24,2017-03-28,0.0,16.267976050064,2.733076859071417
11312,2016,OIBR3,2017-03-22,2018-04-02,0.1513,-0.7287256743024074,-0.7287256743024074
11312,2017,OIBR3,2018-04-12,2019-04-23,0.8123,-0.3627328123945365,-0.3627328123945365
11312,2018,OIBR3,2019-03-26,2020-03-30,0.5595,-0.31433846111122654,-0.31433846111122654
11312,2019,OIBR3,2020-03-25,2021-04-01,0.888,3.057593497062535,2.733076859071417
11312,2020,OIBR3,2021-05-10,2022-05-13,0.3237,-0.8024114717248052,-0.8024114717248052
11312,2021,OIBR3,2022-05-05,2023-05-09,0.0,-0.7429914158609928,-0.7429914158609928
11312,2022,OIBR3,2023-05-22,2024-05-24,0.3224,1.0131509536883767,1.0131509536883767
11312,2023,OIBR3,2024-03-27,2025-03-31,0.06989999999999996,-0.8263966298984218,-0.8263966298984218
11312,2024,OIBR3,2025-03-26,2026-04-02,0.039000000000000035,-0.7417896952263237,-0.7417896952263237
11932,2011,MYPK3,2012-02-27,2013-03-07,0.035800000000000054,-0.45716108206223793,-0.45716108206223793
11932,2012,MYPK3,2013-02-28,2014-03-05,0.1905,0.641219749303809,0.641219749303809
11932,2013,MYPK3,2014-04-11,2015-04-20,0.34940000000000004,-0.3089096414002974,-0.3089096414002974
11932,2014,MYPK3,2015-02-25,2016-03-07,0.1774,0.8147896490490487,0.8147896490490487
11932,2015,MYPK3,2016-02-25,2017-02-24,0.28580000000000005,-0.464538166992173,-0.464538166992173
11932,2016,MYPK3,2017-03-27,2018-04-05,0.11360000000000003,0.6167310264919701,0.6167310264919701
11932,2017,MYPK3,2018-02-20,2019-02-27,0.09709999999999996,-0.2995985293661607,-0.2995985293661607
11932,2018,MYPK3,2019-03-11,2020-03-13,0.09430000000000005,-0.40597677592748294,-0.40597677592748294
11932,2019,MYPK3,2020-03-05,2021-03-12,0.14100000000000001,-0.06437502560024733,-0.06437502560024733
11932,2020,MYPK3,2021-03-03,2022-03-08,0.21789999999999998,0.1800698553643867,0.1800698553643867
11932,2021,MYPK3,2022-03-09,2023-03-10,0.19679999999999997,0.029437931451003374,0.029437931451003374
11932,2022,MYPK3,2023-03-20,2024-03-25,0.14580000000000004,0.006770665253102992,0.006770665253102992
11932,2023,MYPK3,2024-03-06,2025-03-10,0.06630000000000003,0.12205086979275781,0.12205086979275781
12653,2014,KLBN11,2015-02-11,2016-02-24,0.25680000000000003,0.07788977076596537,0.07788977076596537
12653,2015,KLBN11,2016-02-03,2017-02-06,0.08540000000000003,-0.601979971743741,-0.601979971743741
12653,2016,KLBN11,2017-02-09,2018-02-21,0.09650000000000003,0.6638748711792226,0.6638748711792226
12653,2022,KLBN11,2023-02-08,2024-02-16,0.18710000000000004,0.3313742715775114,0.3313742715775114
12653,2023,KLBN11,2024-02-07,2025-02-10,0.5224,-0.05355868201221814,-0.05355868201221814
12653,2024,KLBN11,2025-02-26,2026-03-04,0.17320000000000002,-0.24828958799499246,-0.24828958799499246
13471,2011,PLAS3,2012-03-06,2013-03-15,0.7066,-0.6929181266753213,-0.6929181266753213
13471,2012,PLAS3,2013-03-08,2014-03-14,0.36829999999999996,2.80953072704329,2.733076859071417
