cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
17450,2018,2020,0.6496,65883,23475,RAIL3,2021-06-01,2021-06-01,2022-06-06,-0.1456674473067917,-0.14096480740767015,-0.0047026398991215634
17450,2020,2024,0.6265,23475,17079,RAIL3,2025-02-20,2025-02-20,2026-02-26,-0.10059491617090321,0.49689774137390263,-0.5974926575448058
17671,2015,2016,0.88,155028,149774,VIVT3,2017-02-21,2017-02-21,2018-03-05,0.15312008390141574,0.2457684800531541,-0.09264839615173837
17671,2016,2017,0.8488,149774,156149,VIVT3,2018-02-21,2018-02-21,2019-02-28,-0.0034658040665433987,0.11077662273732258,-0.11424242680386598
17671,2017,2018,0.8403,156149,107358,VIVT3,2019-02-20,2019-02-20,2020-02-27,0.11018711018711036,0.06669120794789496,0.0434959022392154
17671,2018,2019,0.794,107358,60991,VIVT3,2020-02-19,2020-02-19,2021-03-01,-0.16502795450163865,-0.05306297074433397,-0.11196498375730468
17671,2019,2021,0.6086,60991,33326,VIVT3,2022-02-22,2022-02-22,2023-02-27,-0.19629025682837342,-0.063607365636831,-0.13268289119154242
17671,2021,2022,0.6809,33326,30232,VIVT3,2023-02-17,2023-02-17,2024-02-27,0.35819100312725527,0.2062015488255209,0.15198945430173438
17671,2022,2023,0.2831,30232,252,VIVT3,2024-02-20,2024-02-20,2025-02-19,-0.0037785754770451874,-0.02006918156647397,0.016290606089428783
17671,2023,2024,0.0,252,1801,VIVT3,2025-02-25,2025-02-25,2026-03-03,0.5543092166760142,0.4534497279319254,0.10085948874408879
17892,2015,2016,0.9127,55139,54147,STBP3,2017-02-15,2017-02-15,2018-02-27,0.9591836734693877,0.27892163626996647,0.6802620371994212
17892,2016,2017,0.8842,54147,60839,STBP3,2018-06-18,2018-06-18,2019-06-27,0.8025210084033614,0.44273235748387196,0.3597886509194894
17892,2017,2018,0.936,60839,57548,STBP3,2019-02-21,2019-02-21,2020-02-28,0.4119047619047618,0.07468441624239275,0.337220345662369
17892,2018,2019,0.9071,57548,52455,STBP3,2020-03-05,2020-03-05,2021-03-12,0.11794871794871797,0.11666660145627827,0.0012821164924397
17892,2019,2020,0.9364,52455,61121,STBP3,2021-03-08,2021-03-08,2022-03-11,0.2433962264150944,0.009958179785516164,0.23343804662957823
17892,2020,2021,0.9145,61121,65086,STBP3,2022-03-10,2022-03-10,2023-03-13,0.17690058479532178,-0.09274573029970234,0.2696463150950241
17892,2021,2022,0.8018,65086,92795,STBP3,2023-11-29,2023-11-29,2024-11-29,0.5334928229665072,-0.003945686004525495,0.5374385089710327
17892,2022,2023,0.9128,92795,96524,STBP3,2024-03-20,2024-03-20,2025-03-24,0.1323155216284988,0.01701152288061092,0.11530399874788788
17973,2015,2016,0.8982,31755,35349,COGN3,2017-03-22,2017-03-22,2018-04-02,0.04169884163128157,0.3328818315230757,-0.29118298989179414
17973,2016,2017,0.8891,35349,42188,COGN3,2018-03-16,2018-03-16,2019-03-27,-0.2869924295191333,0.08266239806386122,-0.3696548275829945
17973,2017,2018,0.8849,42188,45077,COGN3,2019-06-21,2019-06-21,2020-06-26,-0.4149034038562115,-0.08016764595746018,-0.3347357578987513
17973,2018,2019,0.5275,45077,53478,COGN3,2020-03-30,2020-03-30,2021-04-07,-0.20948616608695647,0.5758895962297701,-0.7853757623167266
17973,2019,2020,0.822,53478,55014,COGN3,2021-03-31,2021-03-31,2022-04-05,-0.2512562813945355,0.019303422715146068,-0.27055970410968155
17973,2020,2021,0.781,55014,44699,COGN3,2022-03-24,2022-03-24,2023-03-27,-0.21645021666666675,-0.162805260283012,-0.05364495638365474
