cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,poc_group,group,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
18376,ISA ENERGIA,2020,2021,0.0805,101,17697,font_heading,font_heading,current_66,,ISAE4,2022-02-23,2022-02-23,2023-08-29,0.0132052821128452,0.0571032628943695,-0.0438979807815242
18376,ISA ENERGIA,2021,2022,0.0654,17697,137,font_heading,font_heading,current_66,,ISAE4,2023-02-23,2023-02-23,2024-08-28,0.1157136425033769,0.2765154419619069,-0.16080179945853
18465,ULTRAPAR,2015,2016,0.9488,16113,18070,font_heading,font_heading,current_66,,UGPA3,2017-02-22,2017-02-22,2018-09-04,-0.4117474302496328,0.0892592238905196,-0.5010066541401524
18465,ULTRAPAR,2016,2017,0.9252,18070,21145,font_heading,font_heading,current_66,,UGPA3,2018-02-21,2018-02-21,2019-09-02,-0.5772854596384008,0.1693616706770406,-0.7466471303154415
18465,ULTRAPAR,2017,2018,0.9189,21145,22697,font_heading,font_heading,current_66,,UGPA3,2019-02-20,2019-02-20,2020-08-27,-0.2887182300237703,0.0422476360976835,-0.3309658661214538
18465,ULTRAPAR,2020,2022,0.6999,7765,15272,font_heading,font_heading,current_66,,UGPA3,2023-02-15,2023-02-15,2024-08-22,0.7993897787948132,0.2333322749405249,0.5660575038542883
18465,ULTRAPAR,2022,2023,0.5113,15272,3756,font_heading,font_heading,current_66,,UGPA3,2024-02-28,2024-02-28,2025-09-01,-0.3529796987557301,0.0854945506307345,-0.4384742493864646
18660,CPFL ENERGIA,2015,2016,0.9124,4678,4904,font_heading,font_heading,current_66,,CPFE3,2017-03-23,2017-03-23,2018-10-02,-0.0671612651308082,0.2846098718432432,-0.3517711369740515
18660,CPFL ENERGIA,2016,2017,0.4813,4904,19138,font_heading,font_heading,current_66,,CPFE3,2018-03-27,2018-03-27,2019-10-04,0.3532786885245904,0.2236449839842353,0.129633704540355
18660,CPFL ENERGIA,2017,2018,0.5703,19138,10117,font_heading,font_heading,current_66,,CPFE3,2019-03-28,2019-03-28,2020-10-01,-0.0965853658536585,0.0115435134667261,-0.1081288793203846
18660,CPFL ENERGIA,2018,2019,0.9025,10117,7733,font_heading,font_heading,current_66,,CPFE3,2020-03-09,2020-03-09,2021-09-15,-0.1835294117647058,0.3368918705383699,-0.5204212823030757
18660,CPFL ENERGIA,2019,2020,0.9289,7733,7737,font_heading,font_heading,current_66,,CPFE3,2021-03-31,2021-03-31,2022-10-04,0.1535174227481921,-0.0034604057900237,0.1569778285382158
18660,CPFL ENERGIA,2020,2021,0.5917,7737,1691,font_heading,font_heading,current_66,,CPFE3,2022-03-17,2022-03-17,2023-09-19,0.1168503937007874,0.0421790307485216,0.0746713629522657
18660,CPFL ENERGIA,2021,2022,0.6326,1691,9052,font_heading,font_heading,current_66,,CPFE3,2023-03-16,2023-03-16,2024-09-18,0.0744985673352436,0.2930645298200816,-0.2185659624848379
