cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,group,prev_ok,curr_ok,both_ok,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
16306,2022,2023,0.9864,154882,159421,dropped_or_delisted,True,True,True,RSID3,2024-06-24,2024-06-24,2025-12-30,-0.6841121495327103,0.31384021586966915,-0.9979523654023794
17329,2016,2017,0.9093,187641,214485,stayed,True,True,True,EGIE3,2018-02-22,2018-02-22,2019-09-03,0.43782722523312634,0.1499009360747845,0.28792628915834184
17329,2017,2018,0.9355,214485,226464,stayed,True,True,True,EGIE3,2019-02-19,2019-02-19,2020-08-26,-0.03123595527668732,0.030392953450854465,-0.06162890872754179
17329,2018,2019,0.9447,226464,274580,stayed,True,True,True,EGIE3,2020-02-20,2020-02-20,2021-08-31,-0.23941664973539611,0.03660850957619677,-0.2760251593115929
17329,2019,2020,0.9322,274580,311859,stayed,True,True,True,EGIE3,2021-04-20,2021-04-20,2022-10-24,-0.05622009573624687,-0.0337266607025255,-0.022493435033721365
17329,2020,2021,0.9692,311859,317252,stayed,True,True,True,EGIE3,2022-02-14,2022-02-14,2023-08-18,0.0315893387987749,0.013251455080584895,0.018337883718190007
17450,2018,2019,0.435,162549,49476,stayed,True,True,True,RAIL3,2020-02-13,2020-02-13,2021-08-24,-0.21302521008403363,0.03932436124444938,-0.252349571328483
17450,2019,2020,0.4361,49476,173524,stayed,True,True,True,RAIL3,2021-06-01,2021-06-01,2022-12-06,-0.12037470725995314,-0.1409440694239089,0.020569362163955773
17450,2022,2023,0.9863,176536,182700,stayed,True,True,True,RAIL3,2024-03-27,2024-03-27,2025-09-29,-0.3035157988429016,0.14602623121416425,-0.44954203005706583
17671,2015,2016,0.9404,286341,271106,stayed,True,True,True,VIVT3,2017-02-21,2017-02-21,2018-09-03,-0.03487152595700049,0.10341058813340998,-0.13828211409041047
17671,2016,2017,0.9096,271106,243541,stayed,True,True,True,VIVT3,2018-02-21,2018-02-21,2019-09-02,0.05360443622920519,0.16936167067704067,-0.11575723444783548
17671,2017,2018,0.9044,243541,221548,stayed,True,True,True,VIVT3,2019-02-20,2019-02-20,2020-08-27,0.13836913836913833,0.04224763609768356,0.09612150227145477
17671,2018,2019,0.9299,221548,204525,stayed,True,True,True,VIVT3,2020-02-19,2020-02-19,2021-08-30,-0.16387121650279546,0.02765556448124573,-0.1915267809840412
17671,2019,2020,0.8619,204525,308808,stayed,True,True,True,VIVT3,2021-02-23,2021-02-23,2022-08-26,-0.0636222567058301,-0.025415816681197412,-0.03820644002463269
17671,2022,2023,0.9017,353605,362155,stayed,True,True,True,VIVT3,2024-02-20,2024-02-20,2025-08-22,0.2998299641035329,0.06197876460432816,0.23785119949920475
17892,2015,2016,0.9384,169631,164826,dropped_or_delisted,True,True,True,STBP3,2017-02-15,2017-02-15,2018-08-28,0.45408163265306123,0.1397207644274605,0.3143608682256007
17892,2016,2017,0.9064,164826,193960,dropped_or_delisted,True,True,True,STBP3,2018-06-18,2018-06-18,2019-12-27,2.42436974789916,0.669189295725988,1.755180452173172
17892,2017,2018,0.823,193960,197219,dropped_or_delisted,True,True,True,STBP3,2019-02-21,2019-02-21,2020-08-28,0.27857142857142847,0.05375536959982452,0.22481605897160395
17892,2018,2019,0.9847,197219,209175,dropped_or_delisted,True,True,True,STBP3,2020-03-05,2020-03-05,2021-09-13,0.3094017094017094,0.1386097666902728,0.1707919427114366
17892,2019,2020,0.9797,209175,222689,dropped_or_delisted,True,True,True,STBP3,2021-03-08,2021-03-08,2022-09-09,0.5924528301886791,0.015268112072895024,0.5771847181157841
17892,2020,2021,0.9741,222689,231887,dropped_or_delisted,True,True,True,STBP3,2022-03-10,2022-03-10,2023-09-12,0.36257309941520477,0.037874990773173245,0.3246981086420315
17892,2021,2022,0.8717,231887,222476,dropped_or_delisted,True,True,True,STBP3,2023-11-29,2023-11-29,2025-06-06,0.6375598086124403,0.07875725910794729,0.558802549504493
17892,2022,2023,0.9467,222476,196734,dropped_or_delisted,True,True,True,STBP3,2024-03-20,2024-03-20,2025-09-22,0.21882951653944027,0.12379044371249126,0.09503907282694901
17973,2015,2016,0.9269,147610,129151,stayed,True,True,True,COGN3,2017-03-22,2017-03-22,2018-10-01,-0.127413127442644,0.23775191140489182,-0.3651650388475358
17973,2016,2017,0.9534,129151,141798,stayed,True,True,True,COGN3,2018-03-16,2018-03-16,2019-09-25,-0.2222986926206264,0.23083204769475674,-0.45313074031538314
17973,2017,2018,0.8588,141798,191150,stayed,True,True,True,COGN3,2019-06-21,2019-06-21,2020-12-28,-0.5768169273122941,0.16773516212703132,-0.7445520894393254
17973,2018,2019,0.5455,191150,214057,stayed,True,True,True,COGN3,2020-03-30,2020-03-30,2021-10-06,-0.4505928854347825,0.4812478597117773,-0.9318407451465598
17973,2019,2020,0.8961,214057,267371,stayed,True,True,True,COGN3,2021-03-31,2021-03-31,2022-10-04,-0.24874371860546451,-0.003460405790023713,-0.2452833128154408
17973,2020,2021,0.9657,267371,230733,stayed,True,True,True,COGN3,2022-03-24,2022-03-24,2023-09-26,0.11255411238095236,-0.04081781789290162,0.15337193027385398
17973,2021,2022,0.958,230733,216974,stayed,True,True,True,COGN3,2023-09-21,2023-09-21,2025-03-31,-0.20833333333333337,0.12152467970008174,-0.3298580130334151
17973,2022,2023,0.9741,216974,237067,stayed,True,True,True,COGN3,2024-03-20,2024-03-20,2025-09-22,0.1821561340859026,0.12379044371249126,0.05836569037341133
18465,2019,2020,0.9684,238178,262783,stayed,True,True,True,UGPA3,2021-02-25,2021-02-25,2022-08-30,-0.2936991869918699,-0.016263844649871073,-0.27743534234199885
18465,2022,2023,0.9442,261976,247201,stayed,True,True,True,UGPA3,2024-02-28,2024-02-28,2025-09-01,-0.3529796987557301,0.08549455063073452,-0.4384742493864646
18660,2015,2016,0.9557,197873,204333,stayed,True,True,True,CPFE3,2017-03-23,2017-03-23,2018-10-02,-0.06716126513080822,0.28460987184324327,-0.3517711369740515
18660,2016,2017,0.9632,204333,193962,stayed,True,True,True,CPFE3,2018-03-27,2018-03-27,2019-10-04,0.35327868852459043,0.22364498398423538,0.12963370454035505
18660,2017,2018,0.9387,193962,187251,stayed,True,True,True,CPFE3,2019-03-28,2019-03-28,2020-10-01,-0.09658536585365851,0.011543513466726107,-0.10812887932038462
18660,2018,2019,0.9593,187251,179949,stayed,True,True,True,CPFE3,2020-03-09,2020-03-09,2021-09-15,-0.18352941176470583,0.3368918705383699,-0.5204212823030757
