cd_cvm,year_prev,year_curr,cosine_similarity,diagnostic_prev,diagnostic_curr,stock_return,ar_market_adjusted,ar_capm,ar_ff4,company_name,ctrl_year,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return,size_tercile,peer_bh_return,ar_size_matched
2453,2016,2017,0.8388,font_heading,font_heading,0.6436915887906693,0.5156981684933035,0.47758451255649326,0.3491405689732945,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2017.0,42239589.0,21711690.0,1001596.0,14330136.0,27909453.0,17.558868467201307,16.893361383136142,0.6607415853407096,0.023712257238109,0.0698943820212173,-0.0115672869479888,2.0,0.14396387426039695,0.4997277145302724
2453,2017,2018,0.5779,font_heading,font_heading,-0.4276457884135006,-0.1515847626099069,-0.08699796678594746,-0.02522380972234889,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2018.0,59854673.0,22266217.0,1741713.0,15939327.0,43915346.0,17.907430065449944,16.91858115502407,0.733699539215593,0.029099031248571,0.1092714265790519,1.1323076921600346,2.0,-0.052949989757956215,-0.37469579865554437
2453,2018,2019,0.9205,font_heading,font_heading,0.5536687995806324,-0.1044314079815058,-0.05352611464659551,-0.16499437852368537,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2019.0,49927052.0,25390306.0,3128073.0,15890865.0,34036187.0,17.726073538073983,17.049878005597208,0.6817183397890186,0.0626528680283386,0.1968472452569448,0.1005586592012581,2.0,0.4203952170868833,0.1332735824937491
2453,2019,2020,0.9419,font_heading,font_heading,0.3069675229082971,0.2690569323178402,0.265340856993757,0.24244603256805708,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020.0,54083080.0,25227625.0,2865121.0,17477348.0,36605732.0,17.806031940739963,17.043450182218862,0.6768425910654496,0.0529762912911025,0.1639333953869889,0.1228790637614856,2.0,0.012071928420702755,0.29489559448759434
2453,2020,2021,0.8916,font_heading,font_heading,0.0078551913406093,0.1436784862065405,0.11390213947061734,0.19784680525805964,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021.0,52045808.0,33646118.0,3752869.0,19461765.0,32584043.0,17.767634811837613,17.331408243358464,0.6260646966994922,0.0721070369394591,0.1928329213717255,0.0843652515162476,2.0,-0.22936600385740466,0.23722119519801396
2453,2021,2022,0.8024,font_heading,font_heading,0.164370982560474,-0.1153312201079794,-0.1537695342984431,-0.5142932583486446,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022.0,53670837.0,34462808.0,4094367.0,21783266.0,31887571.0,17.798380339336045,17.355391271524887,0.5941321727477438,0.0762866247083122,0.1879592803025955,0.0381362006665635,2.0,0.2019731495385361,-0.037602166978062096
2453,2022,2023,0.4892,font_heading,font_heading,0.1480099502392371,0.1175077372385771,0.09648703223061925,0.07779477772967766,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023.0,55000080.0,36849769.0,5766835.0,24655193.0,30344887.0,17.82284519774114,17.422359907923255,0.5517244156735772,0.1048513929434284,0.2338994061007756,0.04840182652099,2.0,0.028666148519418,0.1193438017198191
2453,2023,2024,0.4062,font_heading,font_heading,0.1537037037037036,-0.2473650796145479,-0.11904438597425701,-0.17376853917506882,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024.0,59726836.0,39819620.0,7119287.0,27383079.0,32343757.0,17.905291991599427,17.499870313611545,0.5415280494684165,0.1191974575716684,0.2599885498632203,0.2537326388235901,2.0,0.2660832871945731,-0.11237958349086949
3980,2015,2016,0.9111,font_heading,font_heading,0.2448512589221287,-0.0039252675312448,-0.10214031651606623,0.13318804962974476,GERDAU S.A.,2016.0,54635141.0,37651667.0,-2885929.0,24274653.0,30360488.0,17.8161878417469,17.443887787458433,0.5556952438358309,-0.0528218459251345,-0.1188865192017368,1.2268041237193752,2.0,0.15092264758973087,0.09392861133239783
3980,2016,2017,0.8321,font_heading,font_heading,-0.1034897709784652,-0.2519665954447823,-0.2498556020304685,-0.5898481482639613,GERDAU S.A.,2017.0,50301761.0,36917619.0,-338667.0,23893941.0,26407820.0,17.733550644397493,17.424199474728407,0.5249879820310863,-0.0067327066342667,-0.0141737606198994,0.1336996336102425,2.0,0.1750964309174442,-0.27858620189590944
3980,2017,2018,0.8958,font_heading,font_heading,0.1211920536576292,0.0465076374152364,0.002629698815039161,-0.13639681521616032,GERDAU S.A.,2018.0,51281029.0,46159478.0,2326382.0,25938571.0,25342458.0,17.752831436678015,17.647612871607976,0.494187782386348,0.045365353335636,0.0896881327811004,0.2370617694074319,2.0,-0.07789716439755302,0.1990892180551822
