cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,poc_group,group,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
13986,SUZANO,2018,2019,0.1486,10630,853,font_heading,font_heading,current_66,,SUZB3,2020-02-12,2020-02-12,2020-02-14,-0.0047499999999999,-0.0196564618882855,0.0149064618882855
14311,COPEL,2018,2019,0.869,22622,21372,font_heading,font_heading,current_66,,CPLE3,2020-03-25,2020-03-25,2020-03-27,0.0623684713985077,-0.0203692667536249,0.0827377381521327
14311,COPEL,2019,2020,0.9697,21372,20763,font_heading,font_heading,current_66,,CPLE3,2021-05-05,2021-05-05,2021-05-07,0.0129629629629628,0.0206890108798234,-0.0077260479168606
14311,COPEL,2020,2021,0.9607,20763,21909,font_heading,font_heading,current_66,,CPLE3,2022-03-22,2022-03-22,2022-03-24,-0.0172910662824207,0.0151823395164285,-0.0324734057988492
14311,COPEL,2021,2023,0.9245,21909,25112,font_heading,font_heading,current_66,,CPLE3,2024-02-29,2024-02-29,2024-03-04,-0.0174291938997821,-0.0052664694982996,-0.0121627244014824
14311,COPEL,2023,2024,0.4381,25112,2548,font_heading,font_heading,current_66,,CPLE3,2025-02-27,2025-02-27,2025-03-05,-0.0328227571115974,-0.0140394599442175,-0.0187832971673799
14320,USIMINAS,2015,2016,0.7391,8699,10028,font_heading,font_heading,current_66,,USIM5,2017-02-17,2017-02-17,2017-02-21,-0.0073394495412844,0.0192417771514081,-0.0265812266926925
14320,USIMINAS,2016,2017,0.7351,10028,12194,font_heading,font_heading,current_66,,USIM5,2018-02-09,2018-02-09,2018-02-15,0.0801424755120214,0.0419272497580307,0.0382152257539907
14320,USIMINAS,2017,2018,0.7017,12194,7252,font_heading,font_heading,current_66,,USIM5,2019-02-15,2019-02-15,2019-02-19,-0.0191489361702127,0.0013662010433943,-0.020515137213607
14320,USIMINAS,2018,2019,0.7818,7252,8049,font_heading,font_heading,current_66,,USIM5,2020-02-14,2020-02-14,2020-02-18,-0.0131313131313132,0.00521591492271,-0.0183472280540232
14320,USIMINAS,2019,2020,0.6941,8049,4754,font_heading,font_heading,current_66,,USIM5,2021-02-12,2021-02-12,2021-02-18,0.0451021846370685,-0.0019237416259673,0.0470259262630358
14320,USIMINAS,2020,2021,0.9802,4754,4363,font_heading,font_heading,current_66,,USIM5,2022-02-11,2022-02-11,2022-02-15,0.0038634900193175,0.0110575329294497,-0.0071940429101322
14320,USIMINAS,2021,2022,0.9356,4363,4446,font_heading,font_heading,current_66,,USIM5,2023-02-10,2023-02-10,2023-02-14,-0.0299727520435967,-0.0021230909784177,-0.0278496610651789
14320,USIMINAS,2022,2023,0.9889,4446,4175,font_heading,font_heading,current_66,,USIM5,2025-01-16,2025-01-16,2025-01-20,0.0413223140495868,0.013370903608505,0.0279514104410818
14320,USIMINAS,2023,2024,0.8195,4175,6498,font_heading,font_heading,current_66,,USIM5,2025-02-14,2025-02-14,2025-02-18,0.0100334448160535,0.0024420795767603,0.0075913652392931
14443,SABESP,2023,2024,0.0447,1565,590,font_heading,font_heading,current_66,,SBSP3,2025-03-27,2025-03-27,2025-03-31,-0.0193250651914655,-0.0216991147119294,0.0023740495204638
14460,CYRELA REALT,2015,2016,0.3508,98953,8306,font_heading,font_heading,current_66,,CYRE3,2017-03-23,2017-03-23,2017-03-27,-0.0038461538461538,0.0122397344657605,-0.0160858883119143
14460,CYRELA REALT,2016,2017,0.7789,8306,6450,font_heading,font_heading,current_66,,CYRE3,2018-03-22,2018-03-22,2018-03-26,0.0112285336856008,0.0037747788431183,0.0074537548424824
14460,CYRELA REALT,2017,2018,0.7146,6450,7697,font_heading,font_heading,current_66,,CYRE3,2019-03-27,2019-03-27,2019-03-29,0.0503550677856681,0.038204788941432,0.012150278844236
14460,CYRELA REALT,2018,2019,0.9551,7697,7233,font_heading,font_heading,current_66,,CYRE3,2020-03-19,2020-03-19,2020-03-23,-0.1183673469387754,-0.0696920028449419,-0.0486753440938335
15253,ENERGISA,2015,2016,0.9722,34472,34892,font_heading,font_heading,current_66,,ENGI11,2017-03-23,2017-03-23,2017-03-27,0.005909090772314,0.0122397344657605,-0.0063306436934464
15253,ENERGISA,2016,2017,0.9403,34892,39827,font_heading,font_heading,current_66,,ENGI11,2018-03-14,2018-03-14,2018-03-16,-0.0352941178494004,-0.0135324463550436,-0.0217616714943567
15253,ENERGISA,2017,2018,0.9403,39827,34264,font_heading,font_heading,current_66,,ENGI11,2019-03-21,2019-03-21,2019-03-25,-0.0338164253107423,-0.031707838015207,-0.0021085872955353
15253,ENERGISA,2018,2019,0.4396,34264,12980,font_heading,font_heading,current_66,,ENGI11,2020-03-18,2020-03-18,2020-03-20,-0.0399500625707879,0.0026072222193156,-0.0425572847901035
15253,ENERGISA,2019,2020,0.7634,12980,16257,font_heading,font_heading,current_66,,ENGI11,2021-04-09,2021-04-09,2021-04-13,0.0142058685361707,0.0138287701442765,0.0003770983918942
15253,ENERGISA,2020,2021,0.9592,16257,16193,font_heading,font_heading,current_66,,ENGI11,2024-01-20,2024-01-22,2024-01-24,-0.0052451077873911,0.0095903249209823,-0.0148354327083735
15253,ENERGISA,2021,2022,0.9389,16193,19696,font_heading,font_heading,current_66,,ENGI11,2023-03-16,2023-03-16,2023-03-20,-0.0675337670250707,-0.0242836395459704,-0.0432501274791002
15253,ENERGISA,2022,2023,0.8428,19696,18983,font_heading,font_heading,current_66,,ENGI11,2024-03-15,2024-03-15,2024-03-19,0.0050251256698061,0.0062097898081145,-0.0011846641383084
15253,ENERGISA,2023,2024,0.936,18983,17850,font_heading,font_heading,current_66,,ENGI11,2025-03-18,2025-03-18,2025-03-20,0.0117958595341161,0.0036521847202117,0.0081436748139043
17329,ENGIE BRASIL,2016,2017,0.1416,242,3983,font_heading,font_heading,current_66,,EGIE3,2018-02-22,2018-02-22,2018-02-26,0.0366492146572874,0.0111458019102177,0.0255034127470696
17329,ENGIE BRASIL,2017,2018,0.9374,3983,4181,font_heading,font_heading,current_66,,EGIE3,2019-02-19,2019-02-19,2019-02-21,-0.0570786518574725,-0.0074430301717759,-0.0496356216856965
17329,ENGIE BRASIL,2018,2019,0.1322,4181,325,font_heading,font_heading,current_66,,EGIE3,2020-02-20,2020-02-20,2020-02-26,-0.0279521975322608,-0.077390645644938,0.0494384481126771
17329,ENGIE BRASIL,2019,2020,0.9045,325,421,font_heading,font_heading,current_66,,EGIE3,2021-04-20,2021-04-20,2021-04-23,0.009808612343559,0.0038985693973587,0.0059100429462002
17329,ENGIE BRASIL,2020,2021,0.2039,421,25142,font_heading,font_heading,current_66,,EGIE3,2022-02-14,2022-02-14,2022-02-16,0.0007403750741106,0.0112534601870302,-0.0105130851129195
17329,ENGIE BRASIL,2021,2022,0.0925,25142,244,font_heading,font_heading,current_66,,EGIE3,2023-11-30,2023-11-30,2023-12-04,0.0167816091501968,-0.0041492606049488,0.0209308697551456
17329,ENGIE BRASIL,2022,2023,0.066,244,382,font_heading,font_heading,current_66,,EGIE3,2024-02-27,2024-02-27,2024-02-29,0.0055037088777218,-0.0202700491315281,0.02577375800925
17329,ENGIE BRASIL,2023,2024,0.415,382,1127,font_heading,font_heading,current_66,,EGIE3,2025-02-20,2025-02-20,2025-02-24,0.0021905802296511,-0.0172350313768165,0.0194256116064677
17450,RUMO S.A.,2015,2016,0.2711,3870,7952,font_heading,font_heading,current_66,,RAIL3,2017-02-20,2017-02-20,2017-02-22,-0.0623655913978494,0.0008271944290665,-0.063192785826916
17450,RUMO S.A.,2016,2017,0.2319,7952,2860,font_heading,font_heading,current_66,,RAIL3,2018-02-27,2018-02-27,2018-03-01,-0.0242165242165242,-0.017917318874788,-0.0062992053417361
17450,RUMO S.A.,2017,2018,0.143,2860,8182,font_heading,font_heading,current_66,,RAIL3,2019-02-13,2019-02-13,2019-02-15,0.0372507869884575,0.0175653990300743,0.0196853879583831
17450,RUMO S.A.,2018,2019,0.16,8182,3119,font_heading,font_heading,current_66,,RAIL3,2020-02-13,2020-02-13,2020-02-17,-0.0453781512605042,-0.0030545795349222,-0.0423235717255819
17450,RUMO S.A.,2019,2020,0.09,3119,5555,font_heading,font_heading,current_66,,RAIL3,2021-06-01,2021-06-01,2021-06-04,-0.0028103044496488,0.0144910949460519,-0.0173013993957007
17671,TELEFONICA BRASIL,2015,2016,0.7664,28026,17162,font_heading,font_heading,current_66,,VIVT3,2017-02-21,2017-02-21,2017-02-23,-0.0115364446775039,-0.0230352421261536,0.0114987974486496
17671,TELEFONICA BRASIL,2016,2017,0.6659,17162,8175,font_heading,font_heading,current_66,,VIVT3,2018-02-21,2018-02-21,2018-02-23,0.003927911275416,0.0144264235201532,-0.0104985122447371
17671,TELEFONICA BRASIL,2017,2018,0.9218,8175,10249,font_heading,font_heading,current_66,,VIVT3,2019-02-20,2019-02-20,2019-02-22,0.0034650034650034,0.0138877480829886,-0.0104227446179852
17671,TELEFONICA BRASIL,2018,2019,0.7335,10249,7547,font_heading,font_heading,current_66,,VIVT3,2020-02-19,2020-02-19,2020-02-21,0.0138808559861192,-0.0243413870522566,0.0382222430383758
17671,TELEFONICA BRASIL,2019,2020,0.8655,7547,12121,font_heading,font_heading,current_66,,VIVT3,2021-02-23,2021-02-23,2021-02-25,-0.0130791398802925,-0.0257846523736616,0.0127055124933691
17671,TELEFONICA BRASIL,2020,2021,0.7397,12121,6982,font_heading,font_heading,current_66,,VIVT3,2022-02-22,2022-02-22,2022-02-24,0.0156950672645739,-0.0115148310151844,0.0272098982797583
17671,TELEFONICA BRASIL,2023,2024,0.8288,15075,18193,font_heading,font_heading,current_66,,VIVT3,2025-02-25,2025-02-25,2025-02-27,-0.060945971209572,-0.0093708897082461,-0.0515750815013258
17973,COGNA ON,2015,2016,0.8399,4975,3968,font_heading,font_heading,current_66,,COGN3,2017-03-22,2017-03-22,2017-03-24,-0.0015444016991995,0.0052333593718267,-0.0067777610710263
17973,COGNA ON,2016,2017,0.9731,3968,3638,font_heading,font_heading,current_66,,COGN3,2018-03-16,2018-03-16,2018-03-20,0.0034411558153171,-0.0085134876602256,0.0119546434755427
17973,COGNA ON,2017,2018,0.4639,3638,4416,font_heading,font_heading,current_66,,COGN3,2019-06-21,2019-06-21,2019-06-25,-0.0193192272397549,-0.0188172833551933,-0.0005019438845615
18376,ISA ENERGIA,2020,2021,0.0799,101,17697,font_heading,font_heading,current_66,,ISAE4,2022-02-23,2022-02-23,2022-02-25,-0.022408963585434,0.0101272583175375,-0.0325362219029716
18376,ISA ENERGIA,2021,2022,0.066,17697,137,font_heading,font_heading,current_66,,ISAE4,2023-02-23,2023-02-23,2023-02-27,-0.0175596578117964,-0.0174901924263196,-6.946538547680792e-05
18465,ULTRAPAR,2015,2016,0.9489,16113,18070,font_heading,font_heading,current_66,,UGPA3,2017-02-22,2017-02-22,2017-02-24,-0.0396475770925108,-0.0281012195006381,-0.0115463575918727
18465,ULTRAPAR,2016,2017,0.9254,18070,21145,font_heading,font_heading,current_66,,UGPA3,2018-02-21,2018-02-21,2018-02-23,0.0092946269416855,0.0144264235201532,-0.0051317965784676
18465,ULTRAPAR,2017,2018,0.9187,21145,22697,font_heading,font_heading,current_66,,UGPA3,2019-02-20,2019-02-20,2019-02-22,-0.0217590053026146,0.0138877480829886,-0.0356467533856033
18465,ULTRAPAR,2020,2022,0.6992,7765,15272,font_heading,font_heading,current_66,,UGPA3,2023-02-15,2023-02-15,2023-02-17,0.0076277650648362,-0.0038614914178028,0.011489256482639
18465,ULTRAPAR,2022,2023,0.5137,15272,3756,font_heading,font_heading,current_66,,UGPA3,2024-02-28,2024-02-28,2024-03-01,-0.0370006548788474,-0.0074915045803313,-0.029509150298516
18465,ULTRAPAR,2023,2024,0.2817,3756,1063,font_heading,font_heading,current_66,,UGPA3,2025-02-26,2025-02-26,2025-02-28,0.0246457178065311,-0.0157861694650847,0.0404318872716158
18660,CPFL ENERGIA,2015,2016,0.9142,4678,4904,font_heading,font_heading,current_66,,CPFE3,2017-03-23,2017-03-23,2017-03-27,0.0070285044904334,0.0122397344657605,-0.005211229975327
