cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,poc_group,group,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
8656,GERDAU MET,2018,2019,0.8238,7916,6858,font_heading,font_heading,current_66,,GOAU4,2020-02-19,2020-02-19,2020-05-25,-0.4457593688062077,-0.2648022273029997,-0.1809571415032079
8656,GERDAU MET,2022,2023,0.8262,2538,1968,font_heading,font_heading,current_66,,GOAU4,2024-02-20,2024-02-20,2024-05-21,0.0955223881353413,-0.019278286580471,0.1148006747158123
8656,GERDAU MET,2023,2024,0.7163,1968,3969,font_heading,font_heading,current_66,,GOAU4,2025-02-24,2025-02-24,2025-05-29,-0.0212765958050384,0.1047222925297952,-0.1259988883348337
8672,IGUATEMI S.A,2015,2017,0.0377,455,1727,font_heading,font_heading,current_66,,IGTI11,2018-03-14,2021-11-22,2022-02-21,-0.0909526089037817,0.0940335599340282,-0.18498616883781
8672,IGUATEMI S.A,2017,2018,0.5507,1727,1879,font_heading,font_heading,current_66,,IGTI11,2019-03-14,2021-11-22,2022-02-21,-0.0909526089037817,0.0940335599340282,-0.18498616883781
8672,IGUATEMI S.A,2018,2019,0.9659,1879,1845,font_heading,font_heading,current_66,,IGTI11,2020-03-12,2021-11-22,2022-02-21,-0.0909526089037817,0.0940335599340282,-0.18498616883781
8672,IGUATEMI S.A,2019,2021,0.0634,1845,10631,font_heading,font_heading,current_66,,IGTI11,2022-04-18,2022-04-18,2022-07-18,-0.0954653937947493,-0.1622574657103527,0.0667920719156033
8672,IGUATEMI S.A,2021,2022,0.9968,10631,10800,font_heading,font_heading,current_66,,IGTI11,2023-02-28,2023-02-28,2023-05-31,0.1257113295395759,0.0324318822688196,0.0932794472707563
8672,IGUATEMI S.A,2022,2023,0.7517,10800,23133,font_heading,font_heading,current_66,,IGTI11,2024-02-20,2024-02-20,2024-05-21,-0.1163187047294418,-0.019278286580471,-0.0970404181489708
8672,IGUATEMI S.A,2023,2024,0.9228,23133,19519,font_heading,font_heading,current_66,,IGTI11,2025-02-18,2025-02-18,2025-05-23,0.0952380952380953,0.072297956667658,0.0229401385704373
12653,KLABIN S/A,2015,2016,0.9115,11782,13303,font_heading,font_heading,current_66,,KLBN11,2017-02-09,2017-02-09,2017-05-16,0.0438481670929224,0.0572556961152401,-0.0134075290223176
12653,KLABIN S/A,2021,2022,0.8281,19829,22209,font_heading,font_heading,current_66,,KLBN11,2023-02-08,2023-02-08,2023-05-15,0.0899635988158382,-0.0083888813148417,0.0983524801306799
12653,KLABIN S/A,2022,2023,0.4838,22209,2909,font_heading,font_heading,current_66,,KLBN11,2024-02-07,2024-02-07,2024-05-10,0.0969430292615236,-0.0180864317710132,0.1150294610325368
12653,KLABIN S/A,2023,2024,0.8353,2909,2496,font_heading,font_heading,current_66,,KLBN11,2025-02-26,2025-02-26,2025-06-02,-0.1106777180810872,0.0963217460531569,-0.2069994641342442
13986,SUZANO,2017,2018,0.6872,7269,10630,font_heading,font_heading,current_66,,SUZB3,2019-02-21,2019-02-21,2019-05-27,-0.2777078085642318,-0.021334690707233,-0.2563731178569988
13986,SUZANO,2018,2019,0.1486,10630,853,font_heading,font_heading,current_66,,SUZB3,2020-02-12,2020-02-12,2020-05-18,0.0295,-0.3040932820566004,0.3335932820566005
14311,COPEL,2018,2019,0.869,22622,21372,font_heading,font_heading,current_66,,CPLE3,2020-03-25,2020-03-25,2020-06-26,0.1463554620241054,0.2518681400194809,-0.1055126779953754
14311,COPEL,2019,2020,0.9697,21372,20763,font_heading,font_heading,current_66,,CPLE3,2021-05-05,2021-05-05,2021-08-04,0.0685185185185184,0.0187076525428464,0.0498108659756719
14311,COPEL,2020,2021,0.9607,20763,21909,font_heading,font_heading,current_66,,CPLE3,2022-03-22,2022-03-22,2022-06-22,-0.0893371757925072,-0.1513579831714936,0.0620208073789864
14311,COPEL,2021,2023,0.9245,21909,25112,font_heading,font_heading,current_66,,CPLE3,2024-02-29,2024-02-29,2024-05-31,-0.1132897603485837,-0.0536500459386071,-0.0596397144099766
14311,COPEL,2023,2024,0.4381,25112,2548,font_heading,font_heading,current_66,,CPLE3,2025-02-27,2025-02-27,2025-06-03,0.2669584245076586,0.1021426781120611,0.1648157463955974
14320,USIMINAS,2015,2016,0.7391,8699,10028,font_heading,font_heading,current_66,,USIM5,2017-02-17,2017-02-17,2017-05-24,-0.2568807339449541,-0.0662902544443102,-0.1905904795006439
14320,USIMINAS,2016,2017,0.7351,10028,12194,font_heading,font_heading,current_66,,USIM5,2018-02-09,2018-02-09,2018-05-15,-0.0756901157613535,0.0523088751735194,-0.127998990934873
14320,USIMINAS,2017,2018,0.7017,12194,7252,font_heading,font_heading,current_66,,USIM5,2019-02-15,2019-02-15,2019-05-21,-0.1031914893617022,-0.0311843283492561,-0.072007161012446
14320,USIMINAS,2018,2019,0.7818,7252,8049,font_heading,font_heading,current_66,,USIM5,2020-02-14,2020-02-14,2020-05-20,-0.4898989898989899,-0.2890457043889397,-0.2008532855100502
14320,USIMINAS,2019,2020,0.6941,8049,4754,font_heading,font_heading,current_66,,USIM5,2021-02-12,2021-02-12,2021-05-18,0.4644115574348133,0.0297352261667043,0.434676331268109
14320,USIMINAS,2020,2021,0.9802,4754,4363,font_heading,font_heading,current_66,,USIM5,2022-02-11,2022-02-11,2022-05-17,-0.3039278815196393,-0.0421142998273788,-0.2618135816922605
14320,USIMINAS,2021,2022,0.9356,4363,4446,font_heading,font_heading,current_66,,USIM5,2023-02-10,2023-02-10,2023-05-17,0.0517711171662125,0.0127840684348481,0.0389870487313643
14320,USIMINAS,2022,2023,0.9889,4446,4175,font_heading,font_heading,current_66,,USIM5,2025-01-16,2025-01-16,2025-04-17,0.171487603305785,0.0694184822856003,0.1020691210201847
14320,USIMINAS,2023,2024,0.8195,4175,6498,font_heading,font_heading,current_66,,USIM5,2025-02-14,2025-02-14,2025-05-21,-0.108695652173913,0.0753609909452286,-0.1840566431191417
14443,SABESP,2023,2024,0.0447,1565,590,font_heading,font_heading,current_66,,SBSP3,2025-03-27,2025-03-27,2025-06-30,0.1453706371851735,0.0428531998986096,0.1025174372865638
14460,CYRELA REALT,2015,2016,0.3508,98953,8306,font_heading,font_heading,current_66,,CYRE3,2017-03-23,2017-03-23,2017-06-26,-0.1907692307692307,-0.0211346340884476,-0.169634596680783
