cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
022349,2023,2024,0.7206,242411,233116
022357,2015,2016,0.8613,98021,91451
022357,2016,2017,0.9938,91451,90656
022357,2017,2018,0.9787,90656,89188
022357,2018,2019,0.0,89188,23
022357,2019,2020,0.0,23,28077
022357,2020,2022,0.6638,28077,230787
022357,2022,2023,0.8726,230787,259183
022357,2023,2024,0.7487,259183,249913
022470,2015,2016,0.9464,57815,62005
022470,2016,2017,0.7178,62005,58609
022470,2017,2018,0.2946,58609,176539
022470,2018,2019,0.2396,176539,73238
022470,2019,2020,0.4697,73238,202003
022470,2020,2021,0.8512,202003,205280
022470,2021,2022,0.3226,205280,78820
022470,2022,2023,0.9402,78820,80414
022470,2023,2024,0.9249,80414,76516
022691,2015,2016,0.7868,124315,120297
022691,2016,2017,0.7923,120297,157621
022691,2017,2018,0.3109,157621,75399
022691,2018,2019,0.8969,75399,67035
022691,2019,2020,0.3611,67035,189782
022691,2020,2021,0.3919,189782,223887
022691,2021,2022,0.3022,223887,201606
022691,2022,2023,0.7983,201606,220995
022691,2023,2024,0.9397,220995,188736
023140,2015,2016,0.9645,19446,19394
023264,2015,2016,0.952,246094,247864
023264,2016,2017,0.9701,247864,246386
023264,2017,2018,0.9565,246386,266938
023264,2018,2019,0.8826,266938,298503
023264,2019,2020,0.9521,298503,307327
023264,2020,2021,0.9915,307327,309775
023264,2021,2022,0.9904,309775,334134
023264,2022,2023,0.9814,334134,333729
023264,2023,2024,0.903,333729,330195
023272,2015,2016,0.973,99236,108879
023272,2016,2017,0.9792,108879,110783
023272,2017,2018,0.3983,110783,17499
023272,2018,2019,0.7726,17499,17921
023272,2019,2020,0.6161,17921,11443
023272,2020,2021,0.629,11443,32465
023272,2021,2022,0.7565,32465,20793
023272,2022,2023,0.778,20793,31813
023272,2023,2024,0.8955,31813,31365
023310,2015,2016,0.9517,134257,160177
023310,2016,2017,0.1782,160177,27424
023310,2017,2018,0.6233,27424,194984
023310,2018,2019,0.8582,194984,254857
023310,2019,2020,0.7503,254857,186458
023310,2020,2021,0.9591,186458,160966
023310,2021,2022,0.9528,160966,148084
023310,2022,2023,0.9688,148084,153258
023310,2023,2024,0.9012,153258,130346
024112,2016,2017,0.9295,199157,179544
024112,2017,2018,0.9521,179544,199390
024112,2018,2019,0.9365,199390,215354
024112,2019,2020,0.6857,215354,160088
024112,2020,2021,0.8574,160088,160079
024112,2021,2022,0.7544,160079,155717
024112,2022,2023,0.8001,155717,183417
024112,2023,2024,0.8414,183417,173230
024171,2016,2017,0.7062,199136,62227
024171,2017,2018,0.7134,62227,211126
024171,2018,2019,0.9796,211126,193692
024171,2019,2020,0.6501,193692,70443
024171,2020,2021,0.6471,70443,249861
024171,2021,2022,0.9503,249861,281343
024171,2022,2023,0.9801,281343,278051
024171,2023,2024,0.9635,278051,273149
024252,2016,2017,0.2985,23874,63993
024252,2017,2018,0.9609,63993,85016
024252,2018,2019,0.9194,85016,98857
024252,2019,2020,0.9272,98857,91159
024260,2016,2017,0.9849,144683,148703
024260,2017,2018,0.1695,148703,33846
024260,2018,2019,0.2161,33846,141456
024260,2019,2020,0.706,141456,144285
024260,2020,2021,0.7476,144285,185825
024260,2021,2022,0.9384,185825,159384
024260,2022,2023,0.9263,159384,187207
024260,2023,2024,0.9653,187207,191667
024295,2016,2017,0.8197,134333,136177
024295,2017,2018,0.8079,136177,156458
024295,2018,2019,0.9598,156458,142984
024295,2019,2020,0.8445,142984,158698
024295,2020,2021,0.6528,158698,164019
024295,2021,2022,0.822,164019,195753
024295,2022,2024,0.9268,195753,210145
024384,2017,2018,0.1353,156197,37651
024384,2018,2019,0.8243,37651,46287
024384,2019,2020,0.67,46287,48310
024392,2017,2018,0.3675,18793,131628
024392,2018,2019,0.6095,131628,64376
024392,2019,2020,0.6718,64376,209059
024392,2020,2021,0.8378,209059,217573
024392,2021,2022,0.7781,217573,264223
024392,2022,2023,0.8746,264223,324172
024392,2023,2024,0.9527,324172,281857
024716,2018,2019,0.937,246585,211781
024716,2019,2020,0.8816,211781,212272
024716,2020,2021,0.9729,212272,253353
024716,2021,2022,0.9775,253353,285198
024716,2022,2023,0.9822,285198,299377
024716,2023,2024,0.9628,299377,260804
024783,2019,2020,0.6923,91418,309845
024783,2020,2021,0.9852,309845,308690
024783,2021,2022,0.9687,308690,285316
024783,2022,2023,0.9775,285316,281191
024783,2023,2024,0.9238,281191,321132
024805,2019,2020,0.7618,84383,91199
024805,2020,2021,0.9157,91199,86379
024805,2021,2022,0.962,86379,90197
024805,2022,2023,0.9678,90197,88530
024805,2023,2024,0.9216,88530,104463
024813,2023,2024,0.9842,169607,174417
024821,2018,2019,0.861,22045,25550
024821,2019,2020,0.5385,25550,229665
024821,2020,2021,0.9631,229665,229826
024821,2021,2022,0.9201,229826,288032
024821,2022,2023,0.9641,288032,329875
024821,2023,2024,0.9914,329875,346702
024848,2018,2019,0.9068,170491,158338
024848,2019,2020,0.9705,158338,166342
024848,2020,2021,0.9528,166342,189802
024848,2021,2022,0.1027,189802,39205
024848,2022,2023,0.781,39205,34509
024848,2023,2024,0.3378,34509,280
024910,2018,2019,0.9697,184589,136793
024910,2019,2020,0.9494,136793,152848
024910,2020,2021,0.8221,152848,182097
024910,2021,2022,0.969,182097,162672
024910,2022,2023,0.9633,162672,161548
024910,2023,2024,0.7823,161548,151375
024929,2018,2019,0.9493,168632,181852
024929,2019,2020,0.9422,181852,199087
024929,2020,2021,0.9349,199087,214990
024929,2021,2022,0.9061,214990,241664
024929,2022,2023,0.9615,241664,238813
024929,2023,2024,0.9749,238813,213057
025011,2020,2021,0.0,176,75044
025011,2021,2022,0.4256,75044,130962
025011,2022,2023,0.387,130962,23599
025100,2019,2020,0.9534,125374,142105
025100,2020,2021,0.9849,142105,141395
025100,2021,2022,0.9983,141395,148302
025100,2022,2023,0.9974,148302,149829
025100,2023,2024,0.9951,149829,154169
025232,2019,2020,0.9766,20429,17776
025232,2020,2021,0.4175,17776,131926
025232,2021,2022,0.8961,131926,147919
025232,2022,2023,0.9772,147919,130876
025291,2019,2020,0.4381,155584,126181
025291,2020,2021,0.715,126181,161236
025291,2021,2022,0.4343,161236,65214
025291,2022,2023,0.7331,65214,110820
025291,2023,2024,0.3089,110820,256422
025372,2019,2020,0.1846,192754,25466
025372,2020,2021,0.2793,25466,156737
025372,2021,2022,0.9266,156737,140481
025372,2022,2023,0.7968,140481,139138
025372,2023,2024,0.9025,139138,151774
025585,2019,2020,0.9583,62793,98335
025585,2020,2021,0.529,98335,150295
025585,2021,2022,0.9198,150295,160295
025585,2022,2023,0.978,160295,154934
025585,2023,2024,0.9212,154934,170870
025780,2020,2021,0.6147,25473,138681
025780,2021,2022,0.8069,138681,142183
025780,2022,2023,0.4754,142183,52432
025780,2023,2024,0.4482,52432,119844
025917,2020,2021,0.9874,228709,232901
025917,2021,2022,0.736,232901,286328
025917,2022,2023,0.9177,286328,316716
025917,2023,2024,0.9869,316716,332149
026620,2021,2022,0.7263,240293,249732
026620,2022,2023,0.944,249732,202714
026620,2023,2024,0.8918,202714,236611
027707,2023,2024,0.5388,182887,268218
