cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
19550,2021,2022,0.8638,10289,9421
19550,2022,2024,0.7503,9421,7672
19569,2015,2016,0.8556,10055,12535
19569,2016,2017,0.8478,12535,20121
19569,2017,2019,0.9083,20121,25234
19569,2019,2021,0.9025,25234,26511
19569,2021,2022,0.8457,26511,24298
19569,2022,2023,0.7546,24298,10146
19569,2023,2024,0.2512,10146,31155
19623,2015,2022,0.3497,19557,28522
19623,2022,2023,0.2631,28522,16655
19623,2023,2024,0.6713,16655,21383
19739,2021,2022,0.7386,69876,72130
19739,2022,2023,0.9174,72130,71603
19739,2023,2024,0.9416,71603,75129
19763,2017,2018,0.9212,82199,80150
19763,2018,2023,0.9002,80150,50324
19836,2015,2016,0.884,39047,33793
19836,2016,2017,0.8368,33793,93932
19836,2017,2018,0.9616,93932,103921
19836,2018,2019,0.9659,103921,101099
19836,2019,2020,0.624,101099,41400
19836,2020,2021,0.8335,41400,28761
19836,2021,2022,0.8852,28761,30374
19836,2022,2023,0.8322,30374,21683
19836,2023,2024,0.8449,21683,22296
19879,2015,2016,0.8958,36945,48065
19879,2016,2017,0.9226,48065,52340
19879,2017,2018,0.8982,52340,50826
19879,2018,2019,0.8997,50826,61883
19879,2019,2020,0.9062,61883,54255
19879,2020,2021,0.9195,54255,51452
19879,2021,2022,0.8843,51452,38400
19879,2022,2023,0.8875,38400,46044
19879,2023,2024,0.8722,46044,52349
19909,2015,2016,0.4609,10047,11783
19909,2016,2017,0.6133,11783,6944
19909,2017,2018,0.5466,6944,14707
19909,2018,2019,0.371,14707,126529
19909,2019,2020,0.9211,126529,159034
19909,2020,2021,0.5822,159034,18616
19909,2021,2022,0.4467,18616,112970
19909,2022,2023,0.3731,112970,8195
19909,2023,2024,0.7268,8195,9131
19925,2015,2016,0.9532,185705,195355
19992,2015,2016,0.8406,20094,25491
19992,2016,2017,0.8095,25491,23166
19992,2017,2018,0.7402,23166,26380
19992,2018,2019,0.6904,26380,27963
19992,2019,2020,0.7352,27963,37127
19992,2020,2021,0.632,37127,53148
19992,2021,2022,0.8499,53148,51084
19992,2022,2023,0.8645,51084,49534
19992,2023,2024,0.7537,49534,42361
20010,2015,2016,0.7519,35806,38109
20010,2016,2017,0.7477,38109,37304
20010,2017,2018,0.8382,37304,33152
20010,2018,2019,0.5914,33152,52219
20010,2019,2020,0.9262,52219,49002
20010,2020,2021,0.9407,49002,59730
20010,2021,2022,0.8579,59730,48030
20010,2022,2023,0.9398,48030,50012
20010,2023,2024,0.9426,50012,54784
20087,2015,2016,0.9527,65992,61741
20087,2016,2017,0.9634,61741,66772
20087,2017,2018,0.9619,66772,78964
20087,2018,2019,0.9538,78964,91226
20087,2019,2020,0.9473,91226,101068
20087,2020,2021,0.9472,101068,112552
20087,2021,2022,0.9561,112552,129294
20087,2022,2023,0.9436,129294,132915
20087,2023,2024,0.9604,132915,154391
20257,2015,2017,0.7988,45891,38768
20257,2017,2018,0.8766,38768,39770
20257,2018,2019,0.8679,39770,41612
20257,2019,2020,0.8333,41612,40554
20257,2020,2021,0.8196,40554,53037
20257,2021,2022,0.9063,53037,52033
20257,2022,2023,0.8783,52033,55334
20257,2023,2024,0.8801,55334,50955
20362,2015,2016,0.69,18133,18913
20362,2016,2017,0.6791,18913,16756
20362,2017,2018,0.5583,16756,12489
20362,2018,2019,0.534,12489,12916
20362,2019,2020,0.4125,12916,14873
20362,2020,2021,0.4474,14873,20902
20362,2021,2022,0.5762,20902,31859
20362,2022,2023,0.6274,31859,27856
20362,2023,2024,0.5953,27856,27002
20516,2015,2016,0.9158,51644,38950
20516,2016,2017,0.9269,38950,54479
20516,2017,2018,0.9457,54479,49403
20516,2018,2019,0.9333,49403,55192
20516,2019,2020,0.9029,55192,53196
20516,2020,2021,0.9369,53196,55255
20516,2021,2022,0.9294,55255,56128
20516,2022,2023,0.9204,56128,52481
20516,2023,2024,0.9471,52481,59551
20524,2023,2024,0.5816,4936,5023
20745,2018,2019,0.8634,85476,97670
20745,2019,2021,0.8614,97670,123967
20745,2021,2022,0.837,123967,113549
20745,2022,2023,0.9321,113549,120207
20745,2023,2024,0.7678,120207,147863
20770,2015,2017,0.3614,8315,6722
20770,2017,2022,0.3403,6722,6019
20770,2022,2023,0.5676,6019,6502
20788,2015,2016,0.8147,41953,48103
20788,2016,2017,0.8816,48103,61293
20788,2017,2018,0.6984,61293,54605
20788,2018,2019,0.877,54605,59803
20788,2019,2020,0.8667,59803,53319
20788,2020,2021,0.9079,53319,60371
20788,2021,2022,0.925,60371,59565
20788,2022,2023,0.9406,59565,57154
