cd_cvm,year_prev,year_curr,cosine_similarity,ticker,window_start,window_end,stock_return,ar_market_adjusted,alpha_i,beta_mkt,beta_smb,beta_hml,beta_mom,n_est_obs,n_event_days,alpha_ar_sum,alpha_ar_compound
14320,2023,2024,0.8175,USIM5,2025-02-14,2026-08-21,0.0953177257525081,-0.2385897052994166,-0.0014071192118626074,1.1749613737268747,-0.437410226573055,1.4037873528528104,-0.40561809567420104,252,344,0.7672827841579949,0.8785120757694085
14443,2015,2016,0.2709,SBSP3,2017-03-27,2018-10-04,-0.1803797468912137,-0.470301792832653,0.00012832595454358712,1.018618250258085,0.18758062370470707,0.178386842567171,0.3367071362503884,252,379,-0.5486513655632732,-0.4556715042099977
14443,2018,2019,0.8402,SBSP3,2020-03-27,2021-10-05,-0.0806089343755238,-0.5848915875804388,0.0009058625197275398,0.8518531559441611,-0.1429388740372572,1.2847641488648742,0.2668589306794695,252,379,-1.0022040303151174,-0.6681934383346344
14443,2021,2022,0.9555,SBSP3,2023-03-23,2024-09-25,0.9000207427234115,0.5562918746783072,0.0011030496059053682,1.1043539296745974,-0.19860978283738057,0.6589048800410304,-0.2787080718617501,252,379,-0.2531573060764454,-0.25907255004790464
14443,2022,2023,0.9701,SBSP3,2024-03-21,2025-09-23,0.6786893578549456,0.5361599117164626,0.0006031408865081057,0.7580215089941016,-0.24322373182827714,0.22005670729991794,-0.1524780511313045,252,379,0.2837864631714997,0.26956266404488116
14460,2015,2016,0.3485,CYRE3,2017-03-23,2018-10-02,-0.153076923076923,-0.4376867949201662,-0.0007614211590622033,1.0971248604464645,0.5970241545902522,-0.046363635162504774,0.1290044055362412,252,379,-0.03181534624305357,-0.07748287367794227
14460,2016,2017,0.78,CYRE3,2018-03-22,2019-10-01,0.6010568031704093,0.373547043577507,-0.0007699331376952929,1.2024579617606563,0.5115385196909754,0.18775089197924077,0.03311986022497654,252,379,0.560862397316133,0.6414953964792316
14460,2017,2018,0.7128,CYRE3,2019-03-27,2020-09-30,0.5003227888960622,0.4709443328215317,-0.0005594328309823102,1.1114321850975837,-0.02295503735390054,0.6178842876469596,-0.760412632397719,252,379,1.0679626748404263,1.4778875761041674
14460,2018,2019,0.9551,CYRE3,2020-03-19,2021-09-27,0.3040816326530611,-0.358146056358497,0.0006819456531104697,1.2313240643384982,0.42530097886451257,0.4353354760284936,1.0062449205798745,252,379,-0.9870884314613676,-0.6739136541648364
15253,2015,2016,0.972,ENGI11,2017-03-23,2018-10-02,0.409090909227686,0.1244810373844427,0.0007752628214183861,0.3811939215404697,0.5231862844665334,-0.08600725671242879,0.199444511910226,252,379,-0.07100889637174759,-0.10595098628795852
15253,2016,2017,0.9402,ENGI11,2018-03-14,2019-09-23,0.4889112542823342,0.2729131991763831,0.0006889748934239078,0.656865834916553,0.20660848350682387,-0.08465797528268626,0.21593802179429009,252,379,-0.03415236609164661,-0.06326113624344143
15253,2017,2018,0.9402,ENGI11,2019-03-21,2020-09-24,0.020289854973885,0.0173642611400555,0.0006877282200175185,0.6435137815319171,0.10769859405169963,-0.24241486769399428,-0.09946755539056809,252,379,-0.20991878869517533,-0.23530735993881613
15253,2018,2019,0.4419,ENGI11,2020-03-18,2021-09-24,0.084893882619603,-0.6085474010647409,0.0006632950814095201,0.7005155700802312,0.0783434396827841,-0.06794262543527455,0.4658922512250716,252,379,-0.7627273846016247,-0.563050859929211
