cd_cvm,year_curr,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
20338,2019,0.10960000000000003,0.8904,-0.08506476857106582,-0.08506476857106582
20338,2020,0.19030000000000002,0.8097,0.10535795600268827,0.10535795600268827
20338,2021,0.2229,0.7771,0.9218978044046269,0.9218978044046269
20338,2022,0.15680000000000005,0.8432,-0.13448618238595733,-0.13448618238595733
20338,2023,0.2911,0.7089,-0.44043786520897676,-0.44043786520897676
20362,2022,0.9094,0.0906,0.034771557926525754,0.034771557926525754
20362,2023,0.8367,0.1633,-0.40420904724498574,-0.40420904724498574
20435,2011,0.5481,0.4519,-0.029915223041650396,-0.029915223041650396
20435,2012,0.05230000000000001,0.9477,0.0702428800544741,0.0702428800544741
20435,2013,0.15349999999999997,0.8465,-0.32002276148362985,-0.32002276148362985
20435,2014,0.18159999999999998,0.8184,-0.13021687835573892,-0.13021687835573892
20435,2015,0.04279999999999995,0.9572,-0.21570860969404104,-0.21570860969404104
20435,2016,0.135,0.865,-0.5432023283722518,-0.5432023283722518
20435,2017,0.06469999999999998,0.9353,0.8782109863162582,0.8782109863162582
20435,2018,0.13170000000000004,0.8683,0.355396579049003,0.355396579049003
20435,2019,0.17700000000000005,0.823,-0.27973976727510197,-0.27973976727510197
20435,2021,0.3832,0.6168,1.6182675999864795,1.6182675999864795
20435,2022,0.14739999999999998,0.8526,-0.40199549674741586,-0.40199549674741586
20435,2023,0.4397,0.5603,-0.4906506826543017,-0.4906506826543017
20478,2014,0.5173,0.4827,-0.49792769829051553,-0.49792769829051553
20478,2015,0.03259999999999996,0.9674,-0.8291122475122483,-0.8291122475122483
20478,2016,0.4766,0.5234,0.5535210254198044,0.5535210254198044
20478,2017,0.16859999999999997,0.8314,-0.39397128865695075,-0.39397128865695075
20494,2014,0.1985,0.8015,-0.3173215440082966,-0.3173215440082966
20494,2015,0.046699999999999964,0.9533,0.09280466402072407,0.09280466402072407
20494,2016,0.030100000000000016,0.9699,-0.013288478126506797,-0.013288478126506797
20494,2017,0.1582,0.8418,0.05548530335538415,0.05548530335538415
20494,2018,0.07289999999999996,0.9271,0.12207413435183456,0.12207413435183456
20516,2014,0.8415,0.1585,-0.4954505899136691,-0.4954505899136691
20516,2015,0.6986,0.3014,0.0863938414384875,0.0863938414384875
20516,2016,0.4266,0.5734,-0.49873657504928604,-0.49873657504928604
20516,2017,0.13480000000000003,0.8652,0.1380344422046318,0.1380344422046318
20516,2022,0.6804,0.3196,-0.46869744536257407,-0.46869744536257407
20516,2023,0.07120000000000004,0.9288,-0.012335251255859214,-0.012335251255859214
20524,2014,0.04630000000000001,0.9537,0.31131002015844045,0.31131002015844045
20524,2017,0.19579999999999997,0.8042,0.026356792851008448,0.026356792851008448
20524,2018,0.0504,0.9496,0.7375772927428266,0.7375772927428266
20524,2019,0.08750000000000002,0.9125,-0.5798432819444592,-0.5798432819444592
20524,2020,0.1774,0.8226,-0.349678266211366,-0.349678266211366
20524,2024,0.8776,0.1224,-0.16203170951837997,-0.16203170951837997
20575,2020,0.01529999999999998,0.9847,-0.01369403975175576,-0.01369403975175576
20575,2021,0.09570000000000001,0.9043,-0.6477009723341032,-0.6477009723341032
20575,2022,0.12260000000000004,0.8774,0.6117153892055436,0.6117153892055436
20575,2023,0.023499999999999965,0.9765,0.7762847565431406,0.7762847565431406
20605,2014,0.08889999999999998,0.9111,0.09013518960846167,0.09013518960846167
20605,2015,0.2763,0.7237,0.07050708733711519,0.07050708733711519
20605,2016,0.14780000000000004,0.8522,-0.5874707667231944,-0.5874707667231944
20605,2017,0.33430000000000004,0.6657,1.6409001339579818,1.6409001339579818
20605,2018,0.22899999999999998,0.771,1.7651004274339388,1.7651004274339388
20605,2019,0.3016,0.6984,-0.49841674274082226,-0.49841674274082226
20621,2011,0.04910000000000003,0.9509,-0.0995170691245073,-0.0995170691245073
20621,2012,0.3135,0.6865,-0.3592074557698245,-0.3592074557698245
20621,2013,0.13870000000000005,0.8613,-0.26678948528574653,-0.26678948528574653
20621,2014,0.1894,0.8106,-0.28682775505401303,-0.28682775505401303
20621,2015,0.03849999999999998,0.9615,1.0022641480469385,1.0022641480469385
20621,2016,0.09709999999999996,0.9029,-0.7257956941789767,-0.7257956941789767
20621,2017,0.13980000000000004,0.8602,0.7929595096860769,0.7929595096860769
20621,2018,0.03480000000000005,0.9652,0.0431935584603953,0.0431935584603953
20621,2019,0.25360000000000005,0.7464,0.39794775518829595,0.39794775518829595
20621,2020,0.269,0.731,-0.23647471385626828,-0.23647471385626828
20621,2021,0.46440000000000003,0.5356,-0.7588338485993633,-0.7588338485993633
20621,2022,0.21650000000000003,0.7835,-0.7511711206946677,-0.7511711206946677
20621,2023,0.3024,0.6976,0.9020681510137203,0.9020681510137203
20702,2011,0.2077,0.7923,-0.6921201854183365,-0.6921201854183365
20702,2012,0.32320000000000004,0.6768,-0.38251220437430844,-0.38251220437430844
20702,2013,0.20989999999999998,0.7901,0.37701904895862004,0.37701904895862004
20702,2014,0.06830000000000003,0.9317,-0.4435591992779363,-0.4435591992779363
20702,2015,0.035699999999999954,0.9643,-0.991546979568206,-0.8717703916941871
20702,2016,0.5589999999999999,0.441,-0.2639953278300554,-0.2639953278300554
20702,2017,0.4767,0.5233,-0.7402344838071646,-0.7402344838071646
20702,2018,0.7712,0.2288,-0.5805302123019509,-0.5805302123019509
20745,2014,0.9682,0.0318,0.11280718363227127,0.11280718363227127
20745,2018,0.9624,0.0376,-0.21609918048983745,-0.21609918048983745
20745,2019,0.048799999999999955,0.9512,0.31472487087141143,0.31472487087141143
20745,2020,0.2651,0.7349,-0.3127331861816328,-0.3127331861816328
20745,2021,0.06430000000000002,0.9357,-0.3951843018304342,-0.3951843018304342
20745,2022,0.16169999999999995,0.8383,-0.21835169857476622,-0.21835169857476622
20745,2023,0.29490000000000005,0.7051,0.32666676738446565,0.32666676738446565
20745,2024,0.46409999999999996,0.5359,-0.023324926631036802,-0.023324926631036802
20770,2014,0.8686,0.1314,0.09841533980768813,0.09841533980768813
20770,2015,0.08440000000000003,0.9156,-0.3516230739997357,-0.3516230739997357
20770,2016,0.008700000000000041,0.9913,0.0003879694301309744,0.0003879694301309744
20770,2017,0.005099999999999993,0.9949,0.012184739243579434,0.012184739243579434
20770,2018,0.008600000000000052,0.9914,1.5538960025761885,1.5538960025761885
20770,2019,0.0716,0.9284,-0.7004785458449845,-0.7004785458449845
20770,2021,0.11080000000000001,0.8892,0.5515524875025712,0.5515524875025712
20770,2022,0.371,0.629,-0.33464733929030166,-0.33464733929030166
20770,2023,0.027200000000000002,0.9728,0.08712287463744328,0.08712287463744328
20770,2024,0.12119999999999997,0.8788,-0.2575682976938902,-0.2575682976938902
20788,2014,0.15069999999999995,0.8493,-0.23765903178492853,-0.23765903178492853
20788,2015,0.0938,0.9062,-0.7102649484252679,-0.7102649484252679
20788,2016,0.031000000000000028,0.969,-0.13392070868084305,-0.13392070868084305
20788,2017,0.9473,0.0527,0.044481412620384075,0.044481412620384075
20788,2018,0.8921,0.1079,1.033262000022316,1.033262000022316
20788,2019,0.8921,0.1079,-0.4229386341415846,-0.4229386341415846
20788,2020,0.0,1.0,-0.38961646361793834,-0.38961646361793834
20788,2021,0.8321000000000001,0.1679,-0.8066639056404022,-0.8066639056404022
20788,2022,0.39959999999999996,0.6004,3.001213909991346,2.9675490046794457
20788,2023,0.376,0.624,0.6936080932512843,0.6936080932512843
20788,2024,0.5104,0.4896,-0.4666148823435631,-0.4666148823435631
20842,2014,0.2841,0.7159,1.8557153927764238,1.8557153927764238
20842,2016,0.6164000000000001,0.3836,0.47900825835083416,0.47900825835083416
20915,2014,0.04069999999999996,0.9593,0.8874808442639841,0.8874808442639841
20915,2015,0.0766,0.9234,-0.44414760822485366,-0.44414760822485366
20915,2016,0.28090000000000004,0.7191,-0.21182754735524534,-0.21182754735524534
20915,2017,0.13390000000000002,0.8661,0.04191418192887597,0.04191418192887597
20915,2018,0.06820000000000004,0.9318,0.6305361494744073,0.6305361494744073
20915,2019,0.16810000000000003,0.8319,-0.4112350436987051,-0.4112350436987051
20915,2020,0.08030000000000004,0.9197,-0.28848944926543896,-0.28848944926543896
20915,2021,0.03720000000000001,0.9628,-0.3593046365721231,-0.3593046365721231
20915,2022,0.20389999999999997,0.7961,-0.3593046365721231,-0.3593046365721231
20915,2023,0.022800000000000042,0.9772,-0.014564653491655477,-0.014564653491655477
20915,2024,0.029299999999999993,0.9707,-0.11970781820865628,-0.11970781820865628
20931,2014,0.8703,0.1297,0.8420396933216967,0.8420396933216967
20931,2015,0.05900000000000005,0.941,-0.643342424995857,-0.643342424995857
20931,2016,0.8399,0.1601,-0.0776573013634706,-0.0776573013634706
20931,2017,0.5363,0.4637,-0.021981580148229596,-0.021981580148229596
20931,2018,0.4386,0.5614,0.5099328979257982,0.5099328979257982
20931,2019,0.1664,0.8336,-0.522753833536642,-0.522753833536642
20931,2022,0.030200000000000005,0.9698,-0.550506843432976,-0.550506843432976
20931,2023,0.023800000000000043,0.9762,0.26062584431854185,0.26062584431854185
20931,2024,0.03849999999999998,0.9615,-0.3777401316464283,-0.3777401316464283
20982,2014,0.8119000000000001,0.1881,-0.040764965846702195,-0.040764965846702195
20982,2015,0.03400000000000003,0.966,0.04417161992166174,0.04417161992166174
20982,2016,0.0947,0.9053,-0.17095438179445277,-0.17095438179445277
20982,2017,0.027000000000000024,0.973,0.3333748700004393,0.3333748700004393
20982,2018,0.11670000000000003,0.8833,0.11983382823725153,0.11983382823725153
20982,2019,0.5641,0.4359,-0.4114830344015581,-0.4114830344015581
20982,2020,0.5574,0.4426,0.6085740274363574,0.6085740274363574
20982,2021,0.03049999999999997,0.9695,0.23650169375111885,0.23650169375111885
20982,2022,0.04959999999999998,0.9504,-0.2623388765394762,-0.2623388765394762
20982,2023,0.40480000000000005,0.5952,-0.19641753256732652,-0.19641753256732652
20982,2024,0.1472,0.8528,0.10392552674213373,0.10392552674213373
20990,2014,0.15710000000000002,0.8429,-0.2521360561207502,-0.2521360561207502
20990,2017,0.03080000000000005,0.9692,0.06036447758158303,0.06036447758158303
20990,2022,0.06720000000000004,0.9328,-0.25579193371099584,-0.25579193371099584
20990,2023,0.21650000000000003,0.7835,-0.8734954668327182,-0.8717703916941871
20990,2024,0.4507,0.5493,-1.0899718639787874,-0.8717703916941871
21016,2014,0.09999999999999998,0.9,0.11320868045152221,0.11320868045152221
21016,2015,0.10419999999999996,0.8958,-0.03384391080971727,-0.03384391080971727
21016,2016,0.38380000000000003,0.6162,0.8740862743828426,0.8740862743828426
21016,2017,0.9374,0.0626,-0.5348281101191791,-0.5348281101191791
21016,2018,0.0,1.0,0.3833962260509294,0.3833962260509294
21016,2019,0.0,1.0,-0.32834813617340564,-0.32834813617340564
21091,2014,0.14459999999999995,0.8554,0.18863925301274254,0.18863925301274254
21091,2015,0.11650000000000005,0.8835,-0.05041974155668605,-0.05041974155668605
21091,2016,0.07379999999999998,0.9262,0.11243676715056128,0.11243676715056128
21091,2017,0.07269999999999999,0.9273,0.08493896488688835,0.08493896488688835
21091,2018,0.05269999999999997,0.9473,-0.13243947309869186,-0.13243947309869186
21091,2019,0.0947,0.9053,0.16505559177077989,0.16505559177077989
21091,2020,0.05820000000000003,0.9418,-0.5822989145066297,-0.5822989145066297
21091,2021,0.17779999999999996,0.8222,-0.25326262368349106,-0.25326262368349106
21091,2022,0.07399999999999995,0.926,0.7561536109158691,0.7561536109158691
21091,2023,0.029000000000000026,0.971,-0.3893601021664468,-0.3893601021664468
21091,2024,0.5835,0.4165,-0.36352231920071854,-0.36352231920071854
21148,2017,0.43410000000000004,0.5659,-0.9161109689011385,-0.8717703916941871
21148,2018,0.13029999999999997,0.8697,0.04533405509836874,0.04533405509836874
21148,2019,0.2712,0.7288,-0.4994476724362392,-0.4994476724362392
21148,2021,0.736,0.264,0.28241055258243053,0.28241055258243053
21148,2022,0.34419999999999995,0.6558,0.9575843951745595,0.9575843951745595
21148,2023,0.04279999999999995,0.9572,-0.17778490552546722,-0.17778490552546722
21180,2020,0.07410000000000005,0.9259,-0.3205466936590392,-0.3205466936590392
21180,2021,0.6343,0.3657,-0.9222791260940589,-0.8717703916941871
21180,2022,0.9459,0.0541,1.2368160543989921,1.2368160543989921
21180,2023,0.21309999999999996,0.7869,-0.1105036576624282,-0.1105036576624282
21237,2014,0.059799999999999964,0.9402,1.6580523102455773,1.6580523102455773
21237,2015,0.20030000000000003,0.7997,-0.7555625643887038,-0.7555625643887038
21237,2016,0.46040000000000003,0.5396,-0.29379242466360467,-0.29379242466360467
21237,2019,0.16279999999999994,0.8372,-0.4123322041291284,-0.4123322041291284
21237,2020,0.3499,0.6501,-0.43813916795344143,-0.43813916795344143
21237,2021,0.05669999999999997,0.9433,0.12314484930085512,0.12314484930085512
21237,2024,0.0847,0.9153,0.48287790901977035,0.48287790901977035
21300,2011,0.38880000000000003,0.6112,-0.39068683386861713,-0.39068683386861713
21342,2011,0.07530000000000003,0.9247,-0.6966376546778597,-0.6966376546778597
21342,2012,0.10199999999999998,0.898,-0.6260168894312798,-0.6260168894312798
21342,2013,0.08179999999999998,0.9182,1.3738709241153804,1.3738709241153804
21342,2014,0.046499999999999986,0.9535,-0.3946055383001047,-0.3946055383001047
21342,2015,0.19220000000000004,0.8078,-0.8463076785262791,-0.8463076785262791
21342,2017,0.20079999999999998,0.7992,-0.030756044815046457,-0.030756044815046457
21342,2018,0.21660000000000001,0.7834,0.02627922164527141,0.02627922164527141
21342,2019,0.00019999999999997797,0.9998,0.6758056240359871,0.6758056240359871
21342,2020,0.03420000000000001,0.9658,-0.9940678592372207,-0.8717703916941871
21342,2021,0.16469999999999996,0.8353,0.9291239337402395,0.9291239337402395
21342,2022,0.021100000000000008,0.9789,-0.5838623189660339,-0.5838623189660339
21342,2023,0.023399999999999976,0.9766,-0.385931006804627,-0.385931006804627
21350,2014,0.06230000000000002,0.9377,0.4678754062223889,0.4678754062223889
21350,2015,0.7228,0.2772,-0.5020082785022093,-0.5020082785022093
21350,2016,0.8149,0.1851,0.278366527108165,0.278366527108165
21350,2017,0.9305,0.0695,0.5828372288074379,0.5828372288074379
21350,2018,0.9469,0.0531,0.012408948532529829,0.012408948532529829
21350,2019,0.4424,0.5576,-0.40523007723357873,-0.40523007723357873
21350,2020,0.13660000000000005,0.8634,-0.15517309687780112,-0.15517309687780112
21350,2021,0.08750000000000002,0.9125,0.7589616034153277,0.7589616034153277
21350,2022,0.03620000000000001,0.9638,0.36972142881893144,0.36972142881893144
21431,2014,0.018900000000000028,0.9811,0.3167118113234326,0.3167118113234326
21431,2015,0.047900000000000054,0.9521,-0.553226797845012,-0.553226797845012
21431,2016,0.17510000000000003,0.8249,0.06985805585541893,0.06985805585541893
21431,2017,0.5643,0.4357,-0.3449254477888636,-0.3449254477888636
21431,2018,0.0887,0.9113,0.38796123748908684,0.38796123748908684
21431,2019,0.0887,0.9113,-0.48914491224723866,-0.48914491224723866
21431,2020,0.08699999999999997,0.913,0.028476723183512576,0.028476723183512576
21431,2021,0.061899999999999955,0.9381,0.4051486149671595,0.4051486149671595
21431,2022,0.06720000000000004,0.9328,-0.5512840715503691,-0.5512840715503691
21431,2023,0.038900000000000046,0.9611,-0.21268089955536684,-0.21268089955536684
21431,2024,0.03720000000000001,0.9628,0.6437766069215907,0.6437766069215907
21490,2015,0.11929999999999996,0.8807,0.34929786876988955,0.34929786876988955
21490,2016,0.047599999999999976,0.9524,-0.3341863905685055,-0.3341863905685055
21490,2017,0.059799999999999964,0.9402,0.7443679700991639,0.7443679700991639
21490,2018,0.029900000000000038,0.9701,-0.25469437544688533,-0.25469437544688533
21881,2014,0.05779999999999996,0.9422,0.7459024805111727,0.7459024805111727
21881,2015,0.374,0.626,0.4119888552483051,0.4119888552483051
21881,2018,0.03639999999999999,0.9636,0.3458077593481945,0.3458077593481945
21881,2019,0.10940000000000005,0.8906,-0.16011604037105187,-0.16011604037105187
21881,2020,0.0029000000000000137,0.9971,-0.26105762866828786,-0.26105762866828786
21881,2021,0.10119999999999996,0.8988,0.2423288945294504,0.2423288945294504
21881,2022,0.017000000000000015,0.983,0.010549728568319816,0.010549728568319816
21881,2023,0.09440000000000004,0.9056,-0.32257814328977263,-0.32257814328977263
21881,2024,0.3107,0.6893,0.3904927439612489,0.3904927439612489
22012,2012,0.24380000000000002,0.7562,-0.2788186961578115,-0.2788186961578115
22012,2013,0.21940000000000004,0.7806,-0.6245492528448477,-0.6245492528448477
22012,2014,0.33120000000000005,0.6688,0.20489207355824646,0.20489207355824646
22012,2015,0.07589999999999997,0.9241,0.1803895666723443,0.1803895666723443
22012,2016,0.06000000000000005,0.94,-0.275390481937424,-0.275390481937424
22012,2017,0.17859999999999998,0.8214,1.0358051849900676,1.0358051849900676
22012,2018,0.08620000000000005,0.9138,-0.1455822952425483,-0.1455822952425483
22012,2019,0.21509999999999996,0.7849,-0.3723786835041051,-0.3723786835041051
22012,2022,0.14329999999999998,0.8567,-0.2935710213263574,-0.2935710213263574
22012,2023,0.013499999999999956,0.9865,-0.40840486937293197,-0.40840486937293197
22055,2012,0.041000000000000036,0.959,-0.6604671586946583,-0.6604671586946583
22055,2015,0.22599999999999998,0.774,-0.2188151414228524,-0.2188151414228524
22055,2020,0.9046,0.0954,0.19493066661385883,0.19493066661385883
22055,2021,0.9504,0.0496,-0.454063225530706,-0.454063225530706
22055,2022,0.08430000000000004,0.9157,-0.1264958898652545,-0.1264958898652545
22055,2023,0.11180000000000001,0.8882,1.4036243757413835,1.4036243757413835
22187,2015,0.6501,0.3499,2.9979688643601605,2.9675490046794457
22187,2016,0.1442,0.8558,-0.7338015909805002,-0.7338015909805002
22187,2017,0.29690000000000005,0.7031,0.0561454384548159,0.0561454384548159
22187,2018,0.15769999999999995,0.8423,-0.6225397931236214,-0.6225397931236214
22187,2019,0.3426,0.6574,-0.6274406135589059,-0.6274406135589059
22187,2020,0.876,0.124,-0.4694506139334249,-0.4694506139334249
22187,2021,0.1735,0.8265,-0.31136693670206894,-0.31136693670206894
22349,2014,0.13590000000000002,0.8641,-0.24527119436779432,-0.24527119436779432
22349,2015,0.06589999999999996,0.9341,0.2870089271903311,0.2870089271903311
22349,2016,0.046599999999999975,0.9534,0.0358440957287367,0.0358440957287367
22349,2017,0.125,0.875,-0.2179255821350653,-0.2179255821350653
22349,2018,0.17959999999999998,0.8204,-0.18079766670335407,-0.18079766670335407
22349,2019,0.07579999999999998,0.9242,0.38539508554746105,0.38539508554746105
22349,2020,0.19930000000000003,0.8007,-0.1537029153441133,-0.1537029153441133
22349,2021,0.052200000000000024,0.9478,-0.01212990557234972,-0.01212990557234972
22349,2022,0.07469999999999999,0.9253,-0.22563715766654935,-0.22563715766654935
22349,2023,0.03290000000000004,0.9671,-0.39064524571333636,-0.39064524571333636
22349,2024,0.26759999999999995,0.7324,0.18096441493605897,0.18096441493605897
22357,2014,0.07010000000000005,0.9299,-0.35291697199760597,-0.35291697199760597
22357,2015,0.013000000000000012,0.987,0.1848689927190048,0.1848689927190048
22357,2016,0.244,0.756,-0.12793546540297052,-0.12793546540297052
22357,2017,0.07730000000000004,0.9227,0.2786351090693051,0.2786351090693051
22357,2018,0.03590000000000004,0.9641,-0.030509236192479028,-0.030509236192479028
22357,2023,0.44179999999999997,0.5582,-0.3055386992003909,-0.3055386992003909
22357,2024,0.10929999999999995,0.8907,0.39114984263910446,0.39114984263910446
22365,2011,0.17110000000000003,0.8289,0.17243079708214104,0.17243079708214104
22365,2012,0.7617,0.2383,0.013021831933090144,0.013021831933090144
22365,2013,0.5618000000000001,0.4382,0.2027801148950812,0.2027801148950812
22365,2014,0.1755,0.8245,-0.18234109921680597,-0.18234109921680597
22365,2015,0.19299999999999995,0.807,-0.27024106289773575,-0.27024106289773575
22365,2016,0.037799999999999945,0.9622,0.6275342786145972,0.6275342786145972
22365,2017,0.0029000000000000137,0.9971,0.06813570682283276,0.06813570682283276
22365,2018,0.0049000000000000155,0.9951,-0.6615702815724775,-0.6615702815724775
22470,2014,0.4769,0.5231,-0.32152581965123717,-0.32152581965123717
22470,2015,0.3005,0.6995,-0.6537058231009897,-0.6537058231009897
22470,2016,0.23529999999999995,0.7647,-0.6537058231009897,-0.6537058231009897
22470,2017,0.17279999999999995,0.8272,-0.028793221776036493,-0.028793221776036493
22470,2018,0.2329,0.7671,-0.22813434370678787,-0.22813434370678787
22470,2019,0.2751,0.7249,-0.2327857601902873,-0.2327857601902873
23035,2013,0.033299999999999996,0.9667,-0.24188601229958928,-0.24188601229958928
23035,2014,0.12280000000000002,0.8772,-0.12758695623408678,-0.12758695623408678
23035,2015,0.03490000000000004,0.9651,-0.3009090674221925,-0.3009090674221925
23035,2016,0.22719999999999996,0.7728,-0.1421041462949374,-0.1421041462949374
23035,2017,0.04800000000000004,0.952,0.7377346434520202,0.7377346434520202
23221,2014,0.11950000000000005,0.8805,0.3205598890558763,0.3205598890558763
23221,2015,0.266,0.734,0.3469778452815053,0.3469778452815053
23221,2016,0.14259999999999995,0.8574,-0.32350853262186285,-0.32350853262186285
23221,2017,0.17930000000000001,0.8207,-0.40199430968722105,-0.40199430968722105
23221,2018,0.058699999999999974,0.9413,0.1738850327672301,0.1738850327672301
23221,2019,0.027200000000000002,0.9728,-0.5995751487479413,-0.5995751487479413
23221,2020,0.10099999999999998,0.899,0.715664221824776,0.715664221824776
23221,2021,0.253,0.747,-0.6265906641758925,-0.6265906641758925
23221,2022,0.5939,0.4061,3.0419946500390234,2.9675490046794457
23221,2023,0.6085,0.3915,-0.3932106163473763,-0.3932106163473763
23248,2014,0.3489,0.6511,-0.5410365566533974,-0.5410365566533974
23248,2015,0.19320000000000004,0.8068,0.053652573945256465,0.053652573945256465
23248,2016,0.1552,0.8448,0.3912042672901317,0.3912042672901317
23248,2017,0.09840000000000004,0.9016,-0.6107657880415971,-0.6107657880415971
23248,2018,0.2328,0.7672,0.7904355374872294,0.7904355374872294
23248,2019,0.17390000000000005,0.8261,-0.5011591633078607,-0.5011591633078607
23248,2020,0.3439,0.6561,-0.15927329229728415,-0.15927329229728415
23248,2021,0.3177,0.6823,-0.37626392525670493,-0.37626392525670493
23248,2022,0.15900000000000003,0.841,0.3837191124268007,0.3837191124268007
23248,2023,0.9061,0.0939,-0.3428730079637332,-0.3428730079637332
23264,2014,0.06459999999999999,0.9354,0.11636911967537289,0.11636911967537289
23264,2015,0.02969999999999995,0.9703,-0.3444446658178658,-0.3444446658178658
23264,2016,0.06540000000000001,0.9346,-0.13704172966125427,-0.13704172966125427
23264,2017,0.00029999999999996696,0.9997,-0.13704172966125427,-0.13704172966125427
23264,2018,0.05169999999999997,0.9483,0.044230076741715196,0.044230076741715196
23264,2019,0.08360000000000001,0.9164,0.1301973415933999,0.1301973415933999
23264,2020,0.22319999999999995,0.7768,0.10170770020856312,0.10170770020856312
23264,2023,0.03759999999999997,0.9624,0.05075119284616614,0.05075119284616614
23264,2024,0.022599999999999953,0.9774,0.2597457740981288,0.2597457740981288
23272,2016,0.06340000000000001,0.9366,0.07006262472242497,0.07006262472242497
23272,2019,0.347,0.653,0.022817099777983074,0.022817099777983074
23272,2020,0.08409999999999995,0.9159,-0.369540526766711,-0.369540526766711
23272,2021,0.6907,0.3093,-0.18905681302991462,-0.18905681302991462
23272,2022,0.7178,0.2822,0.3988742761367896,0.3988742761367896
23272,2023,0.10409999999999997,0.8959,-0.12853196902843878,-0.12853196902843878
23272,2024,0.359,0.641,-0.022289915950986727,-0.022289915950986727
23310,2014,0.17579999999999996,0.8242,-0.20050582113578752,-0.20050582113578752
23310,2015,0.9033,0.0967,0.4070161932889109,0.4070161932889109
23310,2016,0.1804,0.8196,-0.11617478578518314,-0.11617478578518314
23310,2019,0.42769999999999997,0.5723,0.6964909368936465,0.6964909368936465
23310,2024,0.24270000000000003,0.7573,-0.4945201257348215,-0.4945201257348215
23450,2015,0.8976999999999999,0.1023,2.0022735593542436,2.0022735593542436
23485,2014,0.16969999999999996,0.8303,-0.7837213405153021,-0.7837213405153021
23485,2015,0.8685,0.1315,1.9386077257364196,1.9386077257364196
23485,2016,0.7545,0.2455,-0.4858483540536145,-0.4858483540536145
23485,2017,0.22130000000000005,0.7787,0.18410416739832702,0.18410416739832702
23485,2018,0.17459999999999998,0.8254,-0.4662576042880783,-0.4662576042880783
23485,2019,0.4739,0.5261,-0.04082373289425545,-0.04082373289425545
23574,2012,0.011600000000000055,0.9884,0.5509172979567649,0.5509172979567649
23574,2013,0.14339999999999997,0.8566,0.5509172979567649,0.5509172979567649
23574,2014,0.4747,0.5253,0.6368610298461246,0.6368610298461246
23574,2015,0.03310000000000002,0.9669,0.935722247868422,0.935722247868422
23574,2016,0.27449999999999997,0.7255,-0.22868127600092325,-0.22868127600092325
23574,2017,0.12960000000000005,0.8704,-0.2586967170933815,-0.2586967170933815
23574,2018,0.03979999999999995,0.9602,-0.3430396763413863,-0.3430396763413863
23574,2019,0.1643,0.8357,0.23218029990320632,0.23218029990320632
23574,2020,0.25880000000000003,0.7412,-0.1735344014335264,-0.1735344014335264
23574,2023,0.08499999999999996,0.915,-0.3466040540584473,-0.3466040540584473
23825,2017,0.6693,0.3307,0.5234910370484842,0.5234910370484842
23825,2018,0.4498,0.5502,-0.2584171576148123,-0.2584171576148123
23825,2019,0.5666,0.4334,-0.3183904496212715,-0.3183904496212715
23825,2020,0.19230000000000003,0.8077,-0.25492947900394025,-0.25492947900394025
23825,2021,0.16620000000000001,0.8338,-0.4558255707540474,-0.4558255707540474
23825,2022,0.13149999999999995,0.8685,-0.6705643222130566,-0.6705643222130566
23825,2023,0.09819999999999995,0.9018,-0.27640779961065265,-0.27640779961065265
24260,2021,0.35240000000000005,0.6476,0.07155424999806037,0.07155424999806037
24260,2022,0.38539999999999996,0.6146,-0.051363330813644525,-0.051363330813644525
24260,2023,0.8412,0.1588,-0.4185971161981983,-0.4185971161981983
24260,2024,0.6204000000000001,0.3796,-0.31242231919084096,-0.31242231919084096
24295,2021,0.8251,0.1749,-0.35601559584386444,-0.35601559584386444
24295,2022,0.6454,0.3546,0.781062340816832,0.781062340816832
24392,2020,0.15710000000000002,0.8429,-0.4221356263836744,-0.4221356263836744
24392,2021,0.18720000000000003,0.8128,-0.6634117586464039,-0.6634117586464039
24392,2024,0.05120000000000002,0.9488,-0.7380574092360429,-0.7380574092360429
24694,2019,0.22560000000000002,0.7744,-0.8237545359193461,-0.8237545359193461
24694,2020,0.29810000000000003,0.7019,0.3349042790409491,0.3349042790409491
24716,2021,0.08960000000000001,0.9104,-0.18121244425535654,-0.18121244425535654
24716,2022,0.1784,0.8216,-0.637677526689573,-0.637677526689573
24716,2023,0.11060000000000003,0.8894,-0.052013616363364434,-0.052013616363364434
24716,2024,0.5454,0.4546,-0.2990412650928448,-0.2990412650928448
24805,2020,0.4547,0.5453,0.049766586510185506,0.049766586510185506
24805,2021,0.0665,0.9335,-0.010464402263800077,-0.010464402263800077
24805,2022,0.14149999999999996,0.8585,-0.12361446498812079,-0.12361446498812079
24805,2023,0.05379999999999996,0.9462,-0.387967908427885,-0.387967908427885
24805,2024,0.18779999999999997,0.8122,0.4191737288443138,0.4191737288443138
24821,2021,0.07699999999999996,0.923,-0.38920096308517593,-0.38920096308517593
24821,2022,0.12919999999999998,0.8708,0.5878170051972789,0.5878170051972789
24821,2023,0.30469999999999997,0.6953,0.03164049102362121,0.03164049102362121
24821,2024,0.027100000000000013,0.9729,-0.25106818797999464,-0.25106818797999464
24910,2020,0.49039999999999995,0.5096,-0.9328619336659144,-0.8717703916941871
24910,2021,0.06479999999999997,0.9352,0.7270507730917752,0.7270507730917752
24910,2022,0.04910000000000003,0.9509,-0.2611528928783208,-0.2611528928783208
