cd_cvm,name,group,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,event_date,CD_CVM,ticker,pre_date,pre_eps,post_date,post_eps,revision_raw,revision_pct
10456,Alpargatas S.A.,dropped_or_delisted,2023,2024,0.1362,574,6831,regex_only,font_heading,2025-03-11,10456.0,ALPA4,2024-12-31,0.13,2025-03-31,0.125,-0.0050000000000000044,-0.03846153846153849
11312,Oi S.A. - Em Recuperação Judicial,dropped_or_delisted,2015,2016,0.8642,454,581,font_heading,font_heading,2017-03-22,11312.0,OIBR3,2016-12-31,-60.63000295,2017-03-31,-38.61000188,22.02000107,0.3631865412930843
11312,Oi S.A. - Em Recuperação Judicial,dropped_or_delisted,2016,2017,0.2413,581,6191,font_heading,font_heading,2018-04-12,11312.0,OIBR3,2018-03-31,-13.31000065,2018-06-30,-29.58000144,-16.27000079,-1.222389180724796
11312,Oi S.A. - Em Recuperação Judicial,dropped_or_delisted,2017,2018,0.4525,6191,4472,font_heading,font_heading,2019-03-26,11312.0,OIBR3,2018-09-30,-20.70000101,2019-06-30,-4.950000213,15.750000797000002,0.7608695665952531
11312,Oi S.A. - Em Recuperação Judicial,dropped_or_delisted,2018,2019,0.1676,4472,987,font_heading,font_heading,2020-03-25,11312.0,OIBR3,,,,,,
11312,Oi S.A. - Em Recuperação Judicial,dropped_or_delisted,2019,2020,0.7119,987,1600,font_heading,font_heading,2021-05-10,11312.0,OIBR3,2021-03-31,-36.21000156,2021-06-30,-9.455000406,26.755001154000002,0.7388842861458302
11312,Oi S.A. - Em Recuperação Judicial,dropped_or_delisted,2020,2021,1.0,1600,1600,font_heading,font_heading,2022-05-05,11312.0,OIBR3,2022-03-31,-11.44000049,2022-06-30,-9.030000388,2.4100001019999997,0.2106643355572094
11312,Oi S.A. - Em Recuperação Judicial,dropped_or_delisted,2021,2022,0.7119,1600,984,font_heading,font_heading,2023-05-22,11312.0,OIBR3,2023-03-31,-0.180000005,2023-06-30,-3.90000011,-3.720000105,-20.666666675925928
11312,Oi S.A. - Em Recuperação Judicial,dropped_or_delisted,2022,2023,0.9443,984,978,font_heading,font_heading,2024-03-27,11312.0,OIBR3,2023-12-31,-8.840000248,2024-03-31,-4.930000138,3.9100001100000012,0.4423076923424992
11312,Oi S.A. - Em Recuperação Judicial,dropped_or_delisted,2023,2024,0.9608,978,1028,font_heading,font_heading,2025-03-26,11312.0,OIBR3,,,,,,
12653,KLABIN S/A,stayed,2015,2016,0.915,11782,13303,font_heading,font_heading,2017-02-09,12653.0,KLBN11,,,,,,
12653,KLABIN S/A,stayed,2016,2017,0.0535,13303,1166,font_heading,regex_only,2018-02-01,12653.0,KLBN11,,,,,,
12653,KLABIN S/A,stayed,2017,2018,0.4625,1166,7677,regex_only,regex_only,2019-02-07,12653.0,KLBN11,,,,,,
12653,KLABIN S/A,stayed,2018,2019,0.8356,7677,8121,regex_only,regex_only,2020-02-06,12653.0,KLBN11,,,,,,
12653,KLABIN S/A,stayed,2019,2020,0.7877,8121,11643,regex_only,regex_only,2021-02-10,12653.0,KLBN11,,,,,,
12653,KLABIN S/A,stayed,2020,2021,0.2332,11643,19829,regex_only,font_heading,2024-06-13,12653.0,KLBN11,,,,,,
12653,KLABIN S/A,stayed,2021,2022,0.8404,19829,22209,font_heading,font_heading,2023-02-08,12653.0,KLBN11,,,,,,
12653,KLABIN S/A,stayed,2022,2023,0.4937,22209,2909,font_heading,font_heading,2024-02-07,12653.0,KLBN11,,,,,,
12653,KLABIN S/A,stayed,2023,2024,0.8358,2909,2496,font_heading,font_heading,2025-02-26,12653.0,KLBN11,,,,,,
12793,Fibria Celulose S.A. (pre-Suzano-merger entity),dropped_or_delisted,2015,2016,0.2553,10601,4301,regex_only,regex_only,2017-02-17,,,,,,,,
12793,Fibria Celulose S.A. (pre-Suzano-merger entity),dropped_or_delisted,2016,2017,0.9743,4301,4378,regex_only,regex_only,2018-01-29,,,,,,,,
12793,Fibria Celulose S.A. (pre-Suzano-merger entity),dropped_or_delisted,2017,2018,0.2229,4378,10072,regex_only,regex_only,2019-02-21,,,,,,,,
13986,SUZANO,stayed,2015,2016,0.0995,9391,6662,font_heading,regex_only,2017-02-08,13986.0,SUZB3,,,,,,
13986,SUZANO,stayed,2016,2017,0.0929,6662,7269,regex_only,font_heading,2018-02-09,13986.0,SUZB3,2017-12-31,0.455,2018-03-31,0.82,0.36499999999999994,0.802197802197802
13986,SUZANO,stayed,2017,2018,0.6995,7269,10630,font_heading,font_heading,2019-02-21,13986.0,SUZB3,2018-12-31,0.87,2019-03-31,1.58,0.7100000000000001,0.8160919540229886
13986,SUZANO,stayed,2018,2019,0.1538,10630,853,font_heading,font_heading,2020-02-12,13986.0,SUZB3,2019-12-31,0.186666667,2020-03-31,0.13,-0.056666667000000004,-0.30357142981505103
13986,SUZANO,stayed,2019,2020,0.0826,853,8844,font_heading,regex_only,2021-02-10,13986.0,SUZB3,2020-12-31,1.613333333,2021-03-31,-2.0975,-3.710833333,-2.3001033060537406
13986,SUZANO,stayed,2020,2021,0.7835,8844,12216,regex_only,regex_only,2022-02-09,13986.0,SUZB3,2021-12-31,0.883333333,2022-03-31,8.54,7.656666666999999,8.667924531950158
13986,SUZANO,stayed,2021,2022,0.89,12216,11836,regex_only,regex_only,2023-02-28,13986.0,SUZB3,2022-12-31,4.156,2023-03-31,2.8975,-1.2584999999999997,-0.30281520692974007
13986,SUZANO,stayed,2022,2023,0.9376,11836,11229,regex_only,regex_only,2024-02-28,13986.0,SUZB3,2023-12-31,2.865,2024-03-31,1.09,-1.7750000000000001,-0.6195462478184991
13986,SUZANO,stayed,2023,2024,0.1822,11229,4120,regex_only,font_heading,2025-02-12,13986.0,SUZB3,2024-12-31,-3.33,2025-03-31,3.806666667,7.136666667,2.1431431432432433
14176,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,dropped_or_delisted,2015,2016,0.6824,13345,17680,regex_only,regex_only,2017-02-24,14176.0,ELPL4,2016-12-31,-0.28,2017-03-31,0.023,0.30300000000000005,1.0821428571428573
14176,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,dropped_or_delisted,2016,2017,0.3749,17680,25297,regex_only,regex_only,2018-03-26,14176.0,ELPL4,,,,,,
14176,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,dropped_or_delisted,2017,2018,0.1643,25297,24995,regex_only,font_heading,2019-02-26,14176.0,ELPL4,,,,,,
14176,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,dropped_or_delisted,2018,2019,0.1605,24995,17198,font_heading,regex_only,2020-02-20,14176.0,ELPL4,,,,,,
14176,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,dropped_or_delisted,2019,2020,0.8471,17198,14968,regex_only,regex_only,2021-02-24,14176.0,ELPL4,,,,,,
14176,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,dropped_or_delisted,2020,2021,0.0481,14968,226,regex_only,font_heading,2022-02-24,14176.0,ELPL4,,,,,,
14176,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,dropped_or_delisted,2021,2022,0.2039,226,18409,font_heading,font_heading,2023-02-24,14176.0,ELPL4,,,,,,
14176,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,dropped_or_delisted,2022,2023,0.9069,18409,22117,font_heading,font_heading,2024-02-28,14176.0,ELPL4,,,,,,
14176,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.,dropped_or_delisted,2023,2024,0.5732,22117,15608,font_heading,font_heading,2025-02-27,14176.0,ELPL4,,,,,,
14311,COPEL,stayed,2015,2016,0.458,17420,17398,font_heading,regex_only,2017-03-28,14311.0,CPLE3,2016-12-31,0.0385,2017-03-31,0.099,0.060500000000000005,1.5714285714285716
14311,COPEL,stayed,2016,2017,0.8724,17398,19354,regex_only,regex_only,2018-05-14,14311.0,CPLE3,2018-03-31,0.14,2018-06-30,0.12,-0.020000000000000018,-0.14285714285714296
14311,COPEL,stayed,2017,2018,0.4815,19354,22622,regex_only,font_heading,2019-03-28,14311.0,CPLE3,2018-12-31,0.115,2019-03-31,0.18,0.06499999999999999,0.5652173913043477
14311,COPEL,stayed,2018,2019,0.8712,22622,21372,font_heading,font_heading,2020-03-25,14311.0,CPLE3,2019-12-31,0.16,2020-03-31,0.21,0.04999999999999999,0.31249999999999994
14311,COPEL,stayed,2019,2020,0.9701,21372,20763,font_heading,font_heading,2021-05-05,14311.0,CPLE3,,,,,,
14311,COPEL,stayed,2020,2021,0.9607,20763,21909,font_heading,font_heading,2022-03-22,14311.0,CPLE3,2021-12-31,0.25,2022-03-31,0.235,-0.015000000000000013,-0.06000000000000005
14311,COPEL,stayed,2021,2023,0.9262,21909,25112,font_heading,font_heading,2024-02-29,14311.0,CPLE3,2023-12-31,0.2,2024-03-31,0.195,-0.0050000000000000044,-0.025000000000000022
14311,COPEL,stayed,2023,2024,0.4435,25112,2548,font_heading,font_heading,2025-02-27,14311.0,CPLE3,2024-12-31,0.24,2025-03-31,0.17,-0.06999999999999998,-0.2916666666666666
14320,USIMINAS,stayed,2015,2016,0.7538,8699,10028,font_heading,font_heading,2017-02-17,14320.0,USIM5,2016-12-31,-0.0935,2017-03-31,0.019,0.1125,1.2032085561497325
14320,USIMINAS,stayed,2016,2017,0.7355,10028,12194,font_heading,font_heading,2018-02-09,14320.0,USIM5,2017-12-31,0.085,2018-03-31,0.24,0.15499999999999997,1.8235294117647054
14320,USIMINAS,stayed,2017,2018,0.7026,12194,7252,font_heading,font_heading,2019-02-15,14320.0,USIM5,2018-12-31,0.195,2019-03-31,0.166666667,-0.028333333000000016,-0.14529914358974366
14320,USIMINAS,stayed,2018,2019,0.7877,7252,8049,font_heading,font_heading,2020-02-14,14320.0,USIM5,2019-12-31,0.040333333,2020-03-31,-0.055,-0.09533333299999999,-2.363636374906086
14320,USIMINAS,stayed,2019,2020,0.6984,8049,4754,font_heading,font_heading,2021-02-12,14320.0,USIM5,2020-12-31,0.343333333,2021-03-31,0.625,0.281666667,0.8203883512819303
14320,USIMINAS,stayed,2020,2021,0.9812,4754,4363,font_heading,font_heading,2022-02-11,14320.0,USIM5,2021-12-31,1.156666667,2022-03-31,0.793333333,-0.3633333340000001,-0.3141210379498211
14320,USIMINAS,stayed,2021,2022,0.9406,4363,4446,font_heading,font_heading,2023-02-10,14320.0,USIM5,2022-12-31,0.073,2023-03-31,0.175,0.102,1.3972602739726028
14320,USIMINAS,stayed,2022,2023,0.9894,4446,4175,font_heading,font_heading,2025-01-16,14320.0,USIM5,2024-12-31,0.18,2025-03-31,0.173333333,-0.006666666999999987,-0.03703703888888882
14320,USIMINAS,stayed,2023,2024,0.8265,4175,6498,font_heading,font_heading,2025-02-14,14320.0,USIM5,2024-12-31,0.18,2025-03-31,0.173333333,-0.006666666999999987,-0.03703703888888882
14443,SABESP,stayed,2015,2016,0.2638,17142,4650,regex_only,regex_only,2017-03-27,14443.0,SBSP3,2016-12-31,0.165000003,2017-03-31,0.130000002,-0.035000001,-0.21212121432506884
14443,SABESP,stayed,2016,2017,0.2426,4650,39928,regex_only,regex_only,2018-03-27,14443.0,SBSP3,2017-12-31,0.210000003,2018-03-31,0.180000003,-0.03,-0.14285714081632656
14443,SABESP,stayed,2017,2018,0.0223,39928,87,regex_only,regex_only,2019-03-28,14443.0,SBSP3,2018-12-31,0.265000004,2019-03-31,0.236666671,-0.028333333000000016,-0.10691823612198895
14443,SABESP,stayed,2018,2019,0.0417,87,3971,regex_only,regex_only,2020-03-27,14443.0,SBSP3,2019-12-31,0.240000004,2020-03-31,0.009666667,-0.230333337,-0.9597222215046297
14443,SABESP,stayed,2019,2020,0.3325,3971,16704,regex_only,regex_only,2021-03-25,14443.0,SBSP3,2020-12-31,0.21666667,2021-03-31,0.150000002,-0.06666666800000001,-0.30769230911242607
14443,SABESP,stayed,2020,2021,0.1407,16704,1827,regex_only,regex_only,2022-03-24,14443.0,SBSP3,2021-12-31,0.208333337,2022-03-31,0.177500003,-0.030833334000000018,-0.14800000059520008
14443,SABESP,stayed,2021,2022,0.1235,1827,4852,regex_only,regex_only,2023-03-23,14443.0,SBSP3,2022-12-31,0.230000004,2023-03-31,0.188333336,-0.04166666800000002,-0.18115942293635792
14443,SABESP,stayed,2022,2023,0.0836,4852,1565,regex_only,font_heading,2024-03-21,14443.0,SBSP3,2023-12-31,0.294000005,2024-03-31,0.266666671,-0.027333333999999987,-0.09297052222839243
14443,SABESP,stayed,2023,2024,0.045,1565,590,font_heading,font_heading,2025-03-27,14443.0,SBSP3,2024-12-31,0.492000008,2025-03-31,0.295000005,-0.19700000299999998,-0.40040650365192676
14460,CYRELA REALT,stayed,2015,2016,0.3758,98953,8306,font_heading,font_heading,2017-03-23,14460.0,CYRE3,2016-12-31,0.05,2017-06-30,-0.41,-0.45999999999999996,-9.2
14460,CYRELA REALT,stayed,2016,2017,0.7649,8306,6450,font_heading,font_heading,2018-03-22,14460.0,CYRE3,,,,,,
14460,CYRELA REALT,stayed,2017,2018,0.7162,6450,7697,font_heading,font_heading,2019-03-27,14460.0,CYRE3,,,,,,
14460,CYRELA REALT,stayed,2018,2019,0.9563,7697,7233,font_heading,font_heading,2020-03-19,14460.0,CYRE3,,,,,,
14460,CYRELA REALT,stayed,2019,2020,0.1361,7233,8375,font_heading,regex_only,2021-03-18,14460.0,CYRE3,,,,,,
14460,CYRELA REALT,stayed,2020,2021,0.8654,8375,7038,regex_only,regex_only,2022-03-17,14460.0,CYRE3,2017-12-31,0.01,2022-06-30,0.52,0.51,
14460,CYRELA REALT,stayed,2021,2022,0.9576,7038,7433,regex_only,regex_only,2023-03-16,14460.0,CYRE3,2022-12-31,0.476666667,2023-03-31,0.8,0.32333333300000006,0.6783216771480269
14460,CYRELA REALT,stayed,2022,2023,0.042,7433,628,regex_only,font_heading,2024-03-14,14460.0,CYRE3,2023-12-31,0.85,2024-03-31,0.94,0.08999999999999997,0.10588235294117644
14460,CYRELA REALT,stayed,2023,2024,0.0407,628,7813,font_heading,regex_only,2025-03-20,14460.0,CYRE3,2024-12-31,1.22,2025-03-31,1.14,-0.08000000000000007,-0.06557377049180334
14761,Cia Hering,dropped_or_delisted,2015,2017,0.1751,822,14494,font_heading,regex_only,2018-03-01,,,,,,,,
14761,Cia Hering,dropped_or_delisted,2017,2018,0.9247,14494,12473,regex_only,regex_only,2019-02-28,,,,,,,,
14761,Cia Hering,dropped_or_delisted,2018,2020,0.8391,12473,16318,regex_only,regex_only,2021-03-03,,,,,,,,
14826,Companhia Brasileira de Distribuição (GPA),dropped_or_delisted,2015,2016,0.8257,7026,8890,font_heading,font_heading,2017-03-07,14826.0,PCAR3,2016-12-31,0.705,2017-03-31,0.31,-0.39499999999999996,-0.5602836879432624
14826,Companhia Brasileira de Distribuição (GPA),dropped_or_delisted,2016,2017,0.8972,8890,8070,font_heading,font_heading,2018-02-19,14826.0,PCAR3,2017-12-31,1.04,2018-03-31,0.44,-0.6000000000000001,-0.576923076923077
14826,Companhia Brasileira de Distribuição (GPA),dropped_or_delisted,2017,2018,0.8987,8070,8590,font_heading,font_heading,2019-03-26,14826.0,PCAR3,2018-12-31,1.3,2019-03-31,0.995,-0.30500000000000005,-0.23461538461538464
14826,Companhia Brasileira de Distribuição (GPA),dropped_or_delisted,2018,2019,0.1482,8590,6367,font_heading,regex_only,2020-10-28,14826.0,PCAR3,2020-09-30,1.26,2020-12-31,2.365,1.1050000000000002,0.8769841269841271
14826,Companhia Brasileira de Distribuição (GPA),dropped_or_delisted,2019,2020,0.3999,6367,1093,regex_only,regex_only,2021-02-23,14826.0,PCAR3,2020-12-31,2.365,2021-03-31,0.11,-2.2550000000000003,-0.9534883720930233
14826,Companhia Brasileira de Distribuição (GPA),dropped_or_delisted,2020,2021,0.0805,1093,6845,regex_only,font_heading,2022-02-23,14826.0,PCAR3,2021-12-31,0.285,2022-03-31,7.02,6.734999999999999,23.63157894736842
14826,Companhia Brasileira de Distribuição (GPA),dropped_or_delisted,2021,2022,0.9408,6845,7065,font_heading,font_heading,2023-02-27,14826.0,PCAR3,2022-12-31,0.51,2023-03-31,-0.267,-0.777,-1.5235294117647058
14826,Companhia Brasileira de Distribuição (GPA),dropped_or_delisted,2022,2024,0.1369,7065,14904,font_heading,regex_only,2025-02-18,14826.0,PCAR3,2024-12-31,-0.385,2025-03-31,-0.29,0.09500000000000003,0.24675324675324684
15253,ENERGISA,stayed,2015,2016,0.9726,34472,34892,font_heading,font_heading,2017-03-23,15253.0,ENGI11,,,,,,
15253,ENERGISA,stayed,2016,2017,0.94,34892,39827,font_heading,font_heading,2018-03-14,15253.0,ENGI11,2017-12-31,0.0925,2018-03-31,0.291249999,0.19874999899999998,2.1486486378378378
15253,ENERGISA,stayed,2017,2018,0.9394,39827,34264,font_heading,font_heading,2019-03-21,15253.0,ENGI11,2018-12-31,0.060833333,2019-03-31,0.040083333,-0.020750000000000005,-0.34109589227997755
15253,ENERGISA,stayed,2018,2019,0.4476,34264,12980,font_heading,font_heading,2020-03-18,15253.0,ENGI11,2019-12-31,0.016,2020-03-31,0.01825,0.0022499999999999985,0.14062499999999992
15253,ENERGISA,stayed,2019,2020,0.7642,12980,16257,font_heading,font_heading,2021-04-09,15253.0,ENGI11,2021-03-31,0.401666673,2021-06-30,0.44833334,0.04666666700000005,0.11618257161205917
15253,ENERGISA,stayed,2020,2021,0.958,16257,16193,font_heading,font_heading,2024-01-20,15253.0,ENGI11,2023-09-30,0.170000004,2024-03-31,0.180000004,0.009999999999999981,0.05882352802768158
15253,ENERGISA,stayed,2021,2022,0.9393,16193,19696,font_heading,font_heading,2023-03-16,15253.0,ENGI11,2022-12-31,0.50625001,2023-03-31,0.731250015,0.22500000499999995,0.444444445541838
15253,ENERGISA,stayed,2022,2023,0.8316,19696,18983,font_heading,font_heading,2024-03-15,15253.0,ENGI11,2023-09-30,0.170000004,2024-03-31,0.180000004,0.009999999999999981,0.05882352802768158
15253,ENERGISA,stayed,2023,2024,0.9317,18983,17850,font_heading,font_heading,2025-03-18,15253.0,ENGI11,2024-12-31,0.532499998,2025-03-31,0.274999999,-0.25749999900000003,-0.4835680750556548
16101,Gafisa S.A.,dropped_or_delisted,2015,2016,0.8982,9999,9460,font_heading,font_heading,2017-05-09,16101.0,GFSA3,2017-03-31,-368.7627795,2017-06-30,-331.657717,37.10506250000003,0.10062041117682818
16101,Gafisa S.A.,dropped_or_delisted,2016,2017,0.9208,9460,9321,font_heading,font_heading,2018-03-09,16101.0,GFSA3,,,,,,
16101,Gafisa S.A.,dropped_or_delisted,2017,2018,0.9183,9321,10509,font_heading,font_heading,2019-04-03,16101.0,GFSA3,,,,,,
16101,Gafisa S.A.,dropped_or_delisted,2018,2019,0.9225,10509,7976,font_heading,font_heading,2020-03-26,16101.0,GFSA3,,,,,,
16101,Gafisa S.A.,dropped_or_delisted,2019,2020,0.9197,7976,9382,font_heading,font_heading,2021-03-16,16101.0,GFSA3,,,,,,
16101,Gafisa S.A.,dropped_or_delisted,2020,2021,0.9204,9382,9858,font_heading,font_heading,2022-03-19,16101.0,GFSA3,,,,,,
16101,Gafisa S.A.,dropped_or_delisted,2021,2022,0.8882,9858,8175,font_heading,font_heading,2023-03-29,16101.0,GFSA3,,,,,,
16101,Gafisa S.A.,dropped_or_delisted,2022,2023,0.8837,8175,8508,font_heading,font_heading,2024-03-26,16101.0,GFSA3,,,,,,
16101,Gafisa S.A.,dropped_or_delisted,2023,2024,0.046,8508,150,font_heading,regex_only,2025-03-27,16101.0,GFSA3,,,,,,
16292,BRF S.A.,dropped_or_delisted,2015,2016,0.0429,14058,689,font_heading,regex_only,2017-02-23,16292.0,BRFS3,2016-12-31,0.18,2017-03-31,-0.08,-0.26,-1.4444444444444446
16292,BRF S.A.,dropped_or_delisted,2016,2017,0.8641,689,1305,regex_only,regex_only,2018-02-22,16292.0,BRFS3,2017-12-31,0.255,2018-03-31,-0.05,-0.305,-1.196078431372549
16292,BRF S.A.,dropped_or_delisted,2017,2018,0.0578,1305,21724,regex_only,font_heading,2019-02-28,16292.0,BRFS3,2018-12-31,-0.36,2019-03-31,-0.335,0.024999999999999967,0.06944444444444435
16292,BRF S.A.,dropped_or_delisted,2018,2019,0.1233,21724,578,font_heading,font_heading,2020-03-03,16292.0,BRFS3,2019-12-31,0.72,2020-03-31,-0.88,-1.6,-2.2222222222222223
16292,BRF S.A.,dropped_or_delisted,2019,2020,0.0846,578,4833,font_heading,regex_only,2021-02-25,16292.0,BRFS3,2020-12-31,0.855,2021-03-31,0.146666667,-0.708333333,-0.8284600385964913
16292,BRF S.A.,dropped_or_delisted,2020,2021,0.8307,4833,5457,regex_only,regex_only,2022-02-22,16292.0,BRFS3,2021-12-31,0.35,2022-03-31,0.366666667,0.016666667000000024,0.047619048571428645
16292,BRF S.A.,dropped_or_delisted,2021,2022,0.8403,5457,4879,regex_only,regex_only,2023-02-28,16292.0,BRFS3,2022-12-31,-0.08,2023-03-31,-0.415,-0.33499999999999996,-4.187499999999999
16292,BRF S.A.,dropped_or_delisted,2022,2023,0.0885,4879,7521,regex_only,font_heading,2024-02-26,16292.0,BRFS3,2023-12-31,0.24,2024-03-31,0.185,-0.05499999999999999,-0.22916666666666666
16292,BRF S.A.,dropped_or_delisted,2023,2024,0.9456,7521,7917,font_heading,font_heading,2025-02-26,16292.0,BRFS3,2024-12-31,0.76,2025-03-31,0.64,-0.12,-0.15789473684210525
16306,Rossi Residencial S.A. - Em Recuperação Judicial,dropped_or_delisted,2015,2016,0.2094,7447,2722,font_heading,font_heading,2017-03-23,16306.0,RSID3,2016-12-31,-9.359998477,2017-06-30,-7.159998835,2.199999642,0.23504273503953904
16306,Rossi Residencial S.A. - Em Recuperação Judicial,dropped_or_delisted,2016,2017,0.1749,2722,5799,font_heading,regex_only,2018-03-26,16306.0,RSID3,,,,,,
16306,Rossi Residencial S.A. - Em Recuperação Judicial,dropped_or_delisted,2017,2018,0.9062,5799,4872,regex_only,regex_only,2019-03-27,16306.0,RSID3,,,,,,
16306,Rossi Residencial S.A. - Em Recuperação Judicial,dropped_or_delisted,2018,2020,0.8585,4872,4765,regex_only,regex_only,2021-03-17,16306.0,RSID3,,,,,,
16306,Rossi Residencial S.A. - Em Recuperação Judicial,dropped_or_delisted,2020,2021,0.1295,4765,6777,regex_only,font_heading,2022-03-16,16306.0,RSID3,,,,,,
16306,Rossi Residencial S.A. - Em Recuperação Judicial,dropped_or_delisted,2021,2022,0.3737,6777,592,font_heading,font_heading,2023-09-29,16306.0,RSID3,,,,,,
16306,Rossi Residencial S.A. - Em Recuperação Judicial,dropped_or_delisted,2022,2023,0.7194,592,532,font_heading,font_heading,2024-06-24,16306.0,RSID3,,,,,,
16306,Rossi Residencial S.A. - Em Recuperação Judicial,dropped_or_delisted,2023,2024,0.2381,532,4224,font_heading,font_heading,2026-03-26,16306.0,RSID3,,,,,,
17329,ENGIE BRASIL,stayed,2015,2016,0.032,20039,242,regex_only,font_heading,2017-02-23,17329.0,EGIE3,2016-12-31,0.459999992,2017-03-31,0.453333326,-0.006666666000000043,-0.014492752425961005
17329,ENGIE BRASIL,stayed,2016,2017,0.1355,242,3983,font_heading,font_heading,2018-02-22,17329.0,EGIE3,2017-12-31,0.384999993,2018-03-31,0.469999992,0.08499999899999999,0.22077922219598584
17329,ENGIE BRASIL,stayed,2017,2018,0.9408,3983,4181,font_heading,font_heading,2019-02-19,17329.0,EGIE3,2018-12-31,0.463333325,2019-03-31,0.573333324,0.10999999900000001,0.23741007405413805
17329,ENGIE BRASIL,stayed,2018,2019,0.1248,4181,325,font_heading,font_heading,2020-02-20,17329.0,EGIE3,2019-12-31,0.719999988,2020-03-31,0.60499999,-0.11499999799999994,-0.1597222221064814
17329,ENGIE BRASIL,stayed,2019,2020,0.9028,325,421,font_heading,font_heading,2021-04-20,17329.0,EGIE3,2021-03-31,0.644999989,2021-06-30,0.454999992,-0.18999999699999998,-0.29457364378342643
17329,ENGIE BRASIL,stayed,2020,2021,0.2008,421,25142,font_heading,font_heading,2022-02-14,17329.0,EGIE3,2021-12-31,0.367599994,2022-03-31,0.523333324,0.15573333,0.42364889157207114
17329,ENGIE BRASIL,stayed,2021,2022,0.0977,25142,244,font_heading,font_heading,2023-11-30,17329.0,EGIE3,2023-09-30,0.747499987,2023-12-31,0.719999988,-0.027499998999999997,-0.036789296960884094
17329,ENGIE BRASIL,stayed,2022,2023,0.0666,244,382,font_heading,font_heading,2024-02-27,17329.0,EGIE3,2023-12-31,0.719999988,2024-03-31,0.987499983,0.267499995,0.37152777702546297
17329,ENGIE BRASIL,stayed,2023,2024,0.4171,382,1127,font_heading,font_heading,2025-02-20,17329.0,EGIE3,2024-12-31,0.629999989,2025-03-31,0.554999991,-0.07499999800000001,-0.11904761795162509
17450,RUMO S.A.,stayed,2015,2016,0.2794,3870,7952,font_heading,font_heading,2017-02-20,17450.0,RAIL3,2016-12-31,-0.111666667,2017-03-31,-0.084666667,0.026999999999999996,0.24179104405435506
17450,RUMO S.A.,stayed,2016,2017,0.2308,7952,2860,font_heading,font_heading,2018-02-27,17450.0,RAIL3,2017-12-31,0.015666667,2018-03-31,-0.015,-0.030666666999999998,-1.9574467881394302
17450,RUMO S.A.,stayed,2017,2018,0.1436,2860,8182,font_heading,font_heading,2019-02-13,17450.0,RAIL3,2018-12-31,0.033,2019-03-31,0.0645,0.0315,0.9545454545454545
17450,RUMO S.A.,stayed,2018,2019,0.1648,8182,3119,font_heading,font_heading,2020-02-13,17450.0,RAIL3,2019-12-31,0.12,2020-03-31,0.555,0.43500000000000005,3.6250000000000004
17450,RUMO S.A.,stayed,2019,2020,0.0877,3119,5555,font_heading,font_heading,2021-06-01,17450.0,RAIL3,2021-03-31,0.01,2021-06-30,0.165,0.155,
17450,RUMO S.A.,stayed,2020,2021,0.1046,5555,6332,font_heading,regex_only,2022-02-17,17450.0,RAIL3,2021-12-31,-0.124,2022-03-31,-0.02,0.104,0.8387096774193548
17450,RUMO S.A.,stayed,2021,2022,0.995,6332,6541,regex_only,regex_only,2023-02-15,17450.0,RAIL3,2022-12-31,-0.005333333,2023-03-31,0.063666667,0.06899999999999999,
17450,RUMO S.A.,stayed,2022,2023,0.9455,6541,7063,regex_only,regex_only,2024-03-27,17450.0,RAIL3,2023-12-31,0.083333333,2024-03-31,0.193333333,0.11,1.32000000528
17450,RUMO S.A.,stayed,2023,2024,0.9951,7063,7008,regex_only,regex_only,2025-02-20,17450.0,RAIL3,2024-12-31,0.186666667,2025-03-31,0.15,-0.036666667000000014,-0.19642857286352047
17671,TELEFONICA BRASIL,stayed,2015,2016,0.7712,28026,17162,font_heading,font_heading,2017-02-21,17671.0,VIVT3,2016-12-31,0.363333333,2017-03-31,0.3,-0.06333333299999999,-0.17431192584799257
17671,TELEFONICA BRASIL,stayed,2016,2017,0.673,17162,8175,font_heading,font_heading,2018-02-21,17671.0,VIVT3,2017-12-31,0.46,2018-03-31,0.343333333,-0.116666667,-0.2536231891304348
17671,TELEFONICA BRASIL,stayed,2017,2018,0.9238,8175,10249,font_heading,font_heading,2019-02-20,17671.0,VIVT3,2018-12-31,0.473333333,2019-03-31,0.38,-0.09333333300000002,-0.1971830980261853
17671,TELEFONICA BRASIL,stayed,2018,2019,0.7392,10249,7547,font_heading,font_heading,2020-02-19,17671.0,VIVT3,2019-12-31,0.426666667,2020-03-31,0.386666667,-0.03999999999999998,-0.09374999992675777
17671,TELEFONICA BRASIL,stayed,2019,2020,0.8633,7547,12121,font_heading,font_heading,2021-02-23,17671.0,VIVT3,2020-12-31,0.406666667,2021-03-31,0.44,0.03333333300000002,0.08196721222789578
