cd_cvm,year_curr,ticker,window_start,window_end,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
19453,2021,ECOR3,2022-03-25,2023-03-28,0.12929999999999997,0.8707,0.3330858120546911,0.3330858120546911
19453,2022,ECOR3,2023-03-16,2024-03-21,0.11509999999999998,0.8849,0.6289958140617793,0.6289958140617793
19453,2023,ECOR3,2024-03-13,2025-03-17,0.127,0.873,-0.6484885447362683,-0.6484885447362683
19453,2024,ECOR3,2025-03-18,2026-03-20,0.09109999999999996,0.9089,0.13221301548775233,0.13221301548775233
19550,2011,NATU3,2012-02-15,2013-02-27,0.13980000000000004,0.8602,0.37945127452220784,0.37945127452220784
19550,2012,NATU3,2013-02-06,2014-02-11,0.28180000000000005,0.7182,-0.4168298945744545,-0.4168298945744545
19550,2013,NATU3,2014-06-10,2015-06-17,0.28200000000000003,0.718,-0.056358635043650684,-0.056358635043650684
19550,2014,NATU3,2015-02-11,2016-02-24,0.26849999999999996,0.7315,0.4360737801895216,0.4360737801895216
19550,2015,NATU3,2016-02-17,2017-02-16,0.2563,0.7437,-0.4566954125842758,-0.4566954125842758
19550,2016,NATU3,2017-02-22,2018-03-06,0.29100000000000004,0.709,0.4700585769782408,0.4700585769782408
19550,2017,NATU3,2018-03-14,2019-03-25,0.22540000000000004,0.7746,0.2901960273603077,0.2901960273603077
19550,2018,NATU3,2019-02-28,2020-03-06,0.10729999999999995,0.8927,-0.0019037348095837237,-0.0019037348095837237
19550,2019,NATU3,2020-03-05,2021-03-12,0.42169999999999996,0.5783,-0.3742568019533614,-0.3742568019533614
19550,2020,NATU3,2021-03-31,2022-04-05,0.1765,0.8235,-0.5737452483311485,-0.5737452483311485
19550,2021,NATU3,2022-03-29,2023-03-30,0.14439999999999997,0.8556,0.4681526813298167,0.4681526813298167
19550,2022,NATU3,2023-03-16,2024-03-21,0.1422,0.8578,0.20221154997617452,0.20221154997617452
19550,2024,NATU3,2025-03-13,2026-03-17,0.26080000000000003,0.7392,-0.44197355751108924,-0.44197355751108924
19615,2011,GRND3,2012-03-01,2013-03-12,0.11309999999999998,0.8869,1.3429112591269052,1.3429112591269052
19615,2012,GRND3,2013-02-28,2014-03-05,0.1099,0.8901,-0.5795317964864344,-0.5795317964864344
19615,2013,GRND3,2014-02-13,2015-02-23,0.09089999999999998,0.9091,0.037436329521184586,0.037436329521184586
19615,2014,GRND3,2015-02-12,2016-02-25,0.08850000000000002,0.9115,0.6217989836112146,0.6217989836112146
19615,2018,GRND3,2019-02-14,2020-02-19,0.18230000000000002,0.8177,0.10157310561096033,0.10157310561096033
19615,2021,GRND3,2022-02-24,2023-03-01,0.21630000000000005,0.7837,-0.16436955536446507,-0.16436955536446507
19615,2022,GRND3,2023-03-02,2024-03-07,0.10880000000000001,0.8912,-0.060007986649572964,-0.060007986649572964
19615,2023,GRND3,2024-02-29,2025-02-28,0.11119999999999997,0.8888,0.054765395139456885,0.054765395139456885
19739,2011,RENT3,2012-03-13,2013-03-22,0.10240000000000005,0.8976,-0.2096314139851504,-0.2096314139851504
19739,2021,RENT3,2022-02-22,2023-02-27,0.18579999999999997,0.8142,0.044764073687461714,0.044764073687461714
19739,2022,RENT3,2023-03-28,2024-04-03,0.26570000000000005,0.7343,-0.3538672594762555,-0.3538672594762555
19739,2023,RENT3,2024-03-12,2025-03-14,0.08730000000000004,0.9127,-0.22790662823138053,-0.22790662823138053
19739,2024,RENT3,2025-02-27,2026-03-05,0.06059999999999999,0.9394,0.6501279329201348,0.6501279329201348
19771,2011,ARTR3,2012-03-22,2013-04-03,0.119,0.881,0.2882576441069684,0.2882576441069684
19771,2012,ARTR3,2013-03-05,2014-03-10,0.35660000000000003,0.6434,-0.34847990841615617,-0.34847990841615617
19771,2013,ARTR3,2014-02-26,2015-03-06,0.11780000000000002,0.8822,-0.44864316301940943,-0.44864316301940943
19771,2014,ARTR3,2015-02-26,2016-03-08,0.12070000000000003,0.8793,0.50007950107352,0.50007950107352
19836,2012,CSAN3,2012-05-31,2013-06-12,0.28759999999999997,0.7124,0.1255377089762817,0.1255377089762817
19836,2013,CSAN3,2013-06-05,2014-06-10,0.6168,0.3832,-0.4434932046799712,-0.4434932046799712
19836,2014,CSAN3,2015-03-18,2016-03-29,0.08150000000000002,0.9185,0.16430521395804631,0.16430521395804631
19836,2015,CSAN3,2016-02-18,2017-02-17,0.14790000000000003,0.8521,-0.0032925901403195734,-0.0032925901403195734
19836,2016,CSAN3,2017-02-16,2018-02-28,0.11909999999999998,0.8809,-0.3550370770185062,-0.3550370770185062
19836,2017,CSAN3,2018-03-26,2019-04-04,0.1604,0.8396,0.04290827825480781,0.04290827825480781
19836,2018,CSAN3,2019-02-14,2020-02-19,0.0373,0.9627,0.7567839646126804,0.7567839646126804
19836,2019,CSAN3,2020-02-14,2021-02-24,0.032399999999999984,0.9676,-0.32559959476689404,-0.32559959476689404
19836,2020,CSAN3,2021-02-11,2022-02-16,0.38029999999999997,0.6197,0.167333147314356,0.167333147314356
19836,2021,CSAN3,2022-02-24,2023-03-01,0.1713,0.8287,-0.21957173493429338,-0.21957173493429338
