cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
11312,2015,2016,0.9003,270734,251041,OIBR3,2017-03-22,2017-03-22,2018-04-02,-0.06506024121042386,0.3328818315230757,-0.3979420727334996
11312,2016,2017,0.8814,251041,336336,OIBR3,2018-04-12,2018-04-12,2019-04-23,-0.39093059113870865,0.12265071445433029,-0.5135813055930389
11312,2017,2018,0.8981,336336,330557,OIBR3,2019-03-26,2019-03-26,2020-03-30,-0.7127071823204421,-0.216850588446871,-0.49585659387357106
11312,2018,2019,0.8938,330557,265247,OIBR3,2020-03-25,2020-03-25,2021-04-01,2.6346153846153846,0.5376216870874304,2.096993697527954
11312,2019,2020,0.7396,265247,351663,OIBR3,2021-05-10,2021-05-10,2022-05-13,-0.6057142857142856,-0.1229182940755087,-0.48279599163877696
11312,2020,2021,0.9207,351663,336104,OIBR3,2022-05-05,2022-05-05,2023-05-09,-0.8552631578947368,0.017183266876655168,-0.872446424771392
11312,2021,2022,0.8889,336104,304047,OIBR3,2023-05-22,2023-05-22,2024-05-24,-0.46846846846846846,0.12786544832411972,-0.5963339167925882
11312,2022,2023,0.8777,304047,270375,OIBR3,2024-03-27,2024-03-27,2025-03-31,-0.8515753730534259,0.02011831409386211,-0.871693687147288
11312,2023,2024,0.7865,270375,288892,OIBR3,2025-03-26,2025-03-26,2026-04-02,-0.8790322580645161,0.41905029466200583,-1.2980825527265218
12653,2015,2016,0.9317,150235,148000,KLBN11,2017-02-09,2017-02-09,2018-02-21,0.16361256523375012,0.3245896360326326,-0.16097707079888246
12653,2016,2017,0.9055,148000,157955,KLBN11,2018-02-01,2018-02-01,2019-02-12,0.028232636644910603,0.12483923081565695,-0.09660659417074635
12653,2017,2018,0.8965,157955,173194,KLBN11,2019-02-07,2019-02-07,2020-02-12,0.10816326533619969,0.23588126508186646,-0.12771799974566678
12653,2018,2019,0.8324,173194,150741,KLBN11,2020-02-06,2020-02-06,2021-02-12,0.3328591747935874,0.0367976386839135,0.2960615361096739
12653,2019,2020,0.8276,150741,210003,KLBN11,2021-02-10,2021-02-10,2022-02-15,-0.1780626778840132,-0.030456705781965687,-0.1476059721020475
12653,2020,2021,0.4171,210003,239679,KLBN11,2024-06-13,2024-06-13,2025-06-17,-0.1198044007823722,0.1611849805712302,-0.2809893813536024
12653,2021,2022,0.4079,239679,270436,KLBN11,2023-02-08,2023-02-08,2024-02-16,0.12584503372083433,0.17075157417148223,-0.0449065404506479
12653,2022,2023,0.9788,270436,252669,KLBN11,2024-02-07,2024-02-07,2025-02-10,0.08930060228668513,-0.03369059922323914,0.12299120150992426
12653,2023,2024,0.989,252669,269977,KLBN11,2025-02-26,2025-02-26,2026-03-04,-0.015114578105648757,0.48568050435081034,-0.5007950824564591
13986,2015,2016,0.4688,162228,59750,SUZB3,2017-02-08,2017-11-10,2018-11-22,0.8443579766536966,0.2121757667499382,0.6321822099037584
13986,2016,2017,0.4367,59750,166321,SUZB3,2018-02-09,2018-02-09,2019-02-20,1.3564257028112445,0.1934037258942356,1.163021976917009
13986,2017,2018,0.8249,166321,215584,SUZB3,2019-02-21,2019-02-21,2020-02-28,-0.19941225860621326,0.07468441624239275,-0.274096674848606
13986,2018,2019,0.8582,215584,271462,SUZB3,2020-02-12,2020-02-12,2021-02-22,0.9219999999999999,-0.03433838358298891,0.9563383835829888
13986,2019,2020,0.9244,271462,298348,SUZB3,2021-02-10,2021-02-10,2022-02-15,-0.16026392961876834,-0.030456705781965687,-0.12980722383680265
13986,2020,2021,0.9513,298348,290070,SUZB3,2022-02-09,2022-02-09,2023-02-10,-0.23432343234323438,-0.038974442695399736,-0.19534898964783465
