CD_CVM,board_size,pct_female_board,pct_black_brown_board,exec_size,pct_female_exec,pct_black_brown_exec,year,has_black_brown_board,has_black_brown_exec,leadership_n,pct_female_leadership,pct_black_brown_leadership,cost_of_debt_proxy,return_volatility,ln_total_assets,leverage,sector_group,market_cap,roa,roe,past_12m_return,total_equity,market_to_book
25917,8,0.375,0.0,6,0.0,0.0,2025,0,0,2157.0,0.3041261010662958,0.1817338896615669,0.1077655752869925,0.4900673373303256,18.76426816465189,0.8710923439130124,Commerce/Retail,8385532682.040001,-0.029623833609038454,-0.22980662676116081,,18175938.0,461.3535038488798
26620,8,0.375,0.0,5,0.0,0.0,2025,0,0,84.0,0.3928571428571428,0.1309523809523809,0.1013295261992007,0.3287277356348936,17.70175181190555,0.7172952713984998,Utilities/Energy,12467986551.38,-0.011448900154467544,-0.04049773136481873,,13775463.0,905.0865696042302
27707,5,0.0,0.0,4,0.0,0.0,2025,0,0,610.0,0.2672131147540983,0.2688524590163934,0.1038110106681586,0.5408318855272206,15.947085478561815,0.7604493523474365,TransportLogistics,471681409.65,-0.0338835542403831,-0.14144630612531972,,2018964.0,233.62546813613318
2437,10,0.2,0.0,11,0.0909090909090909,0.1818181818181818,2026,0,1,611.0,0.2471358428805237,0.2585924713584288,,0.3427383535548085,,,Utilities/Energy,151210439656.5,,,,,
2453,9,0.2222222222222222,0.1111111111111111,8,0.0,0.0,2026,1,0,185.0,0.2054054054054054,0.2108108108108108,,0.2334256815146661,,,Utilities/Energy,28732290225.8,,,,,
2577,3,0.0,0.0,3,0.3333333333333333,0.0,2026,0,0,,,,,,,,Utilities/Energy,,,,,,
3980,6,0.1666666666666666,0.0,9,0.1111111111111111,0.0,2026,0,0,4263.0,0.2641332395026976,0.1632653061224489,,0.3318561466813561,,,Industrials/Materials,43813099785.35,,,,,
4030,5,0.0,0.2,9,0.0,0.0,2026,1,0,1658.0,0.1525934861278648,0.3480096501809409,,0.6141085396519135,,,Industrials/Materials,6351990006.13,,,,,
4170,12,0.3333333333333333,0.25,6,0.0,0.0,2026,1,0,7209.0,0.2745179636565404,0.3610764322374809,,0.3029464010623604,,,Industrials/Materials,333070157092.92,,,,,
4820,11,0.0909090909090909,0.1818181818181818,7,0.0,0.0,2026,1,0,897.0,0.3255295429208473,0.1192865105908584,,0.8595014138734721,,,Industrials/Materials,4041843718.38,,,,,
5258,13,0.2307692307692307,0.0,9,0.3333333333333333,0.0,2026,0,0,4552.0,0.6025922671353251,0.4870386643233743,,0.3720486726871825,,,Commerce/Retail,32296130149.92,,,,,
5410,7,0.1428571428571428,0.0,12,0.0,0.0,2026,0,0,2635.0,0.1294117647058823,0.0265654648956356,,0.3200664636931322,,,Other,206801857761.46002,,,,,
6505,7,0.1428571428571428,0.1428571428571428,5,0.2,0.2,2026,1,1,2168.0,0.3597785977859778,0.4077490774907749,,0.707185345294683,,,Commerce/Retail,435916970.28,,,,,
8133,8,0.375,0.0,5,0.4,0.0,2026,0,0,3064.0,0.5985639686684073,0.3903394255874673,,0.4089726569003473,,,Commerce/Retail,11065227594.050001,,,,,
8451,7,0.1428571428571428,0.0,2,0.0,0.0,2026,0,0,839.0,0.0834326579261025,0.1251489868891537,,0.347064176353391,,,Industrials/Materials,5079133417.259999,,,,,
8656,5,0.0,0.0,9,0.1111111111111111,0.0,2026,0,0,4263.0,0.2641332395026976,0.1632653061224489,,0.3361762137817118,,,Industrials/Materials,13028477272.8,,,,,
8672,8,0.25,0.0,5,0.4,0.0,2026,0,0,120.0,0.5583333333333333,0.1,,0.3156160889611701,,,Commerce/Retail,28445996742.3,,,,,
9512,11,0.2727272727272727,0.1818181818181818,8,0.625,0.0,2026,1,0,5980.0,0.1319397993311036,0.2508361204013378,,0.3180435118478074,,,Utilities/Energy,635930074427.74,,,,,
10456,8,0.125,0.0,3,0.0,0.0,2026,0,0,92.0,0.358695652173913,0.1304347826086956,,0.444135246434241,,,Consumer/Textile/Food,8770518930.48,,,,,
12653,11,0.1818181818181818,0.0,8,0.125,0.0,2026,0,0,1621.0,0.1634793337446021,0.2831585441085749,,0.224863445666092,,,Industrials/Materials,115404943936.49998,,,,,
13986,9,0.2222222222222222,0.0,6,0.1666666666666666,0.0,2026,0,0,1867.0,0.3004820567755757,0.3352972683449384,,0.3197771914710084,,,Industrials/Materials,56847369146.549995,,,,,
14176,6,0.3333333333333333,0.0,9,0.4444444444444444,0.0,2026,0,0,,,,,,,,Utilities/Energy,,,,,,
14311,9,0.1111111111111111,0.1111111111111111,9,0.1111111111111111,0.0,2026,1,0,337.0,0.2195845697329377,0.0890207715133531,,0.2932286031906267,,,Utilities/Energy,42206769862.65,,,,,
14320,9,0.2222222222222222,0.0,4,0.0,0.0,2026,0,0,1074.0,0.1154562383612663,0.4180633147113594,,0.5305739344992827,,,Industrials/Materials,,,,,,
14443,9,0.2222222222222222,0.1111111111111111,7,0.4285714285714285,0.1428571428571428,2026,1,1,623.0,0.3290529695024077,0.1187800963081862,,0.2989843122075713,,,Utilities/Energy,83707683165.0,,,,,
14460,10,0.1,0.1,6,0.1666666666666666,0.0,2026,1,0,465.0,0.5268817204301075,0.2666666666666666,,0.4196441649801492,,,Construction/RealEstate,10479147459.5,,,,,
14826,7,0.1428571428571428,0.0,2,0.0,0.0,2026,0,0,5952.0,0.4963037634408602,0.5949260752688172,,0.7432498776765625,,,Commerce/Retail,1408769547.8999999,,,,,
15253,7,0.1428571428571428,0.0,5,0.2,0.2,2026,0,1,1255.0,0.2613545816733068,0.3713147410358566,,0.2933367934049965,,,Utilities/Energy,112722112738.79999,,,,,
16101,3,0.0,0.0,5,0.2,0.0,2026,0,0,80.0,0.4625,0.2,,0.7765397887676985,,,Construction/RealEstate,34621171.42,,,,,
16292,3,0.3333333333333333,0.0,8,0.0,0.0,2026,0,0,4318.0,0.3045391384900416,0.2568318666049097,,,,,Consumer/Textile/Food,,,,,,
17329,9,0.2222222222222222,0.0,9,0.1111111111111111,0.1111111111111111,2026,0,1,284.0,0.2288732394366197,0.2077464788732394,,0.2884351899305083,,,Utilities/Energy,39134621397.6,,,,,
17450,9,0.2222222222222222,0.0,4,0.0,0.0,2026,0,0,576.0,0.3211805555555556,0.2239583333333333,,0.352403662499841,,,TransportLogistics,26488307792.25,,,,,
17671,12,0.4166666666666667,0.0833333333333333,5,0.0,0.0,2026,1,0,4424.0,0.3679927667269439,0.3334086799276672,,0.26778167710275,,,TechTelecom,94634612423.26,,,,,
17892,5,0.2,0.0,4,0.0,0.0,2026,0,0,333.0,0.1981981981981982,0.4354354354354354,,,,,TransportLogistics,,,,,,
17973,6,0.3333333333333333,0.3333333333333333,7,0.0,0.0,2026,1,0,1974.0,0.5699088145896657,0.3221884498480243,,0.4597528286540482,,,Other,4355603013.41,,,,,
18376,9,0.4444444444444444,0.125,5,0.2,0.0,2026,1,0,141.0,0.2411347517730496,0.1347517730496454,,0.2877382664364556,,,Utilities/Energy,18300588002.96,,,,,
18465,9,0.2222222222222222,0.1111111111111111,4,0.5,0.0,2026,1,0,1253.0,0.3519553072625698,0.2226656025538707,,0.2972537529854665,,,Utilities/Energy,38586088608.34,,,,,
18627,9,0.2222222222222222,0.0,9,0.1111111111111111,0.0,2026,0,0,452.0,0.1969026548672566,0.1172566371681416,,0.3149155555649691,,,Utilities/Energy,50217359396.369995,,,,,
18660,7,0.2857142857142857,0.0,8,0.125,0.1428571428571428,2026,0,1,965.0,0.2362694300518134,0.1875647668393782,,0.2790155317235305,,,Utilities/Energy,48763407900.8,,,,,
18724,7,0.1428571428571428,0.0,2,0.0,0.0,2026,0,0,1.0,0.0,0.0,,0.2972586671954151,,,Industrials/Materials,8266821708.3,,,,,
18821,11,0.1818181818181818,0.0,8,0.125,0.0,2026,0,0,1950.0,0.2712820512820513,0.3794871794871794,,0.3094810107323528,,,TransportLogistics,29290000000.0,,,,,
19445,7,0.2857142857142857,0.2857142857142857,5,0.4,0.0,2026,1,0,1321.0,0.0514761544284632,0.546555639666919,,0.3633876449033614,,,Utilities/Energy,20723792260.5,,,,,
19453,9,0.1111111111111111,0.0,5,0.2,0.0,2026,0,0,413.0,0.324455205811138,0.3002421307506053,,0.4969754991544095,,,TransportLogistics,4658475958.56,,,,,
19550,8,0.375,0.0,4,0.5,0.0,2026,0,0,1034.0,0.5705996131528046,0.1353965183752417,,0.4656545708334055,,,Healthcare/Pharma,11312609517.11,,,,,
19623,7,0.2857142857142857,0.0,11,0.1818181818181818,0.0,2026,0,0,2153.0,0.7412912215513238,0.3924756154203437,,,,,Healthcare/Pharma,,,,,,
19739,7,0.2857142857142857,0.0,6,0.1666666666666666,0.1666666666666666,2026,0,1,2228.0,0.4533213644524237,0.3752244165170557,,0.4036241947035029,,,TransportLogistics,38134876982.4,,,,,
19763,3,0.0,0.0,3,0.3333333333333333,0.0,2026,0,0,,,,,,,,Utilities/Energy,,,,,,
19836,8,0.125,0.0,3,0.3333333333333333,0.0,2026,0,0,29.0,0.6206896551724138,0.0344827586206896,,0.490051925901368,,,Consumer/Textile/Food,14438318192.48,,,,,
19879,9,0.1111111111111111,0.0,5,0.2,0.2,2026,0,1,272.0,0.2830882352941176,0.2794117647058823,,0.7286017238186194,,,Utilities/Energy,5186398187.740001,,,,,
19909,3,0.6666666666666666,0.0,3,0.3333333333333333,0.0,2026,0,0,,,,,,,,Commerce/Retail,,,,,,
19992,7,0.4285714285714285,0.0,8,0.125,0.0,2026,0,0,1937.0,0.4254001032524522,0.1755291688177594,,0.4329057878881163,,,TechTelecom,18645142876.579998,,,,,
20010,7,0.1428571428571428,0.0,9,0.1111111111111111,0.1111111111111111,2026,0,1,1146.0,0.2181500872600349,0.5043630017452007,,0.2826668794526298,,,Utilities/Energy,45048274671.19,,,,,
20087,11,0.1818181818181818,0.0909090909090909,4,0.0,0.25,2026,1,1,1082.0,0.1792975970425138,0.0452865064695009,,0.408942743530358,,,Industrials/Materials,72025034829.87999,,,,,
20257,9,0.2222222222222222,0.0,4,0.25,0.0,2026,0,0,89.0,0.2921348314606741,0.2921348314606741,,0.2386175651917215,,,Utilities/Energy,38828471807.97,,,,,
20362,9,0.0,0.0,5,0.2,0.0,2026,0,0,647.0,0.3446676970633694,0.2612055641421947,,0.4303932782353382,,,TechTelecom,482120000.0,,,,,
20478,3,0.0,0.0,2,0.0,0.0,2026,0,0,29.0,0.4827586206896552,0.2068965517241379,,1.203561025981211,,,Other,4536730.68,,,,,
20494,3,0.0,0.0,5,0.4,0.0,2026,0,0,,,,,,,,Commerce/Retail,,,,,,
20516,7,0.1428571428571428,0.0,11,0.0909090909090909,0.0,2026,0,0,598.0,0.0585284280936454,0.3511705685618729,,0.4503138198558934,,,Consumer/Textile/Food,6120135548.31,,,,,
20524,5,0.2,0.0,8,0.125,0.0,2026,0,0,90.0,0.3888888888888889,0.1888888888888888,,0.3785520039868116,,,Construction/RealEstate,856000000.0,,,,,
20605,7,0.0,0.0,4,0.25,0.0,2026,0,0,682.0,0.3914956011730205,0.2595307917888563,,0.4172753161660976,,,Other,6946962057.28,,,,,
20745,6,0.1666666666666666,0.0,4,0.0,0.0,2026,0,0,491.0,0.1466395112016293,0.4358452138492871,,0.2778465712591464,,,Consumer/Textile/Food,7925072827.7,,,,,
20770,8,0.125,0.0,6,0.0,0.0,2026,0,0,39.0,0.5384615384615384,0.0512820512820512,,0.3981318257832175,,,Other,3125836234.29,,,,,
20788,7,0.1428571428571428,0.0,3,0.0,0.0,2026,0,0,1867.0,0.209962506695233,0.3717193358328869,,0.4843766519922189,,,Consumer/Textile/Food,,,,,,
20915,8,0.25,0.0,9,0.1111111111111111,0.1111111111111111,2026,0,1,2157.0,0.3143254520166898,0.5076495132127955,,0.5122016780978267,,,Construction/RealEstate,2864834074.39,,,,,
20931,10,0.1,0.2,5,0.0,0.0,2026,1,0,1285.0,0.2038910505836575,0.3073929961089494,,0.4629035708164699,,,Consumer/Textile/Food,3992161159.5600004,,,,,
20982,7,0.1428571428571428,0.0,6,0.0,0.0,2026,0,0,48.0,0.375,0.0416666666666666,,0.2897406393355405,,,Other,13783577008.86,,,,,
20990,7,0.4285714285714285,0.0,2,0.0,0.5,2026,0,1,6171.0,0.5676551612380489,0.6744449846054125,,0.6385028234572917,,,Commerce/Retail,933143093.34,,,,,
21016,7,0.1428571428571428,0.0,3,0.0,0.3333333333333333,2026,0,1,1413.0,0.5208775654635527,0.4267515923566879,,0.4819050967310928,,,Other,2157079257.37,,,,,
21091,10,0.2,0.0,6,0.5,0.0,2026,0,0,794.0,0.3526448362720403,0.1675062972292191,,0.3661593215006247,,,Construction/RealEstate,4585980638.04,,,,,
21237,3,0.0,0.0,1,0.0,0.0,2026,0,0,422.0,0.1753554502369668,0.3554502369668246,,0.4253435784649412,,,Utilities/Energy,49309255457.92,,,,,
21350,7,0.2857142857142857,0.0,7,0.1428571428571428,0.1428571428571428,2026,0,1,423.0,0.3947990543735225,0.4160756501182033,,0.4334877532139954,,,Construction/RealEstate,5454840000.0,,,,,
21431,10,0.3,0.1,5,0.2,0.0,2026,1,0,861.0,0.4018583042973286,0.2764227642276423,,0.3301264005220469,,,Healthcare/Pharma,14903871779.03,,,,,
21881,10,0.1,0.0,5,0.4,0.0,2026,0,0,1762.0,0.7133938706015891,0.4307604994324631,,0.3133687000127128,,,Healthcare/Pharma,10221528365.68,,,,,
22187,8,0.125,0.125,4,0.0,0.25,2026,1,1,267.0,0.1048689138576779,0.3333333333333333,,0.367272873110967,,,Utilities/Energy,54836327279.55,,,,,
22349,9,0.1111111111111111,0.0,4,0.0,0.0,2026,0,0,2297.0,0.6020896821941663,0.2973443622115803,,0.4765026029760794,,,Consumer/Textile/Food,3126255768.82,,,,,
22357,9,0.2222222222222222,0.0,8,0.375,0.0,2026,0,0,326.0,0.4478527607361963,0.1196319018404908,,0.2635922694416729,,,Commerce/Retail,13149299897.759998,,,,,
22470,8,0.375,0.0,5,0.2,0.2,2026,0,1,2817.0,0.3500177493787717,0.351792687255946,,0.586150780365857,,,Commerce/Retail,3227931241.6,,,,,
23264,9,0.3333333333333333,0.0,7,0.1428571428571428,0.0,2026,0,0,6009.0,0.4127142619404227,0.254618072890664,,0.3047953077172621,,,Consumer/Textile/Food,232269973335.0,,,,,
23272,7,0.1428571428571428,0.1428571428571428,4,0.0,0.0,2026,1,0,115.0,0.3652173913043478,0.391304347826087,,0.3383235750590733,,,Construction/RealEstate,2050632654.36,,,,,
23310,4,0.0,0.0,3,0.3333333333333333,0.0,2026,0,0,343.0,0.4839650145772595,0.1661807580174927,,0.7364907736597731,,,Other,819922111.32,,,,,
24112,9,0.2222222222222222,0.0,4,0.0,0.25,2026,0,1,1376.0,0.3364825581395348,0.3008720930232558,,,,,TransportLogistics,,,,,,
24260,9,0.1111111111111111,0.0,5,0.2,0.0,2026,0,0,1185.0,0.4354430379746835,0.4911392405063291,,0.4008293668069101,,,Other,10665207599.64,,,,,
24295,7,0.1428571428571428,0.0,10,0.3,0.1,2026,0,1,311.0,0.2990353697749196,0.2411575562700964,,0.3035956302131102,,,Commerce/Retail,41482283807.909996,,,,,
24392,9,0.2222222222222222,0.1,6,0.3333333333333333,0.1666666666666666,2026,1,1,4148.0,0.7080520732883318,0.5499035679845709,,0.8152686032915382,,,Healthcare/Pharma,3287205981.36,,,,,
24716,5,0.4,0.0,4,0.0,0.0,2026,0,0,315.0,0.2126984126984127,0.3238095238095238,,0.5850873224109828,,,TransportLogistics,3347805610.1000004,,,,,
24805,5,0.4,0.0,3,0.0,0.3333333333333333,2026,0,1,585.0,0.917948717948718,0.3726495726495726,,0.4251642706105397,,,Commerce/Retail,5082975988.88,,,,,
24821,7,0.1428571428571428,0.0,5,0.0,0.0,2026,0,0,3075.0,0.6679674796747967,0.4835772357723577,,0.3413728418678847,,,Healthcare/Pharma,76730021207.5,,,,,
24848,5,0.4,0.0,5,0.2,0.0,2026,0,0,1823.0,0.6258913878222709,0.3867251782775645,,0.5085665847897664,,,Consumer/Textile/Food,2354992319.52,,,,,
24910,8,0.125,0.0,8,0.0,0.0,2026,0,0,499.0,0.3687374749498998,0.2104208416833667,,0.4928021248967196,,,TechTelecom,2232928430.3199997,,,,,
24929,10,0.3,0.2,5,0.4,0.0,2026,1,0,694.0,0.3631123919308357,0.2132564841498559,,0.3365431536620727,,,TechTelecom,,,,,,
25100,6,0.1666666666666666,0.0,5,0.0,0.0,2026,0,0,168.0,0.3928571428571428,0.625,,0.4323564604755564,,,Construction/RealEstate,9210623060.6,,,,,
25232,7,0.0,0.1666666666666666,8,0.25,0.375,2026,1,1,65.0,0.4307692307692308,0.2153846153846154,,0.5310024727295887,,,TechTelecom,583362371.1999999,,,,,
25291,8,0.0,0.0,4,0.0,0.25,2026,0,1,291.0,0.1752577319587628,0.4054982817869416,,0.3834595112115363,,,Utilities/Energy,8733676638.4,,,,,
25372,7,0.1428571428571428,1.0,3,0.0,0.3333333333333333,2026,1,1,7784.0,0.4249743062692703,0.6479958890030832,,0.4731197590266398,,,Commerce/Retail,11376904568.4,,,,,
25585,7,0.2857142857142857,0.0,5,0.0,0.0,2026,0,0,354.0,0.1186440677966101,0.3333333333333333,,0.4523663584995736,,,Industrials/Materials,32049062774.2,,,,,
25780,7,0.1428571428571428,0.5,4,0.0,0.5,2026,1,1,249.0,0.1646586345381526,0.5421686746987951,,0.3474669062188375,,,Utilities/Energy,3084497144.2599998,,,,,
25917,8,0.375,0.0,6,0.0,0.0,2026,0,0,1962.0,0.3078491335372069,0.1962283384301733,,0.842560512412761,,,Commerce/Retail,2484602276.16,,,,,
26620,8,0.375,0.0,5,0.0,0.0,2026,0,0,72.0,0.3194444444444444,0.1388888888888889,,0.3308586609570017,,,Utilities/Energy,10745366674.02,,,,,
27707,5,0.0,0.0,4,0.0,0.0,2026,0,0,608.0,0.2993421052631579,0.2516447368421052,,0.4525539454403722,,,TransportLogistics,418640929.85,,,,,
