CD_CVM,QUARTER_LABEL,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,DT_REFER,error
018350,2014Q1,36869,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2014Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000601920000000000000000.pdf.pdf', 'size_bytes': 346876}]",AES TIETE SA,2014-03-31,
018350,2014Q2,40164,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2014Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000701920000000000000000.pdf.pdf', 'size_bytes': 346809}]",AES TIETE SA,2014-06-30,
018350,2014Q3,42052,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2014Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001401920000000000000000.pdf.pdf', 'size_bytes': 351704}]",AES TIETE SA,2014-09-30,
018350,2015Q1,46703,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2015Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00133301940000000000000000.docx.pdf', 'size_bytes': 407589}]",AES TIETE SA,2015-03-31,
018350,2015Q2,50033,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2015Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121201930000000000000000.pdf.pdf', 'size_bytes': 478153}]",AES TIETE SA,2015-06-30,
018350,2015Q3,51290,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2015Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121801930000000000000000.pdf.pdf', 'size_bytes': 527271}]",AES TIETE SA,2015-09-30,
021300,2011Q1,7766,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\021300\\2011Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000301930000000000000000.pdf.pdf', 'size_bytes': 1178286}]",ALIANSCE SHOPPING CENTERS S.A.,2011-03-31,
021300,2011Q2,10599,1,largest_attachment_fallback_all_flagged,"[{'path': 'data\\raw\\itr\\021300\\2011Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000501920000000000000000.pdf.pdf', 'size_bytes': 2381221}]",ALIANSCE SHOPPING CENTERS S.A.,2011-06-30,
021300,2011Q3,12391,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2011Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000501920000000000000000.pdf.pdf', 'size_bytes': 1722838}]",ALIANSCE SHOPPING CENTERS S.A.,2011-09-30,
021300,2012Q1,23058,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2012Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001501920000000000000000.pdf.pdf', 'size_bytes': 916363}]",ALIANSCE SHOPPING CENTERS S.A.,2012-03-31,
021300,2012Q2,23059,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2012Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001201920000000000000000.pdf.pdf', 'size_bytes': 1494824}]",ALIANSCE SHOPPING CENTERS S.A.,2012-06-30,
021300,2012Q3,23060,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2012Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001401920000000000000000.pdf.pdf', 'size_bytes': 1390059}]",ALIANSCE SHOPPING CENTERS S.A.,2012-09-30,
