CD_CVM,DENOM_CIA,fiscal_year,period_end_date,filing_date,ID_DOC,source
25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2023,2023-12-31,2024-03-07,134552,ibx_extension
25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2024,2024-12-31,2025-03-20,145615,ibx_extension
25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2025,2025-12-31,2026-03-26,155745,ibx_extension
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2010,2010-12-31,2011-03-04,5169,history_extension
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2011,2011-12-31,2012-02-14,14307,history_extension
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2012,2012-12-31,2013-02-04,24066,history_extension
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2013,2013-12-31,2014-02-25,34830,history_extension
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2014,2014-12-31,2015-04-24,46133,history_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2010,2010-12-31,2011-03-04,5153,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2011,2011-12-31,2012-03-06,14701,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2012,2012-12-31,2013-03-08,24783,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2013,2013-12-31,2014-03-31,35879,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2014,2014-12-31,2015-02-06,43844,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2015,2015-12-31,2016-03-29,54547,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2016,2016-12-31,2017-03-09,63005,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2017,2017-12-31,2018-02-07,71373,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2018,2018-12-31,2019-03-28,81630,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2019,2019-12-31,2020-03-04,91337,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2020,2020-12-31,2021-03-04,100644,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2021,2021-12-31,2022-03-15,112522,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2022,2022-12-31,2023-03-14,124145,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2023,2023-12-31,2024-03-18,134813,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2024,2024-12-31,2025-04-25,146512,ibx_extension
13471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2025,2025-12-31,2026-03-17,155402,ibx_extension
20362,POSITIVO TECNOLOGIA S.A.,2010,2010-12-31,2011-05-11,7578,history_extension
20362,POSITIVO TECNOLOGIA S.A.,2011,2011-12-31,2012-03-20,15164,history_extension
20362,POSITIVO TECNOLOGIA S.A.,2012,2012-12-31,2013-03-14,24944,history_extension
20362,POSITIVO TECNOLOGIA S.A.,2013,2013-12-31,2014-02-20,34704,history_extension
20362,POSITIVO TECNOLOGIA S.A.,2014,2014-12-31,2015-03-06,44812,history_extension
22187,PRIO S.A.,2010,2010-12-31,2011-05-06,7251,history_extension
22187,PRIO S.A.,2011,2011-12-31,2012-03-12,14918,history_extension
22187,PRIO S.A.,2012,2012-12-31,2013-03-04,24661,history_extension
22187,PRIO S.A.,2013,2013-12-31,2014-03-31,35895,history_extension
22187,PRIO S.A.,2014,2014-12-31,2015-03-30,45604,history_extension
5258,RAIA DROGASIL S.A.,2010,2010-12-31,2011-03-01,5053,history_extension
5258,RAIA DROGASIL S.A.,2011,2011-12-31,2012-03-26,15392,history_extension
5258,RAIA DROGASIL S.A.,2012,2012-12-31,2013-03-27,25488,history_extension
5258,RAIA DROGASIL S.A.,2013,2013-12-31,2014-03-17,35254,history_extension
5258,RAIA DROGASIL S.A.,2014,2014-12-31,2015-02-26,44313,history_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2010,2010-12-31,2011-03-16,5278,ibx_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2011,2011-12-31,2012-02-28,14566,ibx_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2012,2012-12-31,2013-02-28,24545,ibx_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2013,2013-12-31,2014-04-02,36042,ibx_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2014,2014-12-31,2015-03-12,44934,ibx_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2015,2015-12-31,2016-03-23,54341,ibx_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2016,2016-12-31,2017-03-24,63507,ibx_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2017,2017-12-31,2018-03-14,72238,ibx_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2019,2019-12-31,2020-03-05,91372,ibx_extension
14109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2020,2020-12-31,2021-03-11,100867,ibx_extension
14109,RANDONCORP S.A.,2021,2021-12-31,2022-02-24,112059,ibx_extension
14109,RANDONCORP S.A.,2022,2022-12-31,2023-02-28,123758,ibx_extension
14109,RANDONCORP S.A.,2023,2023-12-31,2024-03-12,134650,ibx_extension
14109,RANDONCORP S.A.,2024,2024-12-31,2025-03-19,145547,ibx_extension
14109,RANDONCORP S.A.,2025,2025-12-31,2026-03-12,155317,ibx_extension
20893,REDECARD S/A,2010,2010-12-31,2011-02-11,4722,ibx_extension
20893,REDECARD S/A,2011,2011-12-31,2012-02-01,14057,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2010,2010-12-31,2011-06-07,9576,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2011,2011-12-31,2012-04-19,16309,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2012,2012-12-31,2013-09-09,31350,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2013,2013-12-31,2017-03-01,62831,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2014,2014-12-31,2017-03-01,62835,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2015,2015-12-31,2017-08-18,68337,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2016,2016-12-31,2017-04-24,64355,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2017,2017-12-31,2018-09-17,77828,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2018,2018-12-31,2019-06-28,85177,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2019,2019-12-31,2020-05-29,93573,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2020,2020-12-31,2021-03-30,102432,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2021,2021-12-31,2022-06-10,116957,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2023,2023-12-31,2024-06-13,139091,ibx_extension
9989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2024,2024-12-31,2025-03-31,145994,ibx_extension
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2010,2010-12-31,2012-10-11,21664,history_extension
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2011,2011-12-31,2012-10-11,21668,history_extension
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2012,2012-12-31,2013-03-26,25377,history_extension
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2013,2013-12-31,2014-03-27,35672,history_extension
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2014,2014-12-31,2015-03-19,45074,history_extension
23450,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.,2013,2013-12-31,2014-08-11,40269,ibx_extension
23450,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.,2014,2014-12-31,2015-03-03,44576,ibx_extension
23450,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.,2015,2015-12-31,2016-02-25,53657,ibx_extension
17450,RUMO S.A.,2010,2010-12-31,2011-04-04,6320,history_extension
17450,RUMO S.A.,2011,2011-12-31,2012-03-06,14699,history_extension
17450,RUMO S.A.,2012,2012-12-31,2013-03-06,24743,history_extension
17450,RUMO S.A.,2013,2013-12-31,2014-02-26,34903,history_extension
17450,RUMO S.A.,2014,2014-12-31,2016-03-01,53759,history_extension
17892,SANTOS BRASIL PARTICIPACOES S.A.,2010,2010-12-31,2011-02-03,4565,history_extension
17892,SANTOS BRASIL PARTICIPACOES S.A.,2011,2011-12-31,2012-02-02,14078,history_extension
17892,SANTOS BRASIL PARTICIPACOES S.A.,2012,2012-12-31,2013-02-04,24068,history_extension
17892,SANTOS BRASIL PARTICIPACOES S.A.,2013,2013-12-31,2014-02-10,34432,history_extension
17892,SANTOS BRASIL PARTICIPACOES S.A.,2014,2014-12-31,2015-02-09,43953,history_extension
20516,SAO MARTINHO S.A.,2011,2011-03-31,2011-06-28,9891,history_extension
20516,SAO MARTINHO S.A.,2012,2012-03-31,2012-06-25,19419,history_extension
20516,SAO MARTINHO S.A.,2013,2013-03-31,2013-06-24,29547,history_extension
20516,SAO MARTINHO S.A.,2014,2014-03-31,2014-06-16,39394,history_extension
23221,SER EDUCACIONAL S.A.,2010,2010-12-31,2013-10-23,31973,ibx_extension
23221,SER EDUCACIONAL S.A.,2011,2011-12-31,2013-10-30,32166,ibx_extension
23221,SER EDUCACIONAL S.A.,2012,2012-12-31,2013-10-23,31974,ibx_extension
23221,SER EDUCACIONAL S.A.,2013,2013-12-31,2014-03-26,35569,ibx_extension
23221,SER EDUCACIONAL S.A.,2014,2014-12-31,2015-04-01,45754,ibx_extension
23221,SER EDUCACIONAL S.A.,2015,2015-12-31,2016-03-19,54211,ibx_extension
23221,SER EDUCACIONAL S.A.,2016,2016-12-31,2017-03-17,63245,ibx_extension
23221,SER EDUCACIONAL S.A.,2017,2017-12-31,2018-03-23,72567,ibx_extension
23221,SER EDUCACIONAL S.A.,2018,2018-12-31,2019-03-28,81621,ibx_extension
23221,SER EDUCACIONAL S.A.,2019,2019-12-31,2020-03-27,91878,ibx_extension
23221,SER EDUCACIONAL S.A.,2020,2020-12-31,2021-03-26,102263,ibx_extension
23221,SER EDUCACIONAL S.A.,2021,2021-12-31,2022-03-25,112972,ibx_extension
23221,SER EDUCACIONAL S.A.,2022,2022-12-31,2023-03-24,124538,ibx_extension
23221,SER EDUCACIONAL S.A.,2023,2023-12-31,2024-03-25,135082,ibx_extension
23221,SER EDUCACIONAL S.A.,2024,2024-12-31,2025-04-03,146152,ibx_extension
23221,SER EDUCACIONAL S.A.,2025,2025-12-31,2026-03-25,155688,ibx_extension
26441,SERENA ENERGIA S.A.,2021,2021-12-31,2024-03-18,134808,ibx_extension
26441,SERENA ENERGIA S.A.,2023,2023-12-31,2024-03-18,134810,ibx_extension
26441,SERENA ENERGIA S.A.,2024,2024-12-31,2025-02-18,144855,ibx_extension
26441,SERENA ENERGIA S.A.,2025,2025-12-31,2026-03-18,155480,ibx_extension
25003,SIMPAR S.A.,2019,2019-12-31,2020-06-05,92548,ibx_extension
25003,SIMPAR S.A.,2020,2020-12-31,2021-04-09,102776,ibx_extension
25003,SIMPAR S.A.,2021,2021-12-31,2022-02-24,112020,ibx_extension
25003,SIMPAR S.A.,2022,2022-12-31,2023-03-07,123944,ibx_extension
25003,SIMPAR S.A.,2023,2023-12-31,2024-03-26,135173,ibx_extension
25003,SIMPAR S.A.,2024,2024-12-31,2025-04-08,146257,ibx_extension
20745,SLC AGRICOLA S.A.,2010,2010-12-31,2011-03-25,5627,history_extension
20745,SLC AGRICOLA S.A.,2011,2011-12-31,2012-03-28,15552,history_extension
20745,SLC AGRICOLA S.A.,2012,2012-12-31,2013-03-14,24917,history_extension
20745,SLC AGRICOLA S.A.,2013,2013-12-31,2014-03-12,35155,history_extension
20745,SLC AGRICOLA S.A.,2014,2014-12-31,2015-03-11,44921,history_extension
23140,SMILES S.A.,2012,2012-12-31,2013-04-29,26415,history_extension
23140,SMILES S.A.,2013,2013-12-31,2014-02-04,34321,history_extension
23140,SMILES S.A.,2014,2014-12-31,2015-02-12,44041,history_extension
4057,SOUZA CRUZ SA,2010,2010-12-31,2011-02-15,4770,ibx_extension
4057,SOUZA CRUZ SA,2011,2011-12-31,2012-02-13,14268,ibx_extension
4057,SOUZA CRUZ SA,2012,2012-12-31,2013-02-07,24155,ibx_extension
4057,SOUZA CRUZ SA,2014,2014-12-31,2015-02-12,44062,ibx_extension
13986,SUZANO S.A.,2010,2010-12-31,2011-03-01,5059,history_extension
13986,SUZANO S.A.,2011,2011-12-31,2012-03-26,15346,history_extension
13986,SUZANO S.A.,2012,2012-12-31,2013-03-12,24853,history_extension
13986,SUZANO S.A.,2013,2013-12-31,2014-03-14,35192,history_extension
13986,SUZANO S.A.,2014,2014-12-31,2015-03-05,44759,history_extension
6173,TAURUS ARMAS S.A.,2010,2010-12-31,2011-04-12,6500,ibx_extension
6173,TAURUS ARMAS S.A.,2011,2011-12-31,2012-03-27,15473,ibx_extension
6173,TAURUS ARMAS S.A.,2012,2012-12-31,2014-03-28,35813,ibx_extension
6173,TAURUS ARMAS S.A.,2013,2013-12-31,2014-03-31,35957,ibx_extension
6173,TAURUS ARMAS S.A.,2014,2014-12-31,2015-03-30,45572,ibx_extension
6173,TAURUS ARMAS S.A.,2015,2015-12-31,2016-03-24,54458,ibx_extension
6173,TAURUS ARMAS S.A.,2016,2016-12-31,2017-03-27,63631,ibx_extension
6173,TAURUS ARMAS S.A.,2017,2017-12-31,2018-04-04,73090,ibx_extension
6173,TAURUS ARMAS S.A.,2018,2018-12-31,2019-03-29,81738,ibx_extension
6173,TAURUS ARMAS S.A.,2019,2019-12-31,2020-03-30,91954,ibx_extension
6173,TAURUS ARMAS S.A.,2020,2020-12-31,2021-03-19,102069,ibx_extension
6173,TAURUS ARMAS S.A.,2021,2021-12-31,2022-03-15,112545,ibx_extension
6173,TAURUS ARMAS S.A.,2022,2022-12-31,2023-03-21,124417,ibx_extension
6173,TAURUS ARMAS S.A.,2023,2023-12-31,2024-03-26,135141,ibx_extension
6173,TAURUS ARMAS S.A.,2024,2024-12-31,2025-03-25,145759,ibx_extension
6173,TAURUS ARMAS S.A.,2025,2025-12-31,2026-03-24,155647,ibx_extension
20435,TECNISA S.A.,2010,2010-12-31,2011-03-24,5495,ibx_extension
20435,TECNISA S.A.,2011,2011-12-31,2012-03-21,15223,ibx_extension
20435,TECNISA S.A.,2012,2012-12-31,2013-03-22,25191,ibx_extension
20435,TECNISA S.A.,2013,2013-12-31,2014-04-29,36490,ibx_extension
20435,TECNISA S.A.,2014,2014-12-31,2015-03-23,45154,ibx_extension
20435,TECNISA S.A.,2015,2015-12-31,2016-03-22,54299,ibx_extension
20435,TECNISA S.A.,2016,2016-12-31,2017-03-23,63495,ibx_extension
20435,TECNISA S.A.,2017,2017-12-31,2018-03-22,72541,ibx_extension
20435,TECNISA S.A.,2018,2018-12-31,2019-06-14,85030,ibx_extension
20435,TECNISA S.A.,2019,2019-12-31,2020-03-18,91651,ibx_extension
20435,TECNISA S.A.,2021,2021-12-31,2022-03-24,112947,ibx_extension
20435,TECNISA S.A.,2022,2022-12-31,2023-03-23,124519,ibx_extension
20435,TECNISA S.A.,2023,2023-12-31,2024-03-28,135247,ibx_extension
20435,TECNISA S.A.,2024,2024-12-31,2025-03-26,145816,ibx_extension
20435,TECNISA S.A.,2025,2025-12-31,2026-03-26,155728,ibx_extension
25844,TEGRA INCORPORADORA S.A.,2020,2020-12-31,2021-04-09,100450,ibx_extension
25844,TEGRA INCORPORADORA S.A.,2021,2021-12-31,2022-04-01,113477,ibx_extension
25844,TEGRA INCORPORADORA S.A.,2022,2022-12-31,2023-03-24,124570,ibx_extension
25844,TEGRA INCORPORADORA S.A.,2023,2023-12-31,2024-03-14,134749,ibx_extension
25844,TEGRA INCORPORADORA S.A.,2024,2024-12-31,2025-03-17,145451,ibx_extension
25844,TEGRA INCORPORADORA S.A.,2025,2025-12-31,2026-03-31,155867,ibx_extension
17671,TELEFÔNICA BRASIL S.A,2010,2010-12-31,2011-02-16,4773,history_extension
17671,TELEFÔNICA BRASIL S.A,2011,2011-12-31,2012-02-16,14351,history_extension
17671,TELEFÔNICA BRASIL S.A,2012,2012-12-31,2013-02-25,24426,history_extension
17671,TELEFÔNICA BRASIL S.A,2013,2013-12-31,2014-02-26,34836,history_extension
17671,TELEFÔNICA BRASIL S.A,2014,2014-12-31,2015-02-24,44240,history_extension
11320,TELEMAR NORTE LESTE SA,2010,2010-12-31,2011-03-30,6057,ibx_extension
11320,TELEMAR NORTE LESTE SA,2011,2011-12-31,2012-03-30,15829,ibx_extension
22136,TEREOS INTERNACIONAL S/A,2011,2011-03-31,2011-06-29,9905,ibx_extension
22136,TEREOS INTERNACIONAL S/A,2012,2012-03-31,2012-06-11,19215,ibx_extension
22136,TEREOS INTERNACIONAL S/A,2013,2013-03-31,2013-06-12,29333,ibx_extension
22136,TEREOS INTERNACIONAL S/A,2014,2014-03-31,2014-06-10,39263,ibx_extension
22136,TEREOS INTERNACIONAL S/A,2015,2015-03-31,2015-06-02,48480,ibx_extension
22136,TEREOS INTERNACIONAL S/A,2016,2016-03-31,2016-06-01,57528,ibx_extension
20354,TERRA SANTA AGRO S.A.,2010,2010-12-31,2011-06-06,9555,ibx_extension
20354,TERRA SANTA AGRO S.A.,2011,2011-12-31,2012-03-30,15711,ibx_extension
20354,TERRA SANTA AGRO S.A.,2012,2012-12-31,2013-04-04,25921,ibx_extension
20354,TERRA SANTA AGRO S.A.,2014,2014-12-31,2015-03-30,45487,ibx_extension
20354,TERRA SANTA AGRO S.A.,2015,2015-12-31,2016-03-23,54377,ibx_extension
20354,TERRA SANTA AGRO S.A.,2016,2016-12-31,2017-03-09,63011,ibx_extension
20354,TERRA SANTA AGRO S.A.,2017,2017-12-31,2018-03-27,72780,ibx_extension
20354,TERRA SANTA AGRO S.A.,2018,2018-12-31,2019-03-21,81417,ibx_extension
20354,TERRA SANTA AGRO S.A.,2019,2019-12-31,2020-03-12,91506,ibx_extension
20354,TERRA SANTA AGRO S.A.,2020,2020-12-31,2021-03-10,100837,ibx_extension
17639,TIM PARTICIPACOES S.A.,2010,2010-12-31,2011-03-15,5271,ibx_extension
17639,TIM PARTICIPACOES S.A.,2011,2011-12-31,2012-03-13,14958,ibx_extension
17639,TIM PARTICIPACOES S.A.,2012,2012-12-31,2013-02-06,24104,ibx_extension
17639,TIM PARTICIPACOES S.A.,2013,2013-12-31,2014-02-13,34545,ibx_extension
17639,TIM PARTICIPACOES S.A.,2014,2014-12-31,2015-02-13,44085,ibx_extension
17639,TIM PARTICIPACOES S.A.,2015,2015-12-31,2016-02-04,53230,ibx_extension
17639,TIM PARTICIPACOES S.A.,2016,2016-12-31,2017-02-02,62286,ibx_extension
17639,TIM PARTICIPACOES S.A.,2017,2017-12-31,2018-02-05,71348,ibx_extension
17639,TIM PARTICIPACOES S.A.,2018,2018-12-31,2019-02-19,80759,ibx_extension
17639,TIM PARTICIPACOES S.A.,2019,2019-12-31,2020-02-11,90896,ibx_extension
19992,TOTVS S.A.,2010,2010-12-31,2011-01-31,4506,history_extension
19992,TOTVS S.A.,2011,2011-12-31,2012-01-31,14025,history_extension
19992,TOTVS S.A.,2012,2012-12-31,2013-01-29,23966,history_extension
19992,TOTVS S.A.,2013,2013-12-31,2014-01-29,34227,history_extension
19992,TOTVS S.A.,2014,2014-12-31,2015-01-28,43677,history_extension
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2010,2010-12-31,2011-06-09,9636,history_extension
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2011,2011-12-31,2012-07-02,19520,history_extension
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2012,2012-12-31,2013-03-27,25406,history_extension
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2013,2013-12-31,2014-03-21,35399,history_extension
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2014,2014-12-31,2015-03-12,44926,history_extension
6343,TUPY S.A.,2011,2011-12-31,2013-02-15,24259,ibx_extension
6343,TUPY S.A.,2012,2012-12-31,2013-03-25,25225,ibx_extension
6343,TUPY S.A.,2013,2013-12-31,2014-03-10,35073,ibx_extension
6343,TUPY S.A.,2014,2014-12-31,2015-02-26,44314,ibx_extension
6343,TUPY S.A.,2015,2015-12-31,2016-03-03,53829,ibx_extension
6343,TUPY S.A.,2016,2016-12-31,2017-03-28,63698,ibx_extension
6343,TUPY S.A.,2017,2017-12-31,2018-03-13,72211,ibx_extension
6343,TUPY S.A.,2018,2018-12-31,2019-03-14,81206,ibx_extension
6343,TUPY S.A.,2019,2019-12-31,2020-03-03,91325,ibx_extension
6343,TUPY S.A.,2020,2020-12-31,2021-03-04,100661,ibx_extension
6343,TUPY S.A.,2021,2021-12-31,2022-03-29,113166,ibx_extension
6343,TUPY S.A.,2022,2022-12-31,2023-03-27,124648,ibx_extension
6343,TUPY S.A.,2023,2023-12-31,2024-03-20,134909,ibx_extension
6343,TUPY S.A.,2024,2024-12-31,2025-03-27,145865,ibx_extension
6343,TUPY S.A.,2025,2025-12-31,2026-03-19,155493,ibx_extension
18465,ULTRAPAR PARTICIPACOES S.A.,2010,2010-12-31,2011-02-24,4927,history_extension
18465,ULTRAPAR PARTICIPACOES S.A.,2011,2011-12-31,2012-02-16,14363,history_extension
18465,ULTRAPAR PARTICIPACOES S.A.,2012,2012-12-31,2013-02-20,24368,history_extension
18465,ULTRAPAR PARTICIPACOES S.A.,2013,2013-12-31,2014-02-19,34677,history_extension
18465,ULTRAPAR PARTICIPACOES S.A.,2014,2014-12-31,2015-02-25,44281,history_extension
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2010,2010-12-31,2011-03-16,5291,history_extension
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2011,2011-12-31,2012-03-07,14754,history_extension
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2012,2012-12-31,2013-03-04,24647,history_extension
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2013,2013-12-31,2014-02-14,34548,history_extension
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2014,2014-12-31,2015-03-04,44662,history_extension
14028,VALE FERTILIZANTES S.A.,2010,2010-12-31,2011-03-24,5522,ibx_extension
4170,VALE S.A.,2010,2010-12-31,2011-02-24,4976,history_extension
4170,VALE S.A.,2011,2011-12-31,2012-06-28,19475,history_extension
4170,VALE S.A.,2012,2012-12-31,2013-03-14,24952,history_extension
4170,VALE S.A.,2013,2013-12-31,2014-03-17,35249,history_extension
4170,VALE S.A.,2014,2014-12-31,2015-02-26,44296,history_extension
20028,VALID SOLUÇÕES S.A.,2010,2010-12-31,2011-03-21,5375,ibx_extension
20028,VALID SOLUÇÕES S.A.,2011,2011-12-31,2012-03-21,15205,ibx_extension
20028,VALID SOLUÇÕES S.A.,2012,2012-12-31,2013-03-27,25528,ibx_extension
20028,VALID SOLUÇÕES S.A.,2013,2013-12-31,2014-03-21,35422,ibx_extension
20028,VALID SOLUÇÕES S.A.,2014,2014-12-31,2015-03-05,44748,ibx_extension
20028,VALID SOLUÇÕES S.A.,2015,2015-12-31,2016-04-25,55235,ibx_extension
20028,VALID SOLUÇÕES S.A.,2016,2016-12-31,2017-03-16,63223,ibx_extension
20028,VALID SOLUÇÕES S.A.,2017,2017-12-31,2018-03-12,72181,ibx_extension
20028,VALID SOLUÇÕES S.A.,2018,2018-12-31,2019-03-14,81211,ibx_extension
20028,VALID SOLUÇÕES S.A.,2019,2019-12-31,2020-03-05,91393,ibx_extension
20028,VALID SOLUÇÕES S.A.,2020,2020-12-31,2021-04-08,102772,ibx_extension
20028,VALID SOLUÇÕES S.A.,2021,2021-12-31,2022-04-14,113781,ibx_extension
20028,VALID SOLUÇÕES S.A.,2022,2022-12-31,2023-03-15,124198,ibx_extension
20028,VALID SOLUÇÕES S.A.,2023,2023-12-31,2024-03-06,134491,ibx_extension
20028,VALID SOLUÇÕES S.A.,2024,2024-12-31,2025-03-12,145338,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2010,2010-12-31,2011-03-29,5773,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2011,2011-12-31,2012-03-30,15850,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2012,2012-12-31,2013-04-03,25906,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2013,2013-12-31,2014-03-25,35512,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2014,2014-12-31,2015-03-31,45696,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2015,2015-12-31,2016-03-30,54762,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2016,2016-12-31,2017-03-29,63824,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2017,2017-12-31,2018-03-28,72849,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2018,2018-12-31,2019-03-28,81624,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2019,2019-12-31,2020-03-30,92004,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2020,2020-12-31,2021-03-30,102436,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2021,2021-12-31,2022-03-30,113271,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2022,2022-12-31,2023-03-31,124920,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2023,2023-12-31,2024-03-28,135354,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2024,2024-12-31,2025-04-04,146202,ibx_extension
20702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2025,2025-12-31,2026-04-06,156045,ibx_extension
17710,VIVO PARTICIPAÇÕES SA,2010,2010-12-31,2011-02-28,5021,ibx_extension
5410,WEG S.A.,2010,2010-12-31,2011-02-23,4906,history_extension
5410,WEG S.A.,2011,2011-12-31,2012-02-15,14329,history_extension
5410,WEG S.A.,2012,2012-12-31,2013-02-27,24482,history_extension
5410,WEG S.A.,2013,2013-12-31,2014-02-26,34835,history_extension
5410,WEG S.A.,2014,2014-12-31,2015-02-25,44241,history_extension
27111,XP INVESTIMENTOS S.A.,2021,2021-12-31,2022-12-05,122472,ibx_extension
27111,XP INVESTIMENTOS S.A.,2022,2022-12-31,2023-03-30,124852,ibx_extension
27111,XP INVESTIMENTOS S.A.,2023,2023-12-31,2024-04-01,135440,ibx_extension
27111,XP INVESTIMENTOS S.A.,2024,2024-12-31,2025-04-01,146097,ibx_extension
21016,YDUQS PARTICIPACOES S.A.,2010,2010-12-31,2011-03-17,5332,history_extension
21016,YDUQS PARTICIPACOES S.A.,2011,2011-12-31,2013-01-18,23826,history_extension
21016,YDUQS PARTICIPACOES S.A.,2012,2012-12-31,2013-03-26,25343,history_extension
