CD_CVM,ANO,ID_DOC,found,n_bytes,error,DENOM_CIA
8133,2013,38169,True,62651,,LOJAS RENNER S.A.
8451,2013,36188,True,18982,,MARCOPOLO S.A.
8575,2013,36469,True,83261,,MAHLE METAL LEVE S.A.
8656,2013,38034,True,128935,,METALURGICA GERDAU S.A.
8672,2013,37111,True,121002,,IGUATEMI S.A.
9393,2013,33413,True,122043,,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL
9512,2013,36171,True,53017,,PETROLEO BRASILEIRO S.A. PETROBRAS
9989,2013,31940,True,42545,,REFINARIA DE PETROLEOS MANGUINHOS S.A.
10456,2013,36880,True,126630,,ALPARGATAS S.A.
11312,2013,34268,True,202820,,OI S.A. - EM RECUPERAÇÃO JUDICIAL
11932,2013,34222,True,266105,,IOCHPE MAXION S.A.
12653,2013,36049,True,52567,,KLABIN S.A.
12793,2013,33363,True,326763,,FIBRIA CELULOSE S.A.
13471,2013,36831,True,28372,,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.
13986,2013,38132,True,256828,,SUZANO S.A.
14109,2013,37186,True,276993,,RANDONCORP S.A.
14176,2013,38058,True,434898,,ELETROPAULO METROP. ELET. SAO PAULO S.A.
14311,2013,36674,True,124805,,CIA PARANAENSE DE ENERGIA - COPEL
14320,2013,37144,True,145369,,USINAS SID DE MINAS GERAIS S.A.-USIMINAS
14443,2013,36919,True,168296,,CIA SANEAMENTO BASICO EST SAO PAULO
14460,2013,37384,True,182725,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART
14621,2013,37125,True,87406,,NET SERVIÇOS DE COMUNICAÇÃO S.A.
14761,2013,38004,True,233034,,CIA HERING
14826,2013,37239,True,393134,,CIA BRASILEIRA DE DISTRIBUICAO
15253,2013,37413,True,117406,,ENERGISA S.A.
15539,2013,37237,True,175995,,NEOENERGIA S.A.
15636,2013,38476,True,120570,,CIA GAS DE SAO PAULO - COMGAS
16101,2013,38029,True,143824,,GAFISA S.A.
16292,2013,36278,True,237830,,BRF S.A.
16306,2013,36672,True,113715,,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
17329,2013,36731,True,195807,,ENGIE BRASIL ENERGIA S.A.
17450,2013,37848,True,147808,,RUMO S.A.
17639,2013,38030,True,266497,,TIM PARTICIPACOES S.A.
17671,2013,30425,True,63676,,TELEFÔNICA BRASIL S.A
17892,2013,37005,True,50414,,SANTOS BRASIL PARTICIPACOES S.A.
17914,2013,36853,True,148305,,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
17973,2013,37087,True,176249,,COGNA EDUCAÇÃO S.A.
18112,2013,33434,True,83250,,COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV
18350,2013,36875,True,338120,,AES TIETE SA
18376,2013,36169,True,132556,,ISA ENERGIA BRASIL
18465,2013,36511,True,159697,,ULTRAPAR PARTICIPACOES S.A.
18627,2013,34199,True,17459,,CIA SANEAMENTO DO PARANA - SANEPAR
18660,2013,37228,True,198603,,CPFL ENERGIA S.A.
18724,2013,37965,True,29325,,BRADESPAR S.A.
18821,2013,36459,True,314028,,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.
18961,2013,38087,True,142583,,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.
18970,2013,36802,True,569548,,AES TIETE ENERGIA SA
19445,2013,36952,True,190678,,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG
19453,2013,37444,True,112788,,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.
19550,2013,37154,True,89359,,NATURA COSMÉTICOS S.A.
19569,2013,37332,True,187476,,GOL LINHAS AEREAS INTELIGENTES S.A.
19615,2013,36401,True,567875,,GRENDENE S.A.
19623,2013,37430,True,358022,,DIAGNOSTICOS DA AMERICA S.A.
19739,2013,37137,True,138513,,LOCALIZA RENT A CAR S.A.
19763,2013,37104,True,319980,,EDP - ENERGIAS DO BRASIL S.A.
19771,2013,38149,True,50859,,ARTERIS S.A.
19836,2013,31180,True,301721,,COSAN S.A.
19836,2013,36663,True,270515,,COSAN S.A.
19879,2013,37295,True,116010,,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19909,2013,37316,True,106704,,BR MALLS PARTICIPACOES S.A.
19925,2013,37187,True,121559,,BR PROPERTIES S.A.
19992,2013,36900,True,503557,,TOTVS S.A.
20010,2013,37308,True,268567,,EQUATORIAL S.A.
20028,2013,35360,True,58158,,VALID SOLUÇÕES S.A.
20060,2013,37265,True,172267,,LUPATECH S.A
20087,2013,36457,True,132451,,EMBRAER S.A.
20125,2013,36942,True,192704,,ODONTOPREV S.A.
20168,2013,73590,True,454501,,ÓLEO E GÁS PARTICIPAÇÕES S.A.
20184,2013,36250,True,216348,,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO
20257,2013,37873,True,281988,,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.
20338,2013,36825,True,178697,,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
20354,2013,37148,True,360088,,TERRA SANTA AGRO S.A.
20362,2013,36572,True,279040,,POSITIVO TECNOLOGIA S.A.
20435,2013,37120,True,508748,,TECNISA S.A.
20478,2013,36907,True,98782,,PDG REALTY S.A. EMPREEND E PARTICIPACOES
20494,2013,37107,True,81994,,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20516,2013,30512,True,99281,,SAO MARTINHO S.A.
20524,2013,36819,True,252472,,EVEN CONSTRUTORA E INCORPORADORA S.A.
20575,2013,36722,True,271269,,JBS S.A.
20605,2013,37259,True,95568,,JHSF PARTICIPACOES S.A.
20621,2013,36200,True,547626,,FERTILIZANTES HERINGER S.A.
20702,2013,36905,True,58794,,VIVER INCORPORADORA E CONSTRUTORA S.A.
20745,2013,36439,True,78104,,SLC AGRICOLA S.A.
20770,2013,37263,True,309828,,EZ TEC EMPREEND. E PARTICIPACOES S.A.
20788,2013,36500,True,248956,,MARFRIG GLOBAL FOODS S.A.
20842,2013,38126,True,272979,,MAGNESITA REFRATARIOS S.A.
20915,2013,38219,True,159505,,MRV ENGENHARIA E PARTICIPACOES S.A.
20931,2013,38081,True,76445,,MINERVA S.A.
20982,2013,36570,True,154470,,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20990,2013,37183,True,109607,,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL
21016,2013,37249,True,275368,,YDUQS PARTICIPACOES S.A.
21091,2013,36576,True,109434,,DEXCO S.A.
21148,2013,36273,True,90164,,CONSTRUTORA TENDA S.A.
21180,2013,38092,True,234812,,NEXPE PARTICIPAÇÕES S.A
21237,2013,36597,True,613575,,ENEVA S.A
21300,2013,37054,True,550226,,ALIANSCE SHOPPING CENTERS S.A.
21342,2013,37031,True,190770,,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL
21350,2013,37313,True,192756,,DIRECIONAL ENGENHARIA S.A.
21431,2013,37261,True,80277,,HYPERA S.A.
21490,2013,38542,True,203092,,ALUPAR INVESTIMENTO S/A
21881,2013,31942,True,74802,,FLEURY S.A.
21946,2013,33595,True,359341,,MULTIPLUS S.A.
22012,2013,37572,True,165501,,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A."
22055,2013,38167,True,77658,,MARISA LOJAS S.A.
22136,2013,30171,True,150727,,TEREOS INTERNACIONAL S/A
22187,2013,37453,True,178746,,PRIO S.A.
22349,2013,36647,True,138618,,AZZAS 2154 S.A.
22357,2013,38205,True,130811,,ALLOS S.A.
22365,2013,37303,True,431058,,ENAUTA PARTICIPAÇÕES S.A.
22470,2013,36790,True,79676,,MAGAZINE LUIZA S.A.
22691,2013,37293,True,125143,,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS
23035,2013,38068,True,304864,,LINX S.A.
23140,2013,37988,True,174679,,SMILES S.A.
23221,2013,36133,True,480767,,SER EDUCACIONAL S.A.
23248,2013,37557,True,110239,,ANIMA HOLDING S.A.
23264,2013,38161,True,103989,,AMBEV S.A.
23272,2013,35008,True,216506,,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
23310,2013,37213,True,312411,,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.
2437,2014,46966,True,162069,,CENTRAIS ELET BRAS S.A. - ELETROBRAS
2453,2014,45340,True,224140,,CIA ENERGETICA DE MINAS GERAIS - CEMIG
2461,2014,47708,True,19396,,CENTRAIS ELET DE SANTA CATARINA S.A.
2577,2014,47747,True,389759,,CESP - CIA ENERGETICA DE SAO PAULO
3980,2014,46803,True,94615,,GERDAU S.A.
4030,2014,47204,True,233332,,CIA SIDERURGICA NACIONAL
4057,2014,46271,True,80788,,SOUZA CRUZ SA
4170,2014,46236,True,326927,,VALE S.A.
4820,2014,47610,True,350088,,BRASKEM S.A.
5258,2014,46014,True,243095,,RAIA DROGASIL S.A.
5410,2014,47607,True,39063,,WEG S.A.
6173,2014,47921,True,416572,,TAURUS ARMAS S.A.
6343,2014,47760,True,337624,,TUPY S.A.
6505,2014,47047,True,358169,,GRUPO CASAS BAHIA S.A.
7870,2014,46415,True,540583,,KEPLER WEBER S.A.
8087,2014,47007,True,90069,,LOJAS AMERICANAS S.A.
8133,2014,46186,True,131134,,LOJAS RENNER S.A.
8451,2014,45823,True,19212,,MARCOPOLO S.A.
8575,2014,46382,True,81987,,MAHLE METAL LEVE S.A.
8656,2014,46662,True,93989,,METALURGICA GERDAU S.A.
8672,2014,46962,True,276820,,IGUATEMI S.A.
9393,2014,45902,True,228014,,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL
9512,2014,46485,True,101605,,PETROLEO BRASILEIRO S.A. PETROBRAS
10456,2014,47062,True,126673,,ALPARGATAS S.A.
11312,2014,47654,True,654092,,OI S.A. - EM RECUPERAÇÃO JUDICIAL
11932,2014,46815,True,847163,,IOCHPE MAXION S.A.
12653,2014,47586,True,130938,,KLABIN S.A.
12793,2014,42945,True,329589,,FIBRIA CELULOSE S.A.
13471,2014,46313,True,20492,,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.
13986,2014,46189,True,244025,,SUZANO S.A.
14109,2014,47826,True,276852,,RANDONCORP S.A.
14176,2014,46434,True,162528,,ELETROPAULO METROP. ELET. SAO PAULO S.A.
14311,2014,46399,True,128143,,CIA PARANAENSE DE ENERGIA - COPEL
14320,2014,46693,True,183650,,USINAS SID DE MINAS GERAIS S.A.-USIMINAS
14443,2014,47008,True,266670,,CIA SANEAMENTO BASICO EST SAO PAULO
14460,2014,46459,True,182725,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART
14621,2014,39222,True,87548,,NET SERVIÇOS DE COMUNICAÇÃO S.A.
14761,2014,47567,True,233065,,CIA HERING
14826,2014,47558,True,125981,,CIA BRASILEIRA DE DISTRIBUICAO
15253,2014,47267,True,349592,,ENERGISA S.A.
15539,2014,46813,True,183933,,NEOENERGIA S.A.
15636,2014,46926,True,118673,,CIA GAS DE SAO PAULO - COMGAS
16101,2014,46122,True,161424,,GAFISA S.A.
16292,2014,46063,True,359648,,BRF S.A.
16306,2014,46353,True,108903,,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
17329,2014,46534,True,196617,,ENGIE BRASIL ENERGIA S.A.
17450,2014,47598,True,85596,,RUMO S.A.
17639,2014,46500,True,270148,,TIM PARTICIPACOES S.A.
17671,2014,44945,True,55217,,TELEFÔNICA BRASIL S.A
17892,2014,46296,True,58957,,SANTOS BRASIL PARTICIPACOES S.A.
17914,2014,46949,True,170166,,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
17973,2014,47644,True,232707,,COGNA EDUCAÇÃO S.A.
18350,2014,46716,True,541413,,AES TIETE SA
18376,2014,46872,True,188187,,ISA ENERGIA BRASIL
18465,2014,47400,True,176716,,ULTRAPAR PARTICIPACOES S.A.
18627,2014,46727,True,198114,,CIA SANEAMENTO DO PARANA - SANEPAR
18660,2014,46685,True,211832,,CPFL ENERGIA S.A.
18724,2014,47535,True,29346,,BRADESPAR S.A.
18821,2014,46168,True,273600,,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.
18961,2014,40931,True,238720,,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.
18970,2014,47560,True,253152,,AES TIETE ENERGIA SA
19445,2014,46935,True,193100,,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG
19453,2014,46496,True,81565,,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.
19550,2014,46595,True,78137,,NATURA COSMÉTICOS S.A.
19569,2014,47016,True,178245,,GOL LINHAS AEREAS INTELIGENTES S.A.
19615,2014,46558,True,836097,,GRENDENE S.A.
19623,2014,47599,True,373381,,DIAGNOSTICOS DA AMERICA S.A.
19739,2014,46701,True,187970,,LOCALIZA RENT A CAR S.A.
19763,2014,46069,True,188624,,EDP - ENERGIAS DO BRASIL S.A.
19771,2014,47569,True,50723,,ARTERIS S.A.
19836,2014,46694,True,300056,,COSAN S.A.
19879,2014,47691,True,209177,,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19909,2014,45933,True,153702,,BR MALLS PARTICIPACOES S.A.
19925,2014,46414,True,203311,,BR PROPERTIES S.A.
19992,2014,47070,True,505037,,TOTVS S.A.
20010,2014,47177,True,241684,,EQUATORIAL S.A.
20028,2014,46653,True,26983,,VALID SOLUÇÕES S.A.
20060,2014,45915,True,173249,,LUPATECH S.A
20087,2014,46019,True,163367,,EMBRAER S.A.
20125,2014,47673,True,171589,,ODONTOPREV S.A.
20184,2014,46784,True,65801,,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO
20257,2014,46321,True,281586,,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.
20338,2014,46146,True,51615,,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
20354,2014,47169,True,359431,,TERRA SANTA AGRO S.A.
20362,2014,46859,True,268141,,POSITIVO TECNOLOGIA S.A.
20435,2014,46407,True,573162,,TECNISA S.A.
20478,2014,46847,True,98782,,PDG REALTY S.A. EMPREEND E PARTICIPACOES
20494,2014,46578,True,133924,,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20516,2014,40234,True,99136,,SAO MARTINHO S.A.
20524,2014,46997,True,102264,,EVEN CONSTRUTORA E INCORPORADORA S.A.
20575,2014,47682,True,288022,,JBS S.A.
20605,2014,46451,True,95360,,JHSF PARTICIPACOES S.A.
20621,2014,45802,True,204009,,FERTILIZANTES HERINGER S.A.
20702,2014,46993,True,58413,,VIVER INCORPORADORA E CONSTRUTORA S.A.
20745,2014,46793,True,129257,,SLC AGRICOLA S.A.
20770,2014,46957,True,276154,,EZ TEC EMPREEND. E PARTICIPACOES S.A.
20788,2014,46501,True,185437,,MARFRIG GLOBAL FOODS S.A.
20842,2014,47000,True,366972,,MAGNESITA REFRATARIOS S.A.
20915,2014,47714,True,161205,,MRV ENGENHARIA E PARTICIPACOES S.A.
20931,2014,46404,True,102525,,MINERVA S.A.
20982,2014,46523,True,200659,,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20990,2014,47601,True,97783,,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL
21016,2014,46780,True,273915,,YDUQS PARTICIPACOES S.A.
21091,2014,46625,True,90298,,DEXCO S.A.
21148,2014,46123,True,168753,,CONSTRUTORA TENDA S.A.
21180,2014,45847,True,213923,,NEXPE PARTICIPAÇÕES S.A
21237,2014,46817,True,112702,,ENEVA S.A
21300,2014,46600,True,550580,,ALIANSCE SHOPPING CENTERS S.A.
21342,2014,45929,True,315305,,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL
21350,2014,47597,True,187907,,DIRECIONAL ENGENHARIA S.A.
21431,2014,46278,True,78466,,HYPERA S.A.
21490,2014,47648,True,291410,,ALUPAR INVESTIMENTO S/A
21881,2014,46655,True,56293,,FLEURY S.A.
21946,2014,47768,True,48437,,MULTIPLUS S.A.
22012,2014,47058,True,193598,,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A."
22055,2014,46867,True,60890,,MARISA LOJAS S.A.
22136,2014,40207,True,144242,,TEREOS INTERNACIONAL S/A
22187,2014,46309,True,155105,,PRIO S.A.
22349,2014,46444,True,139140,,AZZAS 2154 S.A.
22357,2014,46811,True,235066,,ALLOS S.A.
22365,2014,43219,True,417921,,ENAUTA PARTICIPAÇÕES S.A.
22470,2014,46458,True,103329,,MAGAZINE LUIZA S.A.
22691,2014,45843,True,52797,,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS
23035,2014,46060,True,305448,,LINX S.A.
23140,2014,47712,True,241262,,SMILES S.A.
23221,2014,46526,True,281556,,SER EDUCACIONAL S.A.
23248,2014,45861,True,206052,,ANIMA HOLDING S.A.
23264,2014,46704,True,132365,,AMBEV S.A.
23272,2014,46605,True,216090,,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
23310,2014,47557,True,187650,,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.
23450,2014,46393,True,190921,,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.
23485,2014,46544,True,92975,,COSAN LOGISTICA S.A.
23574,2014,47661,True,446110,,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.
2461,2015,55778,True,145700,,CENTRAIS ELET DE SANTA CATARINA S.A.
4057,2015,51327,True,204029,,SOUZA CRUZ SA
6173,2015,55627,True,450569,,TAURUS ARMAS S.A.
6343,2015,55968,True,461267,,TUPY S.A.
7870,2015,55737,True,378431,,KEPLER WEBER S.A.
8575,2015,55663,True,178845,,MAHLE METAL LEVE S.A.
9393,2015,55900,True,253174,,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL
11932,2015,55167,True,622890,,IOCHPE MAXION S.A.
13471,2015,55524,True,18859,,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.
14109,2015,56646,True,276852,,RANDONCORP S.A.
15539,2015,55899,True,298492,,NEOENERGIA S.A.
15636,2015,56730,True,196974,,CIA GAS DE SAO PAULO - COMGAS
17639,2015,56766,True,279141,,TIM PARTICIPACOES S.A.
18350,2015,52556,True,532897,,AES TIETE SA
18970,2015,56800,True,446551,,AES TIETE ENERGIA SA
19615,2015,55700,True,486633,,GRENDENE S.A.
19771,2015,56784,True,101180,,ARTERIS S.A.
20028,2015,55609,True,140296,,VALID SOLUÇÕES S.A.
20060,2015,50492,True,171780,,LUPATECH S.A
20125,2015,55187,True,172323,,ODONTOPREV S.A.
20184,2015,55885,True,65801,,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO
20338,2015,55131,True,51730,,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
20354,2015,56696,False,0,File is not a zip file,TERRA SANTA AGRO S.A.
20435,2015,56691,True,572799,,TECNISA S.A.
20575,2015,55805,True,319204,,JBS S.A.
20621,2015,55191,True,199703,,FERTILIZANTES HERINGER S.A.
20702,2015,56689,True,349751,,VIVER INCORPORADORA E CONSTRUTORA S.A.
20842,2015,56074,True,365878,,MAGNESITA REFRATARIOS S.A.
21148,2015,55680,True,177798,,CONSTRUTORA TENDA S.A.
21180,2015,56699,True,214420,,NEXPE PARTICIPAÇÕES S.A
21300,2015,56058,True,496642,,ALIANSCE SHOPPING CENTERS S.A.
21342,2015,58441,True,310947,,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL
21490,2015,55452,True,290090,,ALUPAR INVESTIMENTO S/A
21946,2015,54099,True,235919,,MULTIPLUS S.A.
22012,2015,55520,True,199743,,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A."
22055,2015,55501,True,248222,,MARISA LOJAS S.A.
22136,2015,49285,True,146203,,TEREOS INTERNACIONAL S/A
22365,2015,56756,False,0,File is not a zip file,ENAUTA PARTICIPAÇÕES S.A.
23035,2015,55466,True,304191,,LINX S.A.
23221,2015,55250,True,252157,,SER EDUCACIONAL S.A.
23248,2015,52748,True,124808,,ANIMA HOLDING S.A.
23450,2015,53746,True,177534,,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.
23485,2015,56688,True,154551,,COSAN LOGISTICA S.A.
23574,2015,55123,True,446110,,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.
23825,2015,53147,True,117952,,MOVIDA PARTICIPACOES SA
2461,2016,65321,True,111073,,CENTRAIS ELET DE SANTA CATARINA S.A.
6173,2016,64939,True,460947,,TAURUS ARMAS S.A.
6343,2016,65380,True,502146,,TUPY S.A.
7870,2016,65001,True,396966,,KEPLER WEBER S.A.
8575,2016,64811,True,121639,,MAHLE METAL LEVE S.A.
9393,2016,65636,True,468753,,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL
9989,2016,77481,True,784463,,REFINARIA DE PETROLEOS MANGUINHOS S.A.
11932,2016,64582,True,757929,,IOCHPE MAXION S.A.
13471,2016,64560,True,20428,,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.
14109,2016,64913,True,143832,,RANDONCORP S.A.
15539,2016,64432,True,313729,,NEOENERGIA S.A.
15636,2016,64691,True,151692,,CIA GAS DE SAO PAULO - COMGAS
17639,2016,64586,True,175874,,TIM PARTICIPACOES S.A.
18970,2016,65858,True,196811,,AES TIETE ENERGIA SA
19615,2016,64793,True,170163,,GRENDENE S.A.
19771,2016,64541,True,101586,,ARTERIS S.A.
20028,2016,65900,True,129218,,VALID SOLUÇÕES S.A.
20125,2016,63785,True,224409,,ODONTOPREV S.A.
20184,2016,65721,True,98131,,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO
20338,2016,64466,True,62884,,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
20354,2016,64349,True,381772,,TERRA SANTA AGRO S.A.
20435,2016,64863,True,509245,,TECNISA S.A.
20575,2016,66034,True,413734,,JBS S.A.
20621,2016,64682,True,900141,,FERTILIZANTES HERINGER S.A.
20702,2016,59987,True,60244,,VIVER INCORPORADORA E CONSTRUTORA S.A.
20842,2016,65982,True,443391,,MAGNESITA REFRATARIOS S.A.
21148,2016,66017,True,513760,,CONSTRUTORA TENDA S.A.
21180,2016,62173,True,248579,,NEXPE PARTICIPAÇÕES S.A
21300,2016,65862,True,503316,,ALIANSCE SHOPPING CENTERS S.A.
21490,2016,61485,True,208286,,ALUPAR INVESTIMENTO S/A
21946,2016,62101,True,320144,,MULTIPLUS S.A.
22012,2016,64713,True,253218,,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A."
22055,2016,65370,True,138233,,MARISA LOJAS S.A.
22136,2016,58637,True,194643,,TEREOS INTERNACIONAL S/A
22365,2016,65874,True,190798,,ENAUTA PARTICIPAÇÕES S.A.
23035,2016,65816,True,212061,,LINX S.A.
23221,2016,64964,True,236001,,SER EDUCACIONAL S.A.
23248,2016,64830,True,149912,,ANIMA HOLDING S.A.
23450,2016,61371,True,310990,,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.
23485,2016,64897,True,276141,,COSAN LOGISTICA S.A.
23574,2016,65958,True,443555,,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.
23825,2016,65014,True,98834,,MOVIDA PARTICIPACOES SA
2461,2017,74920,True,165482,,CENTRAIS ELET DE SANTA CATARINA S.A.
6173,2017,74335,True,472603,,TAURUS ARMAS S.A.
6343,2017,74930,True,510495,,TUPY S.A.
7870,2017,73849,True,399864,,KEPLER WEBER S.A.
8575,2017,73893,True,122113,,MAHLE METAL LEVE S.A.
9393,2017,73814,True,596314,,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL
9989,2017,78082,True,784463,,REFINARIA DE PETROLEOS MANGUINHOS S.A.
11932,2017,73630,True,634770,,IOCHPE MAXION S.A.
13471,2017,73717,True,20630,,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.
14109,2017,73754,True,137694,,RANDONCORP S.A.
15539,2017,73251,True,290505,,NEOENERGIA S.A.
15636,2017,74773,True,95298,,CIA GAS DE SAO PAULO - COMGAS
17639,2017,74910,True,159636,,TIM PARTICIPACOES S.A.
18970,2017,74889,True,119759,,AES TIETE ENERGIA SA
19615,2017,73886,True,173044,,GRENDENE S.A.
19771,2017,73686,True,131684,,ARTERIS S.A.
20028,2017,74968,True,130835,,VALID SOLUÇÕES S.A.
20060,2017,74921,True,201408,,LUPATECH S.A
20125,2017,73227,True,221815,,ODONTOPREV S.A.
20184,2017,74255,True,56869,,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO
20338,2017,74714,True,200635,,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
20354,2017,74893,True,377224,,TERRA SANTA AGRO S.A.
20435,2017,74183,True,514018,,TECNISA S.A.
20575,2017,74995,True,411034,,JBS S.A.
20621,2017,74310,True,980682,,FERTILIZANTES HERINGER S.A.
20702,2017,74093,True,60244,,VIVER INCORPORADORA E CONSTRUTORA S.A.
20842,2017,74247,True,479601,,MAGNESITA REFRATARIOS S.A.
21148,2017,74939,True,502745,,CONSTRUTORA TENDA S.A.
21180,2017,74998,True,215526,,NEXPE PARTICIPAÇÕES S.A
21300,2017,73800,True,692143,,ALIANSCE SHOPPING CENTERS S.A.
21342,2017,74778,True,310947,,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL
21490,2017,75034,True,140723,,ALUPAR INVESTIMENTO S/A
21946,2017,74856,False,0,File is not a zip file,MULTIPLUS S.A.
22012,2017,73844,True,334227,,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A."
22055,2017,75092,True,304953,,MARISA LOJAS S.A.
22136,2017,59445,True,194643,,TEREOS INTERNACIONAL S/A
22365,2017,73404,True,544278,,ENAUTA PARTICIPAÇÕES S.A.
23035,2017,73534,True,201157,,LINX S.A.
23221,2017,75007,True,181494,,SER EDUCACIONAL S.A.
23248,2017,73839,True,207784,,ANIMA HOLDING S.A.
23485,2017,74861,True,354127,,COSAN LOGISTICA S.A.
23574,2017,74103,True,504970,,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.
23825,2017,74880,True,179067,,MOVIDA PARTICIPACOES SA
2461,2018,83864,True,246380,,CENTRAIS ELET DE SANTA CATARINA S.A.
6173,2018,83193,True,425753,,TAURUS ARMAS S.A.
6343,2018,83219,True,670268,,TUPY S.A.
7870,2018,82507,True,379753,,KEPLER WEBER S.A.
8575,2018,82967,True,280863,,MAHLE METAL LEVE S.A.
9393,2018,83800,True,354590,,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL
9989,2018,85452,True,333149,,REFINARIA DE PETROLEOS MANGUINHOS S.A.
11932,2018,83032,True,772238,,IOCHPE MAXION S.A.
13471,2018,82606,True,20630,,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.
14109,2018,82970,True,179584,,RANDONCORP S.A.
15539,2018,82385,True,709991,,NEOENERGIA S.A.
15636,2018,82856,True,195918,,CIA GAS DE SAO PAULO - COMGAS
17639,2018,82662,True,174515,,TIM PARTICIPACOES S.A.
18970,2018,82728,True,343972,,AES TIETE ENERGIA SA
19615,2018,83396,True,334842,,GRENDENE S.A.
19771,2018,82131,True,138543,,ARTERIS S.A.
20028,2018,82798,True,135536,,VALID SOLUÇÕES S.A.
20060,2018,83904,True,193183,,LUPATECH S.A
20125,2018,82977,True,234068,,ODONTOPREV S.A.
20168,2018,80884,True,121591,,ÓLEO E GÁS PARTICIPAÇÕES S.A.
20184,2018,83214,True,223624,,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO
20338,2018,83950,True,200035,,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
20354,2018,83009,True,376050,,TERRA SANTA AGRO S.A.
20435,2018,82731,True,510470,,TECNISA S.A.
