cd_cvm,fiscal_year,debt_line_item,fonte
9989,2019,11885.0,con
20605,2019,1192705.0,con
14923,2019,575276.0,ind
24910,2019,82501.0,con
25437,2019,87656.0,con
25569,2019,90976.0,con
23477,2019,13132.0,ind
25135,2019,262322.0,ind
21997,2019,513887.0,ind
18309,2019,2961266.0,ind
25283,2019,306914.0,con
11398,2019,1128.0,ind
22543,2019,610315.0,ind
19615,2019,152927.0,con
20931,2019,10467574.0,con
23841,2019,0.0,ind
9393,2019,2148913.0,con
19429,2019,0.0,ind
25046,2019,191524.0,con
23060,2019,643046.0,ind
25534,2019,271332.0,con
22179,2019,1976.0,ind
25429,2019,306934.0,con
16861,2019,1158880.0,ind
7870,2019,65522.0,con
4170,2019,59927954.0,con
22071,2019,1934532.0,ind
18821,2019,17025742.0,con
25852,2019,74313.0,con
8575,2019,291621.0,con
24279,2019,101112.0,con
1155,2019,5021760.0,ind
26069,2019,48790.0,ind
17450,2019,10594381.0,con
5380,2019,82208.0,con
24155,2019,1313597.0,ind
17639,2019,1663017.0,con
21024,2019,817116.0,ind
19623,2019,2543276.0,con
23523,2019,0.0,ind
13854,2019,0.0,ind
23507,2019,287529.0,con
15342,2019,1178813.0,ind
14826,2019,5373000.0,con
26107,2019,0.0,ind
25313,2019,10298.0,ind
10456,2019,612934.0,con
25542,2019,182224.0,con
23280,2019,1504001.0,con
20745,2019,1605071.0,con
6700,2019,4915.0,con
15539,2019,21056092.0,con
11991,2019,77093.0,con
21199,2019,7107238.0,ind
9415,2019,0.0,ind
22764,2019,0.0,ind
3824,2019,4255844.0,ind
25119,2019,253487.0,con
15121,2019,0.0,ind
20036,2019,276020.0,con
24961,2019,201110.0,con
18970,2019,4127928.0,con
21520,2019,1337506.0,con
21644,2019,0.0,ind
24554,2019,0.0,ind
23426,2019,2109010.0,con
18546,2019,397096.0,ind
24309,2019,0.0,con
19763,2019,7458797.0,con
24481,2019,417117.0,ind
14443,2019,13152796.0,ind
21342,2019,4016981.0,con
20370,2019,0.0,con
21938,2019,994193.0,ind
25011,2019,192137.0,con
1023,2019,41866554.0,ind
22594,2019,606120.0,con
25054,2019,0.0,ind
20613,2019,878904.0,con
24317,2019,279113.0,con
3077,2019,256435.0,con
5312,2019,191199.0,con
20982,2019,2813732.0,con
24368,2019,706037.0,ind
3891,2019,2078133.0,ind
22845,2019,5302337.0,con
2461,2019,1420063.0,con
16268,2019,18853.0,ind
9717,2019,56.0,ind
16527,2019,3853104.0,ind
24953,2019,1160644.0,con
21067,2019,1205337.0,con
22802,2019,765.0,ind
16551,2019,3348.0,ind
23159,2019,1228043.0,con
19984,2019,71311.0,ind
21334,2019,12219.0,con
80020,2019,0.0,con
14109,2019,2823311.0,con
17868,2019,0.0,ind
23868,2020,1119730.0,con
24864,2020,785877.0,ind
16624,2020,0.0,ind
23035,2020,335855.0,con
24139,2020,414806.0,ind
26662,2020,407044.0,ind
24848,2020,0.0,con
24945,2020,793716.0,ind
22519,2020,101952.0,con
4448,2020,9982896.0,con
16772,2020,0.0,ind
4863,2020,0.0,con
17930,2020,222670.0,ind
24180,2020,11418933.0,con
23671,2020,837419.0,ind
19364,2020,202526.0,ind
3069,2020,494397.0,con
19186,2020,991624.0,ind
80187,2020,173135.0,con
25453,2020,266709.0,con
26603,2020,0.0,con
22357,2020,0.0,con
20346,2020,668151.0,con
25194,2020,225581.0,con
24384,2020,2177939.0,con
26484,2020,0.0,ind
21555,2020,2629546.0,ind
22926,2020,586020.0,ind
26689,2020,345058.0,con
26301,2020,1784474.0,con
19100,2020,446719.0,con
22144,2020,1053132.0,ind
14460,2020,2504276.0,con
25712,2020,1227345.0,con
17922,2020,0.0,ind
24538,2020,284346.0,ind
26034,2020,177432.0,con
16985,2020,1449828.0,ind
24872,2020,73236.0,con
7811,2020,568637.0,con
4146,2020,526201.0,con
21130,2020,305307.0,con
19720,2020,0.0,ind
20001,2020,0.0,ind
24988,2020,1125231.0,ind
23957,2020,52881.0,con
25070,2020,240383.0,con
1309,2020,41232.0,ind
24660,2020,218864.0,con
21008,2020,1286337.0,con
23442,2020,1016167.0,ind
24791,2020,89187.0,ind
20494,2020,2379081.0,con
8192,2020,31530.0,con
23981,2020,153775.0,con
24970,2020,0.0,ind
23701,2020,39279.0,ind
13366,2020,38494430.0,con
20729,2020,189122.0,ind
11762,2020,43053.0,con
26298,2020,0.0,con
23264,2020,3062804.0,con
24996,2020,0.0,con
25267,2020,0.0,ind
24171,2020,4484000.0,con
19992,2020,450676.0,con
19658,2020,63056.0,con
18627,2020,3080431.0,ind
26166,2020,409389.0,con
1384,2020,1215717.0,con
19470,2020,0.0,ind
14664,2020,535080.0,con
20044,2020,117578.0,ind
24015,2020,5596136.0,ind
21636,2020,1562298.0,con
25682,2020,694496.0,con
22616,2020,2282141.0,ind
25445,2020,318374.0,con
25496,2020,1236958.0,con
26409,2020,6772.0,con
13471,2020,195756.0,con
21440,2020,1481815.0,con
8605,2020,61826265.0,ind
18589,2020,92320.0,ind
22977,2020,607663.0,ind
23698,2020,13585435.0,ind
25844,2020,0.0,con
24805,2020,270353867.0,con
13765,2020,477.0,con
23744,2020,108866.0,ind
23620,2020,3632721.0,con
19232,2020,14007.0,ind
20648,2020,830970.0,ind
24066,2020,970410.0,ind
9342,2020,505403.0,con
23000,2020,887756.0,con
10561,2020,0.0,ind
25259,2020,675.0,con
25593,2020,0.0,ind
19305,2020,155591.0,con
9954,2020,0.0,ind
23248,2020,1245699.0,con
2577,2020,1791333.0,con
21016,2020,1651652.0,con
26760,2020,230242.0,ind
24520,2020,44345.0,ind
15253,2020,17117794.0,con
23175,2020,1338160.0,con
22489,2020,707918.0,ind
24740,2020,6538462.0,con
26123,2020,835398.0,con
11592,2020,677548.0,con
17965,2020,0.0,ind
20192,2020,2695289.0,ind
22560,2020,532684.0,con
18660,2020,18909573.0,con
15784,2020,0.0,ind
24457,2020,360704.0,ind
24350,2020,170798.0,con
18333,2020,0.0,ind
16748,2020,598187.0,ind
26670,2020,401407.0,ind
4081,2020,218211.0,con
25917,2020,5091112.0,con
20788,2020,22240113.0,con
18597,2020,2844.0,ind
19771,2020,7514196.0,con
21989,2020,605601.0,ind
26417,2020,0.0,con
17671,2020,13824673.0,con
18538,2020,707.0,ind
19593,2020,54383.0,ind
22055,2020,1519503.0,con
17329,2020,14763058.0,con
13773,2020,756376.0,con
5770,2020,433154.0,con
22942,2020,1906200.0,ind
19275,2020,1780119.0,ind
27030,2020,103127.0,ind
23353,2020,12473823.0,ind
24724,2020,64537625.0,ind
25658,2020,338163.0,con
20516,2020,4452600.0,con
7544,2020,205966.0,con
14451,2020,502175.0,con
22020,2020,14513107.0,con
24201,2020,230779.0,con
11231,2020,3313.0,con
25771,2020,222012.0,con
16705,2020,0.0,ind
94,2020,344217.0,con
23167,2020,1761726.0,ind
24775,2020,2177939.0,con
23795,2020,0.0,con
23582,2020,411412.0,ind
20052,2020,0.0,ind
20877,2020,1501888.0,con
8397,2020,656052.0,con
24228,2020,1428859.0,con
25607,2020,801622.0,ind
9083,2020,37280.0,ind
20362,2020,712124.0,con
22160,2020,0.0,ind
9067,2020,63684326.0,con
15709,2020,1260636.0,ind
25828,2020,1017141.0,ind
19453,2020,8679110.0,con
19836,2020,13414953.0,con
22691,2020,4672525.0,con
26085,2020,274800.0,con
80195,2020,0.0,con
22004,2020,519608.0,ind
15741,2020,809461.0,ind
22470,2020,848829.0,con
25348,2020,319928.0,con
24902,2020,121967.0,con
23558,2020,0.0,ind
19550,2020,7902992.0,con
2429,2020,838310.0,con
4782,2020,9377420.0,ind
25810,2020,140999.0,con
12653,2020,24085272.0,con
14303,2020,4572.0,ind
20354,2020,829738.0,con
1210,2020,53640084.0,con
23850,2020,0.0,ind
25127,2020,0.0,con
26247,2020,2132748.0,con
20567,2020,3811425.0,ind
23833,2020,851141.0,ind
25968,2020,0.0,ind
18759,2020,0.0,ind
18775,2020,7447985.0,con
21121,2020,1750352.0,con
23531,2020,7639564.0,con
23302,2020,32279366.0,con
25461,2020,80745.0,con
20958,2020,0.0,con
22187,2020,2258058.0,con
24490,2020,643.0,con
13285,2020,913517.0,con
16659,2020,0.0,con
24112,2020,3518156.0,con
24341,2020,1820674.0,ind
24821,2020,15406377.0,con
21628,2020,0.0,ind
22276,2020,0.0,ind
24732,2020,0.0,ind
25216,2020,0.0,ind
21156,2020,793714.0,con
26050,2020,43868.0,con
18066,2020,0.0,ind
24937,2020,247121.0,ind
20028,2020,945250.0,con
25232,2020,0.0,con
24058,2020,614769.0,con
26476,2020,56210.0,ind
20222,2020,0.0,ind
24090,2020,231214.0,con
26719,2020,663135.0,ind
25895,2020,0.0,con
21431,2020,1402605.0,con
22250,2020,916.0,ind
25003,2020,14568404.0,con
24422,2020,1028721.0,ind
19640,2020,0.0,ind
26042,2020,0.0,ind
19909,2020,2719618.0,con
80152,2020,0.0,ind
26174,2020,0.0,ind
21849,2020,1215582.0,ind
19097,2020,0.0,ind
17884,2020,0.0,ind
18996,2020,1006329.0,ind
18287,2020,504.0,con
16497,2020,0.0,con
1120,2020,935675.0,ind
8753,2020,38056112.0,con
26336,2020,8571.0,con
23493,2020,785721.0,con
23612,2020,182468.0,ind
25836,2020,130704.0,con
25089,2020,398485.0,ind
6505,2020,5901000.0,con
20966,2020,1042035.0,con
24880,2020,0.0,con
24210,2020,2116441.0,ind
20770,2020,41537.0,con
20443,2020,5344937.0,ind
23329,2020,553428.0,ind
25305,2020,70729.0,con
26905,2020,0.0,ind
24333,2020,0.0,ind
20184,2020,0.0,con
26263,2020,0.0,ind
1520,2020,233024.0,con
24830,2020,4535742.0,con
17850,2020,27382.0,ind
8087,2020,17828407.0,con
20702,2020,196163.0,con
16306,2020,1463297.0,con
25941,2020,57452.0,ind
20010,2020,16808421.0,con
25640,2020,0.0,ind
21202,2020,1594516.0,con
25739,2020,581626.0,con
14850,2020,827109.0,ind
13986,2020,63684326.0,con
23370,2020,6903.0,ind
24686,2020,17082107.0,ind
25933,2020,27271.0,con
25100,2020,286966.0,con
8672,2020,2466811.0,con
4723,2020,753.0,con
20435,2020,348310.0,con
80047,2020,2132748.0,con
20125,2020,0.0,con
15199,2020,7189288.0,ind
17493,2020,0.0,ind
25224,2020,5117.0,con
25062,2020,56023.0,con
5576,2020,1712547.0,ind
20320,2020,7886783.0,con
25038,2020,335999.0,con
23574,2020,561672.0,con
24082,2020,0.0,ind
21709,2020,932190.0,con
12823,2020,47912.0,con
16101,2020,730678.0,con
11258,2020,274463.0,ind
14761,2020,65483.0,con
19569,2020,8409841.0,con
16675,2020,14158829.0,ind
22420,2020,0.0,ind
17914,2020,186756.0,con
906,2020,0.0,con
26204,2020,27389.0,con
12696,2020,97180.0,con
22497,2020,1427011.0,con
18368,2020,1372546.0,con
16284,2020,0.0,ind
22810,2020,6812484.0,con
10472,2020,483913.0,con
26360,2020,118946.0,ind
7510,2020,349478.0,con
23469,2020,458535.0,ind
25780,2020,744019.0,con
25020,2020,11015.0,ind
18376,2020,3293751.0,con
17973,2020,12106039.0,con
26379,2020,351264.0,con
7617,2020,4155000.0,con
23396,2020,5020375.0,con
22454,2020,156062.0,con
23760,2020,0.0,ind
14168,2020,73358.0,ind
21075,2020,0.0,ind
22225,2020,154906.0,ind
24511,2020,58217.0,ind
25992,2020,2215148.0,con
80209,2020,10854504.0,con
25488,2020,29305.0,con
25151,2020,0.0,ind
24260,2020,2206650.0,con
17892,2020,436396.0,con
24627,2020,278921.0,con
24589,2020,433232.0,con
20621,2020,162638.0,ind
8540,2020,13622.0,ind
3395,2020,48298.0,con
24295,2020,6775000.0,con
25623,2020,3189107.0,ind
9539,2020,109191235.0,con
26638,2020,0.0,ind
25330,2020,502247.0,con
23388,2020,15959667.0,ind
20540,2020,5004706.0,con
17485,2020,3648000.0,ind
14524,2020,7715000.0,ind
22675,2020,3023284.0,con
24562,2020,0.0,ind
21750,2020,0.0,ind
3549,2020,26801.0,con
20478,2020,1659979.0,con
25402,2020,729128.0,con
23906,2020,40596875.0,ind
922,2020,4400315.0,ind
15369,2020,0.0,ind
2100,2020,79133.0,con
18708,2020,0.0,con
22861,2020,0.0,ind
6041,2020,0.0,ind
18554,2020,0.0,ind
21962,2020,1654238.0,ind
21040,2020,1609773.0,con
26093,2020,46903.0,con
20915,2020,3202158.0,con
25577,2020,2489849.0,ind
6211,2020,392526.0,con
19445,2020,3310237.0,con
6076,2020,0.0,ind
26026,2020,0.0,con
15423,2020,0.0,con
19208,2020,28894.0,ind
26271,2020,0.0,con
8133,2020,1645029.0,con
25321,2020,726627.0,con
23515,2020,3371806.0,ind
22985,2020,7051.0,ind
19119,2020,0.0,ind
10880,2020,0.0,con
16616,2020,1004372.0,ind
26255,2020,623415.0,con
25291,2020,0.0,con
20303,2020,5794922.0,ind
20060,2020,148776.0,con
25674,2020,0.0,ind
21920,2020,0.0,ind
25550,2020,447379.0,con
5207,2020,22971.0,con
3450,2020,5147.0,ind
20257,2020,5343204.0,con
1171,2020,5931310.0,ind
23680,2020,752803.0,ind
4537,2020,0.0,con
14966,2020,5413.0,ind
23884,2020,795360.0,ind
8427,2020,50592.0,con
23272,2020,889805.0,con
21180,2020,0.0,con
23990,2020,395.0,ind
25470,2020,49161.0,con
20800,2020,218079.0,con
22217,2020,0.0,con
1562,2020,30891.0,con
12319,2020,4614.0,con
1325,2020,0.0,con
23221,2020,182178.0,con
23825,2020,3144185.0,con
23540,2020,320591.0,ind
25178,2020,1035554.0,ind
13439,2020,5975.0,con
6629,2020,324582.0,ind
25364,2020,0.0,ind
23019,2020,0.0,ind
4693,2020,109079.0,ind
13447,2020,0.0,ind
14869,2020,2184435.0,ind
20630,2020,0.0,con
15636,2020,5244942.0,ind
25631,2020,643360.0,ind
25410,2020,1179542.0,con
19852,2020,1204296.0,ind
701,2020,11657.0,con
24767,2020,296977.0,ind
20338,2020,979677.0,con
24252,2020,0.0,con
19135,2020,0.0,ind
11215,2020,549.0,ind
21350,2020,873001.0,con
14206,2020,0.0,con
21970,2020,420166.0,ind
24546,2020,50516.0,con
4820,2020,29244877.0,con
21490,2020,8548118.0,con
23809,2020,684164.0,ind
21466,2020,10235548.0,con
12190,2020,320188.0,con
5762,2020,113574.0,con
3115,2020,276870.0,con
3654,2020,44518.0,con
25399,2020,126024.0,con
21148,2020,870436.0,con
25143,2020,6419.0,con
25615,2020,319095.0,ind
24040,2020,0.0,ind
21032,2020,2603817.0,con
25879,2020,439452.0,con
26280,2020,0.0,con
18430,2020,191229.0,ind
23930,2020,0.0,con
22268,2020,1377823.0,ind
24236,2020,86030.0,con
14320,2020,5106238.0,con
25666,2020,11694.0,con
25372,2020,8821000.0,con
1694,2020,7972.0,ind
16241,2020,481757.0,ind
25240,2020,0.0,ind
3298,2020,120726.0,con
7595,2020,658050.0,con
19739,2020,9379459.0,con
23817,2020,14485.0,con
14605,2020,3790804.0,ind
6343,2020,1483981.0,con
11223,2020,469276.0,con
24813,2020,2408870.0,con
25720,2020,23845.0,con
24392,2020,2111993.0,con
20397,2020,1146543.0,ind
23892,2020,807704.0,ind
4669,2020,2825498.0,con
22586,2020,12943.0,con
25755,2020,586943.0,ind
11312,2020,18226749.0,con
21393,2020,110880.0,con
8036,2020,7877712.0,ind
25097,2020,28079839.0,ind
22608,2020,938988.0,ind
24287,2020,4317551.0,ind
24430,2020,629869.0,ind
19330,2020,1977597.0,con
25976,2020,98066.0,con
21610,2020,4364547.0,con
24716,2020,2138572.0,con
25747,2020,47865.0,con
21814,2020,0.0,ind
23230,2020,12076976.0,con
24104,2020,532104.0,ind
25585,2020,1479983.0,con
23590,2020,165.0,con
24694,2020,1184410.0,con
16292,2020,18620279.0,con
11070,2020,10861.0,con
3190,2020,7846483.0,con
4685,2020,2320.0,ind
25950,2020,423680.0,ind
20818,2020,31351.0,con
22080,2020,371419.0,ind
6173,2020,749981.0,con
21741,2020,0.0,ind
26182,2020,479605.0,ind
11932,2020,3061583.0,con
25186,2020,1290463.0,con
22390,2020,0.0,ind
21091,2020,2948540.0,con
21881,2020,1556410.0,con
20796,2020,8319811.0,con
23310,2020,1831349.0,con
24783,2020,10786374.0,con
18406,2020,0.0,ind
25380,2020,0.0,con
26506,2020,74359.0,con
18724,2020,223017.0,con
4707,2020,0.0,con
13030,2020,3880.0,con
25860,2020,4667.0,con
22349,2020,180784.0,con
1228,2020,12249854.0,ind
15300,2020,7845447.0,ind
25356,2020,0.0,ind
25704,2020,110823.0,ind
15458,2020,33924.0,con
21903,2020,6904349.0,con
3980,2020,16049867.0,con
18953,2020,7258426.0,con
24708,2020,5241123.0,ind
24929,2020,0.0,con
11975,2020,34027.0,con
26557,2020,11940.0,con
25526,2020,798072.0,con
26654,2020,1089126.0,ind
14613,2020,48368.0,ind
18236,2020,0.0,ind
2437,2020,49106830.0,con
22365,2020,993103.0,con
20532,2020,0.0,con
15091,2020,454582.0,ind
24597,2020,495895.0,con
18414,2020,0.0,con
8451,2020,1752850.0,con
23132,2020,195512.0,ind
22721,2020,1427507.0,ind
26425,2020,570131.0,ind
4030,2020,27967036.0,con
12572,2020,93.0,con
26140,2020,652545.0,con
14362,2020,4667000.0,ind
2453,2020,14776031.0,con
8818,2020,8839.0,ind
23922,2020,1025403.0,ind
8893,2020,354553.0,con
22683,2020,87562.0,ind
3158,2020,1532152.0,con
26794,2020,163477.0,con
20451,2020,408639.0,con
19151,2020,687414.0,ind
18465,2020,15981395.0,con
22799,2020,84201.0,con
14214,2020,0.0,ind
22446,2020,11628.0,ind
25160,2020,347671.0,con
25887,2020,0.0,ind
11207,2020,33469.0,con
16993,2020,73184.0,con
26131,2020,150022.0,con
9512,2020,351161000.0,con
22780,2020,0.0,con
26565,2020,0.0,ind
24120,2020,2523855.0,con
25208,2020,50847.0,con
15407,2020,53.0,ind
22411,2020,769585.0,ind
20990,2020,6433340.0,con
16608,2020,2485087.0,ind
21733,2020,9245635.0,con
1570,2020,16.0,ind
3271,2020,456174.0,ind
25763,2020,181145.0,con
20087,2020,366729.0,con
3328,2020,1333141.0,con
6815,2020,940086.0,con
25500,2020,0.0,con
20524,2020,1405755.0,con
24406,2020,2932889.0,ind
14311,2020,11572093.0,con
25925,2020,27200.0,con
1597,2020,0.0,con
16632,2020,192506.0,con
20575,2020,53028043.0,con
17949,2020,3065522.0,ind
5410,2020,2284969.0,con
9520,2020,0.0,ind
8745,2020,12401.0,con
14176,2020,3887412.0,ind
5258,2020,1126476.0,con
18139,2020,1682000.0,ind
26115,2020,148257.0,ind
25984,2020,2196287.0,con
5983,2020,20165.0,con
26530,2020,0.0,con
17434,2020,0.0,ind
24473,2020,615729.0,con
8656,2020,16049867.0,con
22012,2020,150212.0,con
15822,2020,91.0,ind
3204,2020,587217.0,con
23965,2020,107730.0,con
16373,2020,640026.0,ind
14346,2020,595755.0,con
24147,2020,0.0,ind
20710,2020,1256593.0,con
21237,2020,5556542.0,con
19348,2020,47828000.0,con
23566,2020,11980222.0,ind
16942,2020,253733.0,ind
24600,2020,6700187.0,ind
25275,2020,997544.0,con
19925,2020,1800798.0,con
25518,2020,8240.0,ind
25798,2020,103420.0,con
14818,2020,0.0,ind
19879,2020,8766540.0,con
16586,2020,0.0,ind
15717,2020,0.0,ind
13781,2020,1417052.0,con
24899,2020,0.0,ind
3050,2020,3990600.0,ind
24643,2020,0.0,ind
23604,2020,272238.0,con
26395,2020,1145539.0,con
16438,2020,0.0,con
9989,2020,0.0,con
20605,2020,1206347.0,con
24910,2020,186731.0,con
25437,2020,123842.0,con
25569,2020,115423.0,con
23477,2020,14914.0,ind
25135,2020,290679.0,con
26700,2020,1011850.0,con
21997,2020,452085.0,ind
25690,2020,190791.0,ind
18309,2020,3462994.0,ind
25801,2020,772286.0,con
25283,2020,376477.0,con
11398,2020,8181.0,ind
22543,2020,635138.0,ind
19615,2020,175165.0,con
20931,2020,10477726.0,con
23841,2020,0.0,ind
9393,2020,2210885.0,con
19429,2020,0.0,ind
25046,2020,218699.0,con
23060,2020,424967.0,ind
25534,2020,425554.0,con
22179,2020,1248.0,ind
25429,2020,525958.0,con
16861,2020,1297285.0,ind
26581,2020,0.0,ind
7870,2020,42869.0,con
26590,2020,45.0,con
4170,2020,59842730.0,con
26158,2020,630597.0,con
22071,2020,1981036.0,ind
18821,2020,19030838.0,con
25852,2020,41415.0,con
8575,2020,419078.0,con
24279,2020,192827.0,con
1155,2020,11596070.0,con
26018,2020,0.0,ind
26069,2020,72824.0,ind
17450,2020,11719737.0,con
5380,2020,87648.0,con
24155,2020,1357716.0,ind
26468,2020,0.0,ind
21024,2020,630883.0,ind
19623,2020,2824795.0,con
23523,2020,0.0,ind
13854,2020,0.0,ind
23507,2020,281082.0,con
15342,2020,1320058.0,ind
14826,2020,14194000.0,con
26107,2020,0.0,ind
25313,2020,0.0,con
10456,2020,278750.0,con
25542,2020,352859.0,con
23280,2020,1272606.0,con
20745,2020,1859766.0,con
6700,2020,2043.0,con
15539,2020,22664000.0,con
11991,2020,78278.0,con
21199,2020,8145469.0,ind
9415,2020,0.0,ind
22764,2020,0.0,ind
3824,2020,4582196.0,ind
25119,2020,255254.0,con
15121,2020,0.0,ind
20036,2020,333299.0,con
24961,2020,320682.0,con
18970,2020,4254945.0,con
21520,2020,1304266.0,con
21644,2020,0.0,ind
24554,2020,0.0,ind
23426,2020,4004008.0,con
18546,2020,397452.0,ind
24309,2020,255396.0,con
19763,2020,8464838.0,con
24481,2020,975698.0,ind
14443,2020,13244709.0,ind
21342,2020,4307993.0,con
20370,2020,9211.0,con
26190,2020,1881461.0,con
26573,2020,0.0,con
21938,2020,880157.0,ind
25011,2020,362902.0,con
1023,2020,485002305.0,con
22594,2020,547100.0,con
25054,2020,0.0,ind
20613,2020,1030186.0,con
24317,2020,519870.0,con
3077,2020,233142.0,con
5312,2020,203505.0,con
20982,2020,3103437.0,con
24368,2020,761369.0,ind
3891,2020,0.0,con
22845,2020,5979328.0,con
2461,2020,1661576.0,con
16268,2020,20382.0,ind
9717,2020,50.0,ind
16527,2020,3841790.0,ind
24953,2020,1549162.0,con
21067,2020,1141889.0,con
22802,2020,0.0,ind
16551,2020,3589.0,ind
23159,2020,1462065.0,con
19984,2020,68182.0,ind
21334,2020,11964.0,con
80020,2020,0.0,con
14109,2020,2866659.0,con
25909,2020,753.0,con
17868,2020,0.0,ind
26816,2021,0.0,ind
23868,2021,1147506.0,con
24864,2021,1006031.0,ind
16624,2021,0.0,ind
24139,2021,451560.0,ind
26662,2021,393054.0,ind
24848,2021,1211252.0,con
24945,2021,1692374.0,ind
22519,2021,138200.0,con
4448,2021,12352616.0,con
16772,2021,0.0,ind
4863,2021,0.0,con
17930,2021,1183971.0,ind
24180,2021,14887314.0,con
23671,2021,821159.0,ind
19364,2021,132397.0,ind
3069,2021,528659.0,con
19186,2021,997584.0,ind
80187,2021,365981.0,con
25453,2021,501527.0,con
26603,2021,0.0,con
22357,2021,0.0,con
20346,2021,601110.0,con
25194,2021,307085.0,con
27367,2021,669330.0,ind
26484,2021,445976.0,ind
21555,2021,2898797.0,ind
22926,2021,600490.0,ind
26689,2021,331469.0,con
26301,2021,2600379.0,con
19100,2021,314835.0,con
22144,2021,1054907.0,ind
14460,2021,2703005.0,con
25712,2021,1447427.0,con
17922,2021,0.0,con
26832,2021,2217.0,con
24538,2021,51374.0,ind
26646,2021,0.0,ind
26034,2021,705746.0,con
16985,2021,1789584.0,ind
24872,2021,133747.0,con
7811,2021,585246.0,con
26930,2021,0.0,con
4146,2021,533259.0,con
21130,2021,541249.0,con
19720,2021,0.0,ind
20001,2021,0.0,ind
24988,2021,1244851.0,ind
23957,2021,78772.0,con
25070,2021,290689.0,con
1309,2021,26766.0,ind
24660,2021,284959.0,con
21008,2021,1728821.0,con
23442,2021,1335090.0,ind
24791,2021,60487.0,ind
20494,2021,3454530.0,con
8192,2021,25247.0,con
23981,2021,144805.0,con
24970,2021,0.0,ind
23701,2021,0.0,ind
13366,2021,32809998.0,con
20729,2021,2950699.0,ind
11762,2021,311629.0,con
26298,2021,0.0,con
23264,2021,4792228.0,con
24996,2021,246.0,con
25267,2021,26397.0,ind
24171,2021,5778000.0,con
19992,2021,325050.0,con
19658,2021,62196.0,con
18627,2021,3647588.0,ind
26166,2021,643123.0,con
1384,2021,5089261.0,con
19470,2021,0.0,ind
14664,2021,687652.0,con
20044,2021,133167.0,ind
24015,2021,2988657.0,ind
21636,2021,1463102.0,con
25682,2021,1145833.0,con
22616,2021,2206526.0,ind
25445,2021,519858.0,con
27197,2021,34367.0,ind
25496,2021,1732334.0,con
26409,2021,12555.0,con
13471,2021,183789.0,con
21440,2021,1636942.0,con
8605,2021,76675446.0,ind
18589,2021,98591.0,ind
22977,2021,580373.0,ind
23698,2021,13412869.0,ind
25844,2021,640231.0,con
24805,2021,390320621.0,con
13765,2021,405.0,con
23620,2021,4096721.0,con
19232,2021,12780.0,con
20648,2021,1295509.0,ind
24066,2021,837735.0,ind
9342,2021,652992.0,con
23000,2021,1128528.0,con
10561,2021,0.0,ind
25259,2021,0.0,con
25593,2021,0.0,ind
19305,2021,188322.0,con
9954,2021,0.0,ind
26522,2021,1376462.0,con
23248,2021,1317356.0,con
2577,2021,1825562.0,con
21016,2021,4855074.0,con
26760,2021,235320.0,ind
24520,2021,23054.0,ind
15253,2021,20181406.0,con
23175,2021,1773794.0,con
22489,2021,883719.0,ind
24740,2021,5930636.0,con
26123,2021,1632333.0,con
11592,2021,713540.0,con
17965,2021,0.0,ind
20192,2021,2235387.0,ind
22560,2021,529557.0,con
18660,2021,18870337.0,con
15784,2021,0.0,ind
24457,2021,375494.0,ind
24350,2021,189997.0,con
18333,2021,0.0,ind
16748,2021,592288.0,ind
26670,2021,386890.0,ind
26964,2021,2.0,con
4081,2021,263132.0,con
25917,2021,9135165.0,con
20788,2021,27499577.0,con
18597,2021,2888.0,ind
19771,2021,8265784.0,con
21989,2021,591598.0,ind
26417,2021,0.0,con
17671,2021,13239166.0,con
18538,2021,238.0,ind
19593,2021,49265.0,ind
22055,2021,1447232.0,con
17329,2021,16764055.0,con
13773,2021,727766.0,con
5770,2021,506182.0,con
22942,2021,2012831.0,ind
19275,2021,2148831.0,ind
23353,2021,15961203.0,ind
24724,2021,87403412.0,ind
57886,2021,1784318.0,con
25658,2021,908268.0,con
20516,2021,6490355.0,con
7544,2021,232963.0,con
26310,2021,10990.0,ind
14451,2021,95101.0,con
22020,2021,2533978.0,con
11231,2021,4606.0,con
25771,2021,400328.0,con
16705,2021,0.0,ind
94,2021,398203.0,con
23167,2021,1629852.0,ind
24775,2021,3488403.0,con
23795,2021,0.0,con
23582,2021,395846.0,ind
20052,2021,0.0,ind
20877,2021,1429171.0,con
8397,2021,729256.0,con
24228,2021,1694327.0,con
25607,2021,1175134.0,ind
26948,2021,0.0,ind
9083,2021,37280.0,ind
20362,2021,762934.0,con
26433,2021,0.0,ind
22160,2021,0.0,ind
9067,2021,72899882.0,con
15709,2021,1255725.0,ind
25828,2021,1971907.0,ind
19453,2021,8498517.0,con
19836,2021,15506990.0,con
22691,2021,7113787.0,con
26085,2021,685221.0,con
22004,2021,498294.0,ind
80195,2021,105225.0,ind
15741,2021,997121.0,ind
22470,2021,1686762.0,con
25348,2021,408051.0,con
24902,2021,45428.0,con
23558,2021,0.0,ind
19550,2021,9127769.0,con
2429,2021,588247.0,con
26492,2021,0.0,ind
4782,2021,10411449.0,ind
25810,2021,152106.0,con
12653,2021,26338990.0,con
14303,2021,5633.0,ind
1210,2021,62446503.0,con
23850,2021,0.0,ind
25127,2021,7054229.0,con
26247,2021,2601234.0,con
20567,2021,5013603.0,ind
23833,2021,858938.0,ind
25968,2021,0.0,ind
18759,2021,0.0,ind
18775,2021,5611026.0,con
