CD_CVM,DENOM_CIA,fiscal_year,period_end_date,filing_date,ID_DOC,source
20745,SLC AGRICOLA S.A.,2018,2018-12-31,2019-03-13,81179,current_ibov
20745,SLC AGRICOLA S.A.,2019,2019-12-31,2020-03-26,91857,current_ibov
20745,SLC AGRICOLA S.A.,2020,2020-12-31,2021-03-17,101024,current_ibov
20745,SLC AGRICOLA S.A.,2021,2021-12-31,2022-03-15,112563,current_ibov
20745,SLC AGRICOLA S.A.,2022,2022-12-31,2023-03-31,124878,current_ibov
20745,SLC AGRICOLA S.A.,2023,2023-12-31,2024-04-12,135676,current_ibov
20745,SLC AGRICOLA S.A.,2024,2024-12-31,2025-03-25,145742,current_ibov
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2016,2016-12-31,2018-05-30,75642,current_ibov
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2017,2017-12-31,2018-05-30,75645,current_ibov
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2018,2018-12-31,2019-03-30,81919,current_ibov
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2019,2019-12-31,2020-04-03,92226,current_ibov
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2020,2020-12-31,2021-03-25,102210,current_ibov
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2021,2021-12-31,2022-03-17,112627,current_ibov
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2022,2022-12-31,2023-05-30,127471,current_ibov
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2023,2023-12-31,2024-03-14,134731,current_ibov
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2024,2024-12-31,2025-03-13,145357,current_ibov
24252,SMILES FIDELIDADE S.A.,2016,2016-12-31,2017-10-13,69097,historical_ibov
24252,SMILES FIDELIDADE S.A.,2017,2017-12-31,2018-02-27,71844,historical_ibov
24252,SMILES FIDELIDADE S.A.,2018,2018-12-31,2019-02-14,80679,historical_ibov
24252,SMILES FIDELIDADE S.A.,2019,2019-12-31,2020-02-18,91054,historical_ibov
24252,SMILES FIDELIDADE S.A.,2020,2020-12-31,2021-03-08,100764,historical_ibov
23140,SMILES S.A.,2015,2015-12-31,2016-02-29,53723,historical_ibov
23140,SMILES S.A.,2016,2016-12-31,2017-02-15,62545,historical_ibov
13986,SUZANO S.A.,2015,2015-12-31,2016-02-19,53473,current_ibov
13986,SUZANO S.A.,2016,2016-12-31,2017-02-08,62391,current_ibov
13986,SUZANO S.A.,2017,2017-12-31,2018-02-09,71458,current_ibov
13986,SUZANO S.A.,2018,2018-12-31,2019-02-21,80820,current_ibov
13986,SUZANO S.A.,2019,2019-12-31,2020-02-12,90915,current_ibov
13986,SUZANO S.A.,2020,2020-12-31,2021-02-10,100089,current_ibov
13986,SUZANO S.A.,2021,2021-12-31,2022-02-09,111671,current_ibov
13986,SUZANO S.A.,2022,2022-12-31,2023-02-28,123757,current_ibov
13986,SUZANO S.A.,2023,2023-12-31,2024-02-28,134318,current_ibov
13986,SUZANO S.A.,2024,2024-12-31,2025-02-12,144744,current_ibov
17671,TELEFÔNICA BRASIL S.A,2015,2015-12-31,2016-02-24,53605,current_ibov
17671,TELEFÔNICA BRASIL S.A,2016,2016-12-31,2017-02-21,62682,current_ibov
17671,TELEFÔNICA BRASIL S.A,2017,2017-12-31,2018-02-21,71637,current_ibov
17671,TELEFÔNICA BRASIL S.A,2018,2018-12-31,2019-02-20,80760,current_ibov
17671,TELEFÔNICA BRASIL S.A,2019,2019-12-31,2020-02-19,91063,current_ibov
17671,TELEFÔNICA BRASIL S.A,2020,2020-12-31,2021-02-23,100383,current_ibov
17671,TELEFÔNICA BRASIL S.A,2021,2021-12-31,2022-02-22,111940,current_ibov
17671,TELEFÔNICA BRASIL S.A,2022,2022-12-31,2023-02-17,123623,current_ibov
17671,TELEFÔNICA BRASIL S.A,2023,2023-12-31,2024-02-20,134135,current_ibov
17671,TELEFÔNICA BRASIL S.A,2024,2024-12-31,2025-02-25,145006,current_ibov
24929,TIM S.A.,2018,2018-12-31,2020-01-30,88961,current_ibov
24929,TIM S.A.,2019,2019-12-31,2020-03-06,91425,current_ibov
24929,TIM S.A.,2020,2020-12-31,2021-02-09,100058,current_ibov
24929,TIM S.A.,2021,2021-12-31,2022-02-25,112106,current_ibov
24929,TIM S.A.,2022,2022-12-31,2023-02-09,123456,current_ibov
24929,TIM S.A.,2023,2023-12-31,2024-02-06,133877,current_ibov
24929,TIM S.A.,2024,2024-12-31,2025-02-10,144695,current_ibov
19992,TOTVS S.A.,2015,2015-12-31,2016-03-16,54126,current_ibov
19992,TOTVS S.A.,2016,2016-12-31,2017-02-22,62713,current_ibov
19992,TOTVS S.A.,2017,2017-12-31,2018-02-07,71390,current_ibov
19992,TOTVS S.A.,2018,2018-12-31,2019-02-13,80641,current_ibov
19992,TOTVS S.A.,2019,2019-12-31,2020-02-12,90914,current_ibov
19992,TOTVS S.A.,2020,2020-12-31,2022-02-16,111812,current_ibov
19992,TOTVS S.A.,2021,2021-12-31,2022-02-16,111818,current_ibov
19992,TOTVS S.A.,2022,2022-12-31,2023-02-14,123527,current_ibov
19992,TOTVS S.A.,2023,2023-12-31,2024-02-07,133904,current_ibov
19992,TOTVS S.A.,2024,2024-12-31,2025-02-12,144748,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2015,2015-12-31,2016-03-14,54034,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2016,2016-12-31,2017-03-10,63089,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2017,2017-12-31,2018-05-17,74904,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2018,2018-12-31,2019-04-11,82172,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2019,2019-12-31,2020-03-12,91546,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2020,2020-12-31,2021-03-03,100641,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2021,2021-12-31,2022-02-18,111877,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2022,2022-12-31,2023-03-15,124208,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2023,2023-12-31,2024-03-06,134502,current_ibov
20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2024,2024-12-31,2025-03-18,145522,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2015,2015-12-31,2016-02-17,53442,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2016,2016-12-31,2017-02-22,62729,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2017,2017-12-31,2018-02-21,71663,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2018,2018-12-31,2019-02-20,80786,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2019,2019-12-31,2020-03-16,91597,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2020,2020-12-31,2021-02-25,100462,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2021,2021-12-31,2022-02-25,112109,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2022,2022-12-31,2023-02-15,123567,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2023,2023-12-31,2024-02-28,134329,current_ibov
18465,ULTRAPAR PARTICIPACOES S.A.,2024,2024-12-31,2025-02-26,145073,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2015,2015-12-31,2016-02-18,53450,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2016,2016-12-31,2017-02-17,62585,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2017,2017-12-31,2018-02-09,71440,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2018,2018-12-31,2019-02-15,80692,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2019,2019-12-31,2020-02-14,90949,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2020,2020-12-31,2021-02-12,100148,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2021,2021-12-31,2022-02-11,111713,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2022,2022-12-31,2023-02-10,123467,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2023,2023-12-31,2025-01-16,144312,current_ibov
14320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2024,2024-12-31,2025-02-14,144777,current_ibov
4170,VALE S.A.,2015,2015-12-31,2016-02-25,53612,current_ibov
4170,VALE S.A.,2016,2016-12-31,2017-02-23,62733,current_ibov
4170,VALE S.A.,2017,2017-12-31,2018-02-27,71834,current_ibov
4170,VALE S.A.,2018,2018-12-31,2019-04-18,82269,current_ibov
4170,VALE S.A.,2019,2019-12-31,2020-03-02,91294,current_ibov
4170,VALE S.A.,2020,2020-12-31,2021-02-25,100475,current_ibov
4170,VALE S.A.,2021,2021-12-31,2022-02-24,112054,current_ibov
4170,VALE S.A.,2022,2022-12-31,2023-02-16,123591,current_ibov
4170,VALE S.A.,2023,2023-12-31,2024-02-22,134200,current_ibov
4170,VALE S.A.,2024,2024-12-31,2025-03-17,145455,current_ibov
24716,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2018,2018-12-31,2019-04-24,80868,current_ibov
24716,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2019,2019-12-31,2020-01-31,90678,current_ibov
24716,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2020,2020-12-31,2021-02-25,100435,current_ibov
24716,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2021,2021-12-31,2022-02-17,111855,current_ibov
24716,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2022,2022-12-31,2023-02-13,123501,current_ibov
24716,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2023,2023-12-31,2024-03-18,134848,current_ibov
24716,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2024,2024-12-31,2025-03-28,145913,current_ibov
24295,VIBRA ENERGIA S/A,2016,2016-12-31,2017-12-14,70481,current_ibov
24295,VIBRA ENERGIA S/A,2017,2017-12-31,2018-03-16,72366,current_ibov
24295,VIBRA ENERGIA S/A,2018,2018-12-31,2019-02-26,80878,current_ibov
24295,VIBRA ENERGIA S/A,2019,2019-12-31,2020-03-12,91512,current_ibov
24295,VIBRA ENERGIA S/A,2020,2020-12-31,2021-03-09,100792,current_ibov
24295,VIBRA ENERGIA S/A,2021,2021-12-31,2022-03-22,112824,current_ibov
24295,VIBRA ENERGIA S/A,2022,2022-12-31,2023-03-21,124423,current_ibov
24295,VIBRA ENERGIA S/A,2023,2023-12-31,2024-03-04,134433,current_ibov
24295,VIBRA ENERGIA S/A,2024,2024-12-31,2025-02-24,144972,current_ibov
24805,VIVARA PARTICIPAÇÕES S.A.,2019,2019-12-31,2020-03-23,91745,current_ibov
24805,VIVARA PARTICIPAÇÕES S.A.,2020,2020-12-31,2021-03-17,101032,current_ibov
24805,VIVARA PARTICIPAÇÕES S.A.,2021,2021-12-31,2022-03-17,112662,current_ibov
24805,VIVARA PARTICIPAÇÕES S.A.,2022,2022-12-31,2023-03-16,124253,current_ibov
24805,VIVARA PARTICIPAÇÕES S.A.,2023,2023-12-31,2024-03-20,134923,current_ibov
24805,VIVARA PARTICIPAÇÕES S.A.,2024,2024-12-31,2025-03-18,145515,current_ibov
5410,WEG S.A.,2015,2015-12-31,2016-02-24,53579,current_ibov
5410,WEG S.A.,2016,2016-12-31,2017-02-22,62688,current_ibov
5410,WEG S.A.,2017,2017-12-31,2018-02-28,71853,current_ibov
5410,WEG S.A.,2018,2018-12-31,2019-04-10,82128,current_ibov
5410,WEG S.A.,2019,2019-12-31,2020-02-19,91065,current_ibov
5410,WEG S.A.,2020,2020-12-31,2021-02-24,100392,current_ibov
5410,WEG S.A.,2021,2021-12-31,2022-02-16,111794,current_ibov
5410,WEG S.A.,2022,2022-12-31,2023-02-15,123532,current_ibov
5410,WEG S.A.,2023,2023-12-31,2024-02-21,134151,current_ibov
5410,WEG S.A.,2024,2024-12-31,2025-02-26,145023,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2015,2015-12-31,2016-03-10,54001,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2016,2016-12-31,2017-03-16,63235,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2017,2017-12-31,2018-03-15,72335,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2018,2018-12-31,2019-03-14,81225,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2019,2019-12-31,2020-03-23,91730,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2020,2020-12-31,2021-03-17,101023,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2021,2021-12-31,2022-03-15,112551,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2022,2022-12-31,2023-03-15,124190,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2023,2023-12-31,2024-03-14,134739,current_ibov
21016,YDUQS PARTICIPACOES S.A.,2024,2024-12-31,2025-04-24,146505,current_ibov
