CD_CVM,company_name,fiscal_year,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
6505,Grupo Casas Bahia S.A. (Via Varejo),2019,24424000.0,25655000.0,-1433000.0,578000.0,23846000.0,17.01107681339685,17.0602490423582,0.9763347527022601,-0.058671798231247956,-2.4792387543252596,1.561926605504587
6505,Grupo Casas Bahia S.A. (Via Varejo),2020,33056000.0,28901000.0,1004000.0,5979000.0,27077000.0,17.3137136509015,17.17938675456015,0.8191251210067764,0.03037270087124879,0.16792105703294866,0.4704276615104641
6505,Grupo Casas Bahia S.A. (Via Varejo),2021,35340000.0,30899000.0,-297000.0,5637000.0,29703000.0,17.380526024855826,17.24623437888475,0.8404923599320883,-0.008404074702886248,-0.05268759978712081,-0.6929824561403508
6505,Grupo Casas Bahia S.A. (Via Varejo),2022,35574000.0,30898000.0,-342000.0,5284000.0,30290000.0,17.38712559191756,17.24620201485413,0.8514645527632541,-0.009613762860516108,-0.06472369417108251,-0.5112016293279023
6505,Grupo Casas Bahia S.A. (Via Varejo),2023,31996000.0,28847000.0,-2625000.0,3454000.0,28542000.0,17.28112145295085,17.17751655937627,0.8920490061257658,-0.08204150518814853,-0.759988419224088,-0.761675392670157
6505,Grupo Casas Bahia S.A. (Via Varejo),2024,33889000.0,27206000.0,-1045000.0,2477000.0,31412000.0,17.338601035918614,17.11894809517551,0.9269084363657825,-0.03083596447224763,-0.421881308033912,-0.7177734375
8087,Lojas Americanas S.A. (pre-2021 restructuring entity),2015,20528253.0,17926155.0,64474.0,2943605.0,17584648.0,16.837312690391382,16.701771377520547,0.8566071355414413,0.003140744611828391,0.021903074631276956,
8087,Lojas Americanas S.A. (pre-2021 restructuring entity),2016,20775991.0,18103512.0,27828.0,3155132.0,17620859.0,16.84930859913248,16.71161651056323,0.8481356677522627,0.0013394306918981626,0.008819916250730557,
8087,Lojas Americanas S.A. (pre-2021 restructuring entity),2017,27536385.0,17044716.0,81234.0,6106261.0,21430124.0,17.131018779032402,16.651350801637683,0.7782475441129981,0.0029500604382165633,0.013303394663280852,
8087,Lojas Americanas S.A. (pre-2021 restructuring entity),2018,28304656.0,17689862.0,227510.0,6286125.0,22018531.0,17.158536872049243,16.688502265088015,0.7779119802763192,0.008037900195642723,0.0361924078824395,
8087,Lojas Americanas S.A. (pre-2021 restructuring entity),2019,33269041.0,18956331.0,581283.0,7379873.0,25889168.0,17.32013782281216,16.75764852340693,0.7781759624510968,0.01747218983558919,0.07876598960442815,
8087,Lojas Americanas S.A. (pre-2021 restructuring entity),2020,47709461.0,21291412.0,314929.0,15870576.0,31838885.0,17.68064028000655,16.873814356887443,0.6673495011817467,0.006600975852567271,0.01984357719593794,
8133,LOJAS RENNER S.A.,2015,5863719.0,6145198.0,578838.0,2310896.0,3552823.0,15.58429460189158,15.631181521781322,0.6058992594972576,0.09871516694439143,0.2504820640998124,0.195804196103474
8133,LOJAS RENNER S.A.,2016,6475212.0,6451578.0,625058.0,2636796.0,3838416.0,15.683491906326632,15.67983531001253,0.5927861512487931,0.09653089350588058,0.23705208897464955,0.2965864574051831
8133,LOJAS RENNER S.A.,2017,7547658.0,7444305.0,732679.0,3223446.0,4324212.0,15.83674787442815,15.822959868500304,0.5729210306031355,0.09707368828847306,0.22729681216933678,0.7228155335634296
8133,LOJAS RENNER S.A.,2018,8821048.0,8426541.0,1020136.0,3954512.0,4866536.0,15.992651241786012,15.946896925488938,0.5516958982651494,0.11564793661705502,0.257967607634014,0.2852379510561307
8133,LOJAS RENNER S.A.,2019,11791735.0,9588437.0,1099093.0,4704614.0,7087121.0,16.282909420295777,16.076068451303367,0.6010244463600989,0.09320876020365111,0.23362022899221913,0.5930154642265899
8133,LOJAS RENNER S.A.,2020,14642583.0,7537180.0,1096269.0,5501316.0,9141267.0,16.499444485360947,15.83535866472167,0.6242933367698855,0.07486855290490756,0.1992739555408197,-0.1957886960193066
8133,LOJAS RENNER S.A.,2021,21411985.0,10571556.0,633112.0,9806621.0,11605364.0,16.87946136995341,16.173677556094535,0.5420031818628679,0.02956811337202039,0.0645596480173956,-0.4194774345904615
8133,LOJAS RENNER S.A.,2022,21148892.0,13271137.0,1291704.0,10087515.0,11061377.0,16.86709807437742,16.401102084627347,0.523023948488649,0.06107667484424243,0.1280497724166953,-0.21832061067035713
8133,LOJAS RENNER S.A.,2023,20490638.0,13647849.0,976259.0,10047221.0,10443417.0,16.8354786568704,16.429092484760247,0.5096677321613899,0.047644148513091684,0.09716706739107261,-0.10390946467652917
8133,LOJAS RENNER S.A.,2024,20364590.0,14436366.0,1196668.0,10772951.0,9591639.0,16.829308166281578,16.485260997706884,0.4709959296995422,0.05876219457401303,0.11108079856670657,-0.2293641619833473
