CD_CVM,ANO,ID_DOC,found,tier,files,DENOM_CIA
14311,2024,145117,False,not_found,[],CIA PARANAENSE DE ENERGIA - COPEL
14443,2015,54474,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\14443\\2015\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124816530000000000000000.pdf.pdf', 'size_bytes': 616549}]",CIA SANEAMENTO BASICO EST SAO PAULO
14443,2016,63644,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\14443\\2016\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00126816530000000000000000.pdf.pdf', 'size_bytes': 535154}]",CIA SANEAMENTO BASICO EST SAO PAULO
14443,2017,72785,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\14443\\2017\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00121216530000000000000000.pdf.pdf', 'size_bytes': 654061}]",CIA SANEAMENTO BASICO EST SAO PAULO
14443,2018,81733,False,not_found,[],CIA SANEAMENTO BASICO EST SAO PAULO
14443,2019,91918,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\14443\\2019\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00123916530000000000000000.pdf.pdf', 'size_bytes': 518879}]",CIA SANEAMENTO BASICO EST SAO PAULO
14443,2020,102262,False,not_found,[],CIA SANEAMENTO BASICO EST SAO PAULO
14443,2021,112960,False,not_found,[],CIA SANEAMENTO BASICO EST SAO PAULO
14443,2022,124536,False,not_found,[],CIA SANEAMENTO BASICO EST SAO PAULO
14443,2023,134989,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\14443\\2023\\relatorio_administracao.pdf', 'original_filename': '2024-03-21 - RA 2023 - Versão Final - v2.pdf', 'size_bytes': 440803}]",CIA SANEAMENTO BASICO EST SAO PAULO
14443,2024,145844,True,filename_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\14443\\2024\\relatorio_administracao.pdf', 'original_filename': 'Relatório da Administração.pdf', 'size_bytes': 831027}]",CIA SANEAMENTO BASICO EST SAO PAULO
19445,2015,54029,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\19445\\2015\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121804130000000000000000.doc.pdf', 'size_bytes': 231692}]",CIA SANEAMENTO DE MINAS GERAIS-COPASA MG
