CD_CVM,ANO,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA
017914,2017,72870,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017914\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00126416530000000000000000.pdf.pdf', 'size_bytes': 305218}]",MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
017914,2018,81602,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017914\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13002\\Temp\\files\\00121504120000000000000000.docx.pdf', 'size_bytes': 893405}]",MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
017914,2019,92113,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017914\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121704120000000000000000.pdf.pdf', 'size_bytes': 678429}]",MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
017914,2020,102721,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017914\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122504120000000000000000.pdf.pdf', 'size_bytes': 802473}]",MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
025232,2019,96797,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025232\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00140016530000000000000000.pdf.pdf', 'size_bytes': 410903}]",MÉLIUZ S.A.
025232,2020,102488,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025232\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122216530000000000000000.pdf.pdf', 'size_bytes': 916935}]",MÉLIUZ S.A.
025232,2021,113183,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025232\\2021\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas 12-2021.pdf', 'size_bytes': 854349}]",MÉLIUZ S.A.
025232,2022,131089,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025232\\2022\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas 12-2022.pdf', 'size_bytes': 703983}]",MÉLIUZ S.A.
025232,2023,134710,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025232\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas.pdf', 'size_bytes': 1079461}]",MÉLIUZ S.A.
025232,2024,145306,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025232\\2024\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas 2024.pdf', 'size_bytes': 22615801}]",MÉLIUZ S.A.
024783,2019,91401,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024783\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121616530000000000000000.pdf.pdf', 'size_bytes': 1250548}]",NATURA &CO HOLDING S.A.
024783,2020,100680,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024783\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122304120000000000000000.pdf.pdf', 'size_bytes': 1172919}]",NATURA &CO HOLDING S.A.
024783,2021,112373,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\024783\\2021\\notas_explicativas.pdf', 'original_filename': '2.Notas explicativas.pdf', 'size_bytes': 1205135}]",NATURA &CO HOLDING S.A.
024783,2022,124139,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024783\\2022\\notas_explicativas.pdf', 'original_filename': 'Notas Holding - 4T22_13.03.pdf', 'size_bytes': 1105542}]",NATURA &CO HOLDING S.A.
024783,2023,134631,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024783\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas Holding 4T2023 PT 11.03.pdf', 'size_bytes': 1095422}]",NATURA &CO HOLDING S.A.
024783,2024,145394,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024783\\2024\\notas_explicativas.pdf', 'original_filename': 'Notas Holding - 4T24_Emissão.pdf', 'size_bytes': 1238604}]",NATURA &CO HOLDING S.A.
024384,2017,73450,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024384\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121604120000000000000000.pdf.pdf', 'size_bytes': 490790}]",NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.
024384,2018,80873,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024384\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13004\\Temp\\files\\00122216530000000000000000.pdf.pdf', 'size_bytes': 1059736}]",NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.
024384,2019,91151,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024384\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00123816530000000000000000.pdf.pdf', 'size_bytes': 1624842}]",NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.
024384,2020,101004,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024384\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121516530000000000000000.pdf.pdf', 'size_bytes': 2245910}]",NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.
011312,2015,54404,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011312\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122504120000000000000000.pdf.pdf', 'size_bytes': 2172649}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
011312,2016,63441,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011312\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00125404120000000000000000.pdf.pdf', 'size_bytes': 2039142}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
011312,2017,73285,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011312\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00126704120000000000000000.pdf.pdf', 'size_bytes': 2806632}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
011312,2018,81560,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011312\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121804120000000000000000.pdf.pdf', 'size_bytes': 2313708}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
011312,2019,91839,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011312\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121304120000000000000000.pdf.pdf', 'size_bytes': 2222688}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
011312,2020,103694,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\011312\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00123004120000000000000000.pdf.pdf', 'size_bytes': 2871522}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
011312,2021,114301,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\011312\\2021\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas_Oi SA_DEZ_2021_040522.pdf', 'size_bytes': 2821154}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
011312,2022,127122,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\011312\\2022\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas_DFP_Oi SA_DEZ_2022.pdf', 'size_bytes': 2689405}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
011312,2023,135241,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\011312\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas_DFP_Oi SA_DEZ_2023.pdf', 'size_bytes': 2337559}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
011312,2024,145806,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\011312\\2024\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas - DFP_Oi SA_DEZ_2024-2603 - POR.pdf', 'size_bytes': 1397492}]",OI S.A. - EM RECUPERAÇÃO JUDICIAL
020478,2015,54655,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123404120000000000000000.pdf.pdf', 'size_bytes': 566530}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020478,2016,63852,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00123404120000000000000000.pdf.pdf', 'size_bytes': 476046}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020478,2017,73029,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00121404120000000000000000.pdf.pdf', 'size_bytes': 553122}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020478,2018,81992,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00124004120000000000000000.pdf.pdf', 'size_bytes': 1540512}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020478,2019,92016,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121304120000000000000000.pdf.pdf', 'size_bytes': 4142362}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020478,2020,102449,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122904120000000000000000.pdf.pdf', 'size_bytes': 2002959}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020478,2021,113027,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2021\\notas_explicativas.pdf', 'original_filename': 'DFs PDG Realty_31122021-import.pdf', 'size_bytes': 1635967}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020478,2022,131625,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2022\\notas_explicativas.pdf', 'original_filename': 'DFs PDG Realty_31122022.pdf', 'size_bytes': 1691390}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020478,2023,135377,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2023\\notas_explicativas.pdf', 'original_filename': '4ITR2023 PDG REALTY.pdf', 'size_bytes': 1431667}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020478,2024,146046,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020478\\2024\\notas_explicativas.pdf', 'original_filename': '4T 2024 PDG REALTY.pdf', 'size_bytes': 1409973}]",PDG REALTY S.A. EMPREEND E PARTICIPACOES
020362,2015,54390,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121304120000000000000000.pdf.pdf', 'size_bytes': 1507335}]",POSITIVO TECNOLOGIA S.A.
020362,2016,63234,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121604120000000000000000.pdf.pdf', 'size_bytes': 817482}]",POSITIVO TECNOLOGIA S.A.
020362,2017,72280,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122604120000000000000000.pdf.pdf', 'size_bytes': 2996101}]",POSITIVO TECNOLOGIA S.A.
020362,2018,81611,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\\\Temp\\files\\00121104120000000000000000.pdf.pdf', 'size_bytes': 1344105}]",POSITIVO TECNOLOGIA S.A.
020362,2019,91367,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\\\Temp\\files\\00121204120000000000000000.pdf.pdf', 'size_bytes': 1793360}]",POSITIVO TECNOLOGIA S.A.
020362,2020,101012,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122204120000000000000000.pdf.pdf', 'size_bytes': 841327}]",POSITIVO TECNOLOGIA S.A.
020362,2021,113274,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2021\\notas_explicativas.pdf', 'original_filename': 'Positivo Tecnologia - DFs 2021.pdf', 'size_bytes': 795112}]",POSITIVO TECNOLOGIA S.A.
020362,2022,124427,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2022\\notas_explicativas.pdf', 'original_filename': '2022 - DFs Positivo Tecnologia.pdf', 'size_bytes': 993831}]",POSITIVO TECNOLOGIA S.A.
020362,2023,134942,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2023\\notas_explicativas.pdf', 'original_filename': 'Positivo Tecnologia - 4T23_FINAL.pdf', 'size_bytes': 4033870}]",POSITIVO TECNOLOGIA S.A.
020362,2024,145551,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020362\\2024\\notas_explicativas.pdf', 'original_filename': 'Positivo Tecnologia - 4T24.pdf', 'size_bytes': 8444313}]",POSITIVO TECNOLOGIA S.A.
025917,2020,100975,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025917\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122004120000000000000000.pdf.pdf', 'size_bytes': 840235}]",RAÍZEN S.A.
025917,2021,105560,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\025917\\2021\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17001\\Temp\\files\\00121704120000000000000000.pdf.pdf', 'size_bytes': 1874019}]",RAÍZEN S.A.
025917,2022,115219,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025917\\2022\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas.pdf', 'size_bytes': 2148129}]",RAÍZEN S.A.
025917,2023,126609,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025917\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas.pdf', 'size_bytes': 1683031}]",RAÍZEN S.A.
025917,2024,137210,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\025917\\2024\\notas_explicativas.pdf', 'original_filename': 'Nota explicativa.pdf', 'size_bytes': 3403073}]",RAÍZEN S.A.
016306,2015,54779,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016306\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121604120000000000000000.pdf.pdf', 'size_bytes': 7924006}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
016306,2016,63491,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016306\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123004120000000000000000.pdf.pdf', 'size_bytes': 870524}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
016306,2017,72691,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016306\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123204120000000000000000.pdf.pdf', 'size_bytes': 2114277}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
016306,2018,81617,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016306\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13003\\Temp\\files\\00124604120000000000000000.pdf.pdf', 'size_bytes': 2890850}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
016306,2019,91648,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016306\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00122916530000000000000000.pdf.pdf', 'size_bytes': 2658138}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
016306,2020,101020,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016306\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121804120000000000000000.pdf.pdf', 'size_bytes': 2516522}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
016306,2021,112602,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\016306\\2021\\notas_explicativas.pdf', 'original_filename': 'DFP.pdf', 'size_bytes': 990507}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
016306,2022,131194,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016306\\2022\\notas_explicativas.pdf', 'original_filename': '559-2023-7 ROSSI DF 31 12 22 NE.pdf', 'size_bytes': 934099}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
016306,2023,139224,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\016306\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas - Rossi - 31 12 2023_CVM.pdf', 'size_bytes': 966838}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
016306,2024,155732,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\016306\\2024\\notas_explicativas.pdf', 'original_filename': 'Rossi - Demonstrações Financeiras 2024 - Consolidado.pdf', 'size_bytes': 1150812}]",ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
017892,2015,53956,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet9\\Temp\\files\\00121504120000000000000000.pdf.pdf', 'size_bytes': 470295}]",SANTOS BRASIL PARTICIPACOES S.A.
017892,2016,62550,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM ATual\\EmpresasNet9\\Temp\\files\\00125304120000000000000000.pdf.pdf', 'size_bytes': 465431}]",SANTOS BRASIL PARTICIPACOES S.A.
017892,2017,75944,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00125204120000000000000000.pdf.pdf', 'size_bytes': 544687}]",SANTOS BRASIL PARTICIPACOES S.A.
017892,2018,80819,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121804120000000000000000.pdf.pdf', 'size_bytes': 548609}]",SANTOS BRASIL PARTICIPACOES S.A.
017892,2019,91395,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00122704120000000000000000.pdf.pdf', 'size_bytes': 581945}]",SANTOS BRASIL PARTICIPACOES S.A.
017892,2020,100762,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121704120000000000000000.pdf.pdf', 'size_bytes': 698345}]",SANTOS BRASIL PARTICIPACOES S.A.
017892,2021,112430,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2021\\notas_explicativas.pdf', 'original_filename': 'NE 31.12.2021 SBPar.pdf', 'size_bytes': 714867}]",SANTOS BRASIL PARTICIPACOES S.A.
017892,2022,132843,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2022\\notas_explicativas.pdf', 'original_filename': 'NE 31.12.2022 - SBPAR.pdf', 'size_bytes': 842417}]",SANTOS BRASIL PARTICIPACOES S.A.
017892,2023,134918,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2023\\notas_explicativas.pdf', 'original_filename': 'NE 31.12.2023 - SBPAR.pdf', 'size_bytes': 747445}]",SANTOS BRASIL PARTICIPACOES S.A.
017892,2024,144905,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\017892\\2024\\notas_explicativas.pdf', 'original_filename': 'NE 31.12.2024 - SBPAR (Versão 19.02) - Final.pdf', 'size_bytes': 737561}]",SANTOS BRASIL PARTICIPACOES S.A.
020516,2015,48989,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020516\\2015\\notas_explicativas.pdf', 'original_filename': '\\\\fs1\\APL\\APL\\CVM_2015\\Temp\\files\\00122004190000000000000000.pdf.pdf', 'size_bytes': 1014019}]",SAO MARTINHO S.A.
020516,2016,57586,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020516\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121904190000000000000000.pdf.pdf', 'size_bytes': 1043223}]",SAO MARTINHO S.A.
020516,2017,66917,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020516\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121804190000000000000000.pdf.pdf', 'size_bytes': 1149512}]",SAO MARTINHO S.A.
020516,2018,76061,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020516\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13001\\Temp\\files\\00121804190000000000000000.pdf.pdf', 'size_bytes': 806240}]",SAO MARTINHO S.A.
020516,2019,85121,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020516\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15000\\Temp\\files\\00122004120000000000000000.pdf.pdf', 'size_bytes': 1363538}]",SAO MARTINHO S.A.
020516,2020,94440,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020516\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121404190000000000000000.pdf.pdf', 'size_bytes': 1143045}]",SAO MARTINHO S.A.
020516,2021,106077,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020516\\2021\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17001\\Temp\\files\\00121704120000000000000000.pdf.pdf', 'size_bytes': 2370567}]",SAO MARTINHO S.A.
020516,2022,117070,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020516\\2022\\notas_explicativas.pdf', 'original_filename': 'SAOMARTINHO22.MAR.pdf', 'size_bytes': 2611673}]",SAO MARTINHO S.A.
020516,2023,128513,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020516\\2023\\notas_explicativas.pdf', 'original_filename': 'SAO MARTINHO_2023.pdf', 'size_bytes': 4141366}]",SAO MARTINHO S.A.
020516,2024,139142,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020516\\2024\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas_SMTO_2024.pdf', 'size_bytes': 13002532}]",SAO MARTINHO S.A.
024252,2016,69097,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024252\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\\\Temp\\files\\00121104120000000000000000.docx.pdf', 'size_bytes': 627799}]",SMILES FIDELIDADE S.A.
024252,2017,71844,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024252\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121304120000000000000000.docx.pdf', 'size_bytes': 621751}]",SMILES FIDELIDADE S.A.
024252,2018,80679,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024252\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13003\\Temp\\files\\00122704120000000000000000.docx.pdf', 'size_bytes': 1790313}]",SMILES FIDELIDADE S.A.
024252,2019,91054,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024252\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121504120000000000000000.pdf.pdf', 'size_bytes': 1961195}]",SMILES FIDELIDADE S.A.
024252,2020,100764,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\024252\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00123004120000000000000000.pdf.pdf', 'size_bytes': 786895}]",SMILES FIDELIDADE S.A.
023140,2015,53723,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023140\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121216530000000000000000.pdf.pdf', 'size_bytes': 437354}]",SMILES S.A.
023140,2016,62545,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023140\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123116530000000000000000.docx.pdf', 'size_bytes': 513614}]",SMILES S.A.
